source,channel,slice,wid,median_intensity
nyquist,CONC,5,PB100083_B05,0.024930485
nyquist,CONC,6,PB100083_B05,0.02481056
nyquist,CONC,7,PB100083_B05,0.02479291
nyquist,CONC,8,PB100083_B05,0.024208164
nyquist,CONC,9,PB100083_B05,0.023788426
nyquist,CONC,10,PB100083_B05,0.023979135
nyquist,CONC,11,PB100083_B05,0.024170212
nyquist,CONC,12,PB100083_B05,0.023259554
nyquist,CONC,13,PB100083_B05,0.023409711
nyquist,CONC,14,PB100083_B05,0.023360983
nyquist,CONC,15,PB100083_B05,0.022913903
nyquist,CONC,16,PB100083_B05,0.022589091
nyquist,CONC,17,PB100083_B05,0.022647904
nyquist,CONC,18,PB100083_B05,0.022295753
nyquist,CONC,19,PB100083_B05,0.02189174
nyquist,CONC,20,PB100083_B05,0.02158688
nyquist,CONC,21,PB100083_B05,0.021663917
nyquist,CONC,22,PB100083_B05,0.021520047
nyquist,CONC,23,PB100083_B05,0.021179102
nyquist,CONC,24,PB100083_B05,0.020956572
nyquist,CONC,25,PB100083_B05,0.02099267
nyquist,CONC,26,PB100083_B05,0.020991154
nyquist,CONC,27,PB100083_B05,0.02091631
nyquist,CONC,28,PB100083_B05,0.021010024
nyquist,CONC,29,PB100083_B05,0.02090635
nyquist,CONC,30,PB100083_B05,0.020951843
nyquist,CONC,31,PB100083_B05,0.020980956
nyquist,CONC,32,PB100083_B05,0.02004431
nyquist,CONC,33,PB100083_B05,0.020117
nyquist,CONC,34,PB100083_B05,0.019615624
nyquist,CONC,35,PB100083_B05,0.019770771
nyquist,CONC,36,PB100083_B05,0.019534595
nyquist,CONC,37,PB100083_B05,0.019398874
nyquist,CONC,38,PB100083_B05,0.019824926
nyquist,CONC,39,PB100083_B05,0.020584773
nyquist,CONC,40,PB100083_B05,0.01968605
nyquist,CONC,41,PB100083_B05,0.020393576
nyquist,CONC,42,PB100083_B05,0.020325566
nyquist,CONC,43,PB100083_B05,0.020583257
nyquist,CONC,0,PB100083_C08,0.01797002
nyquist,CONC,1,PB100083_C08,0.018516716
nyquist,CONC,2,PB100083_C08,0.018569969
nyquist,CONC,3,PB100083_C08,0.01959899
nyquist,CONC,4,PB100083_C08,0.019205086
nyquist,CONC,5,PB100083_C08,0.019630136
nyquist,CONC,6,PB100083_C08,0.020424599
nyquist,CONC,7,PB100083_C08,0.020147346
nyquist,CONC,8,PB100083_C08,0.020205673
nyquist,CONC,9,PB100083_C08,0.020219963
nyquist,CONC,10,PB100083_C08,0.020339072
nyquist,CONC,11,PB100083_C08,0.020423004
nyquist,CONC,12,PB100083_C08,0.02054009
nyquist,CONC,13,PB100083_C08,0.020611923
nyquist,CONC,14,PB100083_C08,0.0205677
nyquist,CONC,15,PB100083_C08,0.02046305
nyquist,CONC,16,PB100083_C08,0.020536676
nyquist,CONC,17,PB100083_C08,0.020386204
nyquist,CONC,18,PB100083_C08,0.019868605
nyquist,CONC,19,PB100083_C08,0.0195556
nyquist,CONC,20,PB100083_C08,0.019130573
nyquist,CONC,21,PB100083_C08,0.019177292
nyquist,CONC,22,PB100083_C08,0.019365784
nyquist,CONC,23,PB100083_C08,0.019040894
nyquist,CONC,24,PB100083_C08,0.018808067
nyquist,CONC,25,PB100083_C08,0.018648498
nyquist,CONC,26,PB100083_C08,0.018584888
nyquist,CONC,27,PB100083_C08,0.018324375
nyquist,CONC,28,PB100083_C08,0.01818766
nyquist,CONC,29,PB100083_C08,0.01805477
nyquist,CONC,30,PB100083_C08,0.01780756
nyquist,CONC,31,PB100083_C08,0.01771133
nyquist,CONC,32,PB100083_C08,0.01781224
nyquist,CONC,33,PB100083_C08,0.018132275
nyquist,CONC,34,PB100083_C08,0.01818583
nyquist,CONC,35,PB100083_C08,0.018257543
nyquist,CONC,36,PB100083_C08,0.018207699
nyquist,CONC,37,PB100083_C08,0.017922841
nyquist,CONC,38,PB100083_C08,0.018050538
nyquist,CONC,39,PB100083_C08,0.01797399
nyquist,CONC,40,PB100083_C08,0.017595343
nyquist,CONC,41,PB100083_C08,0.017566627
nyquist,CONC,42,PB100083_C08,0.017548416
nyquist,CONC,43,PB100083_C08,0.017467497
nyquist,CONC,0,PB100083_D03,0.016007688
nyquist,CONC,1,PB100083_D03,0.016384484
nyquist,CONC,2,PB100083_D03,0.016848613
nyquist,CONC,3,PB100083_D03,0.017152818
nyquist,CONC,4,PB100083_D03,0.017267888
nyquist,CONC,5,PB100083_D03,0.017186014
nyquist,CONC,6,PB100083_D03,0.017411776
nyquist,CONC,7,PB100083_D03,0.017198445
nyquist,CONC,8,PB100083_D03,0.017119616
nyquist,CONC,9,PB100083_D03,0.016679693
nyquist,CONC,10,PB100083_D03,0.016742079
nyquist,CONC,11,PB100083_D03,0.01675675
nyquist,CONC,12,PB100083_D03,0.01650761
nyquist,CONC,13,PB100083_D03,0.016965402
nyquist,CONC,14,PB100083_D03,0.01701952
nyquist,CONC,15,PB100083_D03,0.016784925
nyquist,CONC,16,PB100083_D03,0.01668645
nyquist,CONC,17,PB100083_D03,0.016439168
nyquist,CONC,18,PB100083_D03,0.016130162
nyquist,CONC,19,PB100083_D03,0.015732624
nyquist,CONC,20,PB100083_D03,0.0154602025
nyquist,CONC,21,PB100083_D03,0.015487143
nyquist,CONC,22,PB100083_D03,0.0155052245
nyquist,CONC,23,PB100083_D03,0.015512855
nyquist,CONC,24,PB100083_D03,0.015284526
nyquist,CONC,25,PB100083_D03,0.015258984
nyquist,CONC,26,PB100083_D03,0.01528049
nyquist,CONC,27,PB100083_D03,0.015250783
nyquist,CONC,28,PB100083_D03,0.015228463
nyquist,CONC,29,PB100083_D03,0.014810663
nyquist,CONC,30,PB100083_D03,0.014879695
nyquist,CONC,31,PB100083_D03,0.014714463
nyquist,CONC,32,PB100083_D03,0.014693393
nyquist,CONC,33,PB100083_D03,0.014732208
nyquist,CONC,34,PB100083_D03,0.014446774
nyquist,CONC,35,PB100083_D03,0.014399264
nyquist,CONC,36,PB100083_D03,0.014563069
nyquist,CONC,37,PB100083_D03,0.014654227
nyquist,CONC,38,PB100083_D03,0.01438444
nyquist,CONC,39,PB100083_D03,0.014298349
nyquist,CONC,40,PB100083_D03,0.014521631
nyquist,CONC,41,PB100083_D03,0.014381433
nyquist,CONC,42,PB100083_D03,0.014836642
nyquist,CONC,43,PB100083_D03,0.014474448
nyquist,CONC,1,PB100083_E06,0.015411224
nyquist,CONC,2,PB100083_E06,0.015739758
nyquist,CONC,3,PB100083_E06,0.01577535
nyquist,CONC,4,PB100083_E06,0.015957922
nyquist,CONC,5,PB100083_E06,0.016126629
nyquist,CONC,6,PB100083_E06,0.016429242
nyquist,CONC,7,PB100083_E06,0.016735021
nyquist,CONC,8,PB100083_E06,0.01681157
nyquist,CONC,9,PB100083_E06,0.016661203
nyquist,CONC,10,PB100083_E06,0.01684752
nyquist,CONC,11,PB100083_E06,0.017173871
nyquist,CONC,12,PB100083_E06,0.017158994
nyquist,CONC,13,PB100083_E06,0.016600084
nyquist,CONC,14,PB100083_E06,0.017012848
nyquist,CONC,15,PB100083_E06,0.016872488
nyquist,CONC,16,PB100083_E06,0.017019985
nyquist,CONC,17,PB100083_E06,0.016899219
nyquist,CONC,18,PB100083_E06,0.016958065
nyquist,CONC,19,PB100083_E06,0.016721666
nyquist,CONC,20,PB100083_E06,0.01657833
nyquist,CONC,21,PB100083_E06,0.01607014
nyquist,CONC,22,PB100083_E06,0.016218118
nyquist,CONC,23,PB100083_E06,0.016274871
nyquist,CONC,24,PB100083_E06,0.016068898
nyquist,CONC,25,PB100083_E06,0.015882466
nyquist,CONC,26,PB100083_E06,0.015604818
nyquist,CONC,27,PB100083_E06,0.015580514
nyquist,CONC,28,PB100083_E06,0.015837915
nyquist,CONC,29,PB100083_E06,0.015906736
nyquist,CONC,30,PB100083_E06,0.015818797
nyquist,CONC,31,PB100083_E06,0.015488697
nyquist,CONC,32,PB100083_E06,0.015446873
nyquist,CONC,33,PB100083_E06,0.015636863
nyquist,CONC,34,PB100083_E06,0.0155453235
nyquist,CONC,35,PB100083_E06,0.015486142
nyquist,CONC,36,PB100083_E06,0.015945796
nyquist,CONC,37,PB100083_E06,0.016056191
nyquist,CONC,38,PB100083_E06,0.015900537
nyquist,CONC,39,PB100083_E06,0.016025422
nyquist,CONC,40,PB100083_E06,0.01591447
nyquist,CONC,41,PB100083_E06,0.015329875
nyquist,CONC,42,PB100083_E06,0.015308256
nyquist,CONC,43,PB100083_E06,0.015281347
nyquist,CONC,0,PB100083_F01,0.013777018
nyquist,CONC,1,PB100083_F01,0.013408313
nyquist,CONC,2,PB100083_F01,0.013281581
nyquist,CONC,3,PB100083_F01,0.013327597
nyquist,CONC,4,PB100083_F01,0.013361771
nyquist,CONC,5,PB100083_F01,0.013424428
nyquist,CONC,6,PB100083_F01,0.013597247
nyquist,CONC,7,PB100083_F01,0.013705826
nyquist,CONC,8,PB100083_F01,0.013702035
nyquist,CONC,9,PB100083_F01,0.013554297
nyquist,CONC,10,PB100083_F01,0.013931725
nyquist,CONC,11,PB100083_F01,0.01396284
nyquist,CONC,12,PB100083_F01,0.0139150815
nyquist,CONC,13,PB100083_F01,0.013847366
nyquist,CONC,14,PB100083_F01,0.013878537
nyquist,CONC,15,PB100083_F01,0.01379957
nyquist,CONC,16,PB100083_F01,0.013757289
nyquist,CONC,17,PB100083_F01,0.013798428
nyquist,CONC,18,PB100083_F01,0.013703087
nyquist,CONC,19,PB100083_F01,0.013595695
nyquist,CONC,20,PB100083_F01,0.013476266
nyquist,CONC,21,PB100083_F01,0.013387866
nyquist,CONC,22,PB100083_F01,0.013129456
nyquist,CONC,23,PB100083_F01,0.01314087
nyquist,CONC,24,PB100083_F01,0.012982443
nyquist,CONC,25,PB100083_F01,0.0130930375
nyquist,CONC,26,PB100083_F01,0.012969151
nyquist,CONC,27,PB100083_F01,0.0128286015
nyquist,CONC,28,PB100083_F01,0.012937025
nyquist,CONC,29,PB100083_F01,0.012948366
nyquist,CONC,30,PB100083_F01,0.012993291
nyquist,CONC,31,PB100083_F01,0.0127514945
nyquist,CONC,32,PB100083_F01,0.012885239
nyquist,CONC,33,PB100083_F01,0.012836412
nyquist,CONC,34,PB100083_F01,0.0129174115
nyquist,CONC,35,PB100083_F01,0.012175129
nyquist,CONC,36,PB100083_F01,0.012206942
nyquist,CONC,37,PB100083_F01,0.012148762
nyquist,CONC,38,PB100083_F01,0.012017319
nyquist,CONC,39,PB100083_F01,0.011751664
nyquist,CONC,40,PB100083_F01,0.0116281435
nyquist,CONC,41,PB100083_F01,0.011750272
nyquist,CONC,42,PB100083_F01,0.011597112
nyquist,CONC,43,PB100083_F01,0.011613341
nyquist,CONC,0,PB100083_G04,0.016629219
nyquist,CONC,1,PB100083_G04,0.017063532
nyquist,CONC,2,PB100083_G04,0.017860208
nyquist,CONC,3,PB100083_G04,0.018476948
nyquist,CONC,4,PB100083_G04,0.01940307
nyquist,CONC,5,PB100083_G04,0.020237917
nyquist,CONC,6,PB100083_G04,0.021425277
nyquist,CONC,7,PB100083_G04,0.02167855
nyquist,CONC,8,PB100083_G04,0.021939922
nyquist,CONC,9,PB100083_G04,0.022607991
nyquist,CONC,10,PB100083_G04,0.022860564
nyquist,CONC,11,PB100083_G04,0.0232832
nyquist,CONC,12,PB100083_G04,0.023070857
nyquist,CONC,13,PB100083_G04,0.022799782
nyquist,CONC,14,PB100083_G04,0.022674885
nyquist,CONC,15,PB100083_G04,0.022384351
nyquist,CONC,16,PB100083_G04,0.022521198
nyquist,CONC,17,PB100083_G04,0.022347277
nyquist,CONC,18,PB100083_G04,0.021730803
nyquist,CONC,19,PB100083_G04,0.021742053
nyquist,CONC,20,PB100083_G04,0.021007372
nyquist,CONC,21,PB100083_G04,0.02071606
nyquist,CONC,22,PB100083_G04,0.02049841
nyquist,CONC,23,PB100083_G04,0.020849159
nyquist,CONC,24,PB100083_G04,0.020665105
nyquist,CONC,25,PB100083_G04,0.02025687
nyquist,CONC,26,PB100083_G04,0.019587161
nyquist,CONC,27,PB100083_G04,0.019245444
nyquist,CONC,28,PB100083_G04,0.019523162
nyquist,CONC,29,PB100083_G04,0.019573074
nyquist,CONC,30,PB100083_G04,0.019449744
nyquist,CONC,31,PB100083_G04,0.019082064
nyquist,CONC,32,PB100083_G04,0.018839924
nyquist,CONC,33,PB100083_G04,0.018843846
nyquist,CONC,34,PB100083_G04,0.018400839
nyquist,CONC,35,PB100083_G04,0.018774277
nyquist,CONC,36,PB100083_G04,0.018862408
nyquist,CONC,37,PB100083_G04,0.018857516
nyquist,CONC,38,PB100083_G04,0.018850094
nyquist,CONC,39,PB100083_G04,0.018859101
nyquist,CONC,40,PB100083_G04,0.01889603
nyquist,CONC,41,PB100083_G04,0.018880328
nyquist,CONC,42,PB100083_G04,0.0182144
nyquist,CONC,43,PB100083_G04,0.018419843
nyquist,CONC,0,PB100083_H01,0.013019011
nyquist,CONC,1,PB100083_H01,0.013547698
nyquist,CONC,2,PB100083_H01,0.013607109
nyquist,CONC,3,PB100083_H01,0.013887507
nyquist,CONC,4,PB100083_H01,0.014052404
nyquist,CONC,5,PB100083_H01,0.014472843
nyquist,CONC,6,PB100083_H01,0.014511051
nyquist,CONC,7,PB100083_H01,0.01463668
nyquist,CONC,8,PB100083_H01,0.014855725
nyquist,CONC,9,PB100083_H01,0.014343735
nyquist,CONC,10,PB100083_H01,0.014614416
nyquist,CONC,11,PB100083_H01,0.014472484
nyquist,CONC,12,PB100083_H01,0.014560966
nyquist,CONC,13,PB100083_H01,0.014680563
nyquist,CONC,14,PB100083_H01,0.014568738
nyquist,CONC,15,PB100083_H01,0.014388704
nyquist,CONC,16,PB100083_H01,0.014290875
nyquist,CONC,17,PB100083_H01,0.014249742
nyquist,CONC,18,PB100083_H01,0.014217778
nyquist,CONC,19,PB100083_H01,0.014192987
nyquist,CONC,20,PB100083_H01,0.0141400155
nyquist,CONC,21,PB100083_H01,0.013970798
nyquist,CONC,22,PB100083_H01,0.013808075
nyquist,CONC,23,PB100083_H01,0.013630019
nyquist,CONC,24,PB100083_H01,0.013448887
nyquist,CONC,25,PB100083_H01,0.013508044
nyquist,CONC,26,PB100083_H01,0.0134058045
nyquist,CONC,27,PB100083_H01,0.013127355
nyquist,CONC,28,PB100083_H01,0.012971726
nyquist,CONC,29,PB100083_H01,0.012985021
nyquist,CONC,30,PB100083_H01,0.01268716
nyquist,CONC,31,PB100083_H01,0.012923768
nyquist,CONC,32,PB100083_H01,0.012898467
nyquist,CONC,33,PB100083_H01,0.012823835
nyquist,CONC,34,PB100083_H01,0.012573597
nyquist,CONC,35,PB100083_H01,0.012774172
nyquist,CONC,36,PB100083_H01,0.012537678
nyquist,CONC,37,PB100083_H01,0.012675385
nyquist,CONC,38,PB100083_H01,0.0125799095
nyquist,CONC,39,PB100083_H01,0.0125084445
nyquist,CONC,40,PB100083_H01,0.012531832
nyquist,CONC,41,PB100083_H01,0.012372119
nyquist,CONC,42,PB100083_H01,0.012362804
nyquist,CONC,43,PB100083_H01,0.012221573
nyquist,CONC,0,PB100083_H07,0.014640031
nyquist,CONC,1,PB100083_H07,0.014789822
nyquist,CONC,2,PB100083_H07,0.01486825
nyquist,CONC,3,PB100083_H07,0.014910877
nyquist,CONC,4,PB100083_H07,0.015238076
nyquist,CONC,5,PB100083_H07,0.015323795
nyquist,CONC,6,PB100083_H07,0.015351257
nyquist,CONC,7,PB100083_H07,0.0153589565
nyquist,CONC,8,PB100083_H07,0.015332345
nyquist,CONC,9,PB100083_H07,0.015251159
nyquist,CONC,10,PB100083_H07,0.015327685
nyquist,CONC,11,PB100083_H07,0.015325658
nyquist,CONC,12,PB100083_H07,0.015074265
nyquist,CONC,13,PB100083_H07,0.014916736
nyquist,CONC,14,PB100083_H07,0.01483355
nyquist,CONC,15,PB100083_H07,0.014731795
nyquist,CONC,16,PB100083_H07,0.014519123
nyquist,CONC,17,PB100083_H07,0.0146271605
nyquist,CONC,18,PB100083_H07,0.014636129
nyquist,CONC,19,PB100083_H07,0.014504976
nyquist,CONC,20,PB100083_H07,0.014512381
nyquist,CONC,21,PB100083_H07,0.014476928
nyquist,CONC,22,PB100083_H07,0.014234816
nyquist,CONC,23,PB100083_H07,0.014260512
nyquist,CONC,24,PB100083_H07,0.014352428
nyquist,CONC,25,PB100083_H07,0.014424598
nyquist,CONC,26,PB100083_H07,0.014479259
nyquist,CONC,27,PB100083_H07,0.014341853
nyquist,CONC,28,PB100083_H07,0.013964031
nyquist,CONC,29,PB100083_H07,0.014021585
nyquist,CONC,30,PB100083_H07,0.013961505
nyquist,CONC,31,PB100083_H07,0.0139519945
nyquist,CONC,32,PB100083_H07,0.014160267
nyquist,CONC,33,PB100083_H07,0.014335269
nyquist,CONC,34,PB100083_H07,0.01401988
nyquist,CONC,35,PB100083_H07,0.013841439
nyquist,CONC,36,PB100083_H07,0.013948373
nyquist,CONC,37,PB100083_H07,0.01396478
nyquist,CONC,38,PB100083_H07,0.014000241
nyquist,CONC,39,PB100083_H07,0.013721277
nyquist,CONC,40,PB100083_H07,0.013651805
nyquist,CONC,41,PB100083_H07,0.0133666275
nyquist,CONC,42,PB100083_H07,0.013189584
nyquist,CONC,43,PB100083_H07,0.013397375
nyquist,PHAandWGA,0,PB100082_A02,0.11677054
nyquist,PHAandWGA,1,PB100082_A02,0.101825684
nyquist,PHAandWGA,2,PB100082_A02,0.10370264
nyquist,PHAandWGA,3,PB100082_A02,0.10625704
nyquist,PHAandWGA,4,PB100082_A02,0.11276937
nyquist,PHAandWGA,5,PB100082_A02,0.11549114
nyquist,PHAandWGA,6,PB100082_A02,0.11643296
nyquist,PHAandWGA,7,PB100082_A02,0.1176989
nyquist,PHAandWGA,8,PB100082_A02,0.11922912
nyquist,PHAandWGA,9,PB100082_A02,0.1185589
nyquist,PHAandWGA,10,PB100082_A02,0.12042653
nyquist,PHAandWGA,11,PB100082_A02,0.11802091
nyquist,PHAandWGA,12,PB100082_A02,0.11870275
nyquist,PHAandWGA,13,PB100082_A02,0.11724432
nyquist,PHAandWGA,14,PB100082_A02,0.11632112
nyquist,PHAandWGA,15,PB100082_A02,0.11776595
nyquist,PHAandWGA,16,PB100082_A02,0.11552127
nyquist,PHAandWGA,17,PB100082_A02,0.11562486
nyquist,PHAandWGA,18,PB100082_A02,0.11557701
nyquist,PHAandWGA,19,PB100082_A02,0.114507034
nyquist,PHAandWGA,20,PB100082_A02,0.11601765
nyquist,PHAandWGA,21,PB100082_A02,0.11383768
nyquist,PHAandWGA,22,PB100082_A02,0.11124997
nyquist,PHAandWGA,23,PB100082_A02,0.11373801
nyquist,PHAandWGA,24,PB100082_A02,0.113938615
nyquist,PHAandWGA,25,PB100082_A02,0.11460859
nyquist,PHAandWGA,26,PB100082_A02,0.11467216
nyquist,PHAandWGA,27,PB100082_A02,0.11517572
nyquist,PHAandWGA,28,PB100082_A02,0.11370735
nyquist,PHAandWGA,29,PB100082_A02,0.113808095
nyquist,PHAandWGA,30,PB100082_A02,0.11484931
nyquist,PHAandWGA,31,PB100082_A02,0.11529952
nyquist,PHAandWGA,32,PB100082_A02,0.115201995
nyquist,PHAandWGA,33,PB100082_A02,0.11623484
nyquist,PHAandWGA,34,PB100082_A02,0.1152513
nyquist,PHAandWGA,35,PB100082_A02,0.1158704
nyquist,PHAandWGA,36,PB100082_A02,0.117376044
nyquist,PHAandWGA,37,PB100082_A02,0.11765459
nyquist,PHAandWGA,38,PB100082_A02,0.11645824
nyquist,PHAandWGA,39,PB100082_A02,0.11671057
nyquist,PHAandWGA,40,PB100082_A02,0.11728509
nyquist,PHAandWGA,41,PB100082_A02,0.11679305
nyquist,PHAandWGA,42,PB100082_A02,0.116146944
nyquist,PHAandWGA,43,PB100082_A02,0.11445335
nyquist,PHAandWGA,1,PB100082_A08,0.10753598
nyquist,PHAandWGA,2,PB100082_A08,0.10823372
nyquist,PHAandWGA,3,PB100082_A08,0.109922975
nyquist,PHAandWGA,4,PB100082_A08,0.111153394
nyquist,PHAandWGA,5,PB100082_A08,0.11331735
nyquist,PHAandWGA,6,PB100082_A08,0.117799
nyquist,PHAandWGA,7,PB100082_A08,0.122851394
nyquist,PHAandWGA,8,PB100082_A08,0.12595007
nyquist,PHAandWGA,9,PB100082_A08,0.13017897
nyquist,PHAandWGA,10,PB100082_A08,0.13328412
nyquist,PHAandWGA,11,PB100082_A08,0.1367296
nyquist,PHAandWGA,12,PB100082_A08,0.13990875
nyquist,PHAandWGA,13,PB100082_A08,0.13862558
nyquist,PHAandWGA,14,PB100082_A08,0.14221033
nyquist,PHAandWGA,15,PB100082_A08,0.14215934
nyquist,PHAandWGA,16,PB100082_A08,0.14267254
nyquist,PHAandWGA,17,PB100082_A08,0.1409244
nyquist,PHAandWGA,18,PB100082_A08,0.14157489
nyquist,PHAandWGA,19,PB100082_A08,0.14044504
nyquist,PHAandWGA,20,PB100082_A08,0.13982561
nyquist,PHAandWGA,21,PB100082_A08,0.13972336
nyquist,PHAandWGA,22,PB100082_A08,0.13868056
nyquist,PHAandWGA,23,PB100082_A08,0.13726452
nyquist,PHAandWGA,24,PB100082_A08,0.13540658
nyquist,PHAandWGA,25,PB100082_A08,0.13467285
nyquist,PHAandWGA,26,PB100082_A08,0.13458228
nyquist,PHAandWGA,27,PB100082_A08,0.13319787
nyquist,PHAandWGA,28,PB100082_A08,0.13231146
nyquist,PHAandWGA,29,PB100082_A08,0.13113339
nyquist,PHAandWGA,30,PB100082_A08,0.1303141
nyquist,PHAandWGA,31,PB100082_A08,0.12959614
nyquist,PHAandWGA,32,PB100082_A08,0.12779628
nyquist,PHAandWGA,33,PB100082_A08,0.12838231
nyquist,PHAandWGA,34,PB100082_A08,0.12556389
nyquist,PHAandWGA,35,PB100082_A08,0.12612861
nyquist,PHAandWGA,36,PB100082_A08,0.12641248
nyquist,PHAandWGA,37,PB100082_A08,0.12756811
nyquist,PHAandWGA,38,PB100082_A08,0.12618677
nyquist,PHAandWGA,39,PB100082_A08,0.12509817
nyquist,PHAandWGA,40,PB100082_A08,0.12763792
nyquist,PHAandWGA,41,PB100082_A08,0.12795208
nyquist,PHAandWGA,42,PB100082_A08,0.12708052
nyquist,PHAandWGA,43,PB100082_A08,0.12737699
nyquist,PHAandWGA,0,PB100082_B05,0.14157134
nyquist,PHAandWGA,1,PB100082_B05,0.14309989
nyquist,PHAandWGA,2,PB100082_B05,0.15156753
nyquist,PHAandWGA,3,PB100082_B05,0.15918541
nyquist,PHAandWGA,4,PB100082_B05,0.16377401
nyquist,PHAandWGA,5,PB100082_B05,0.16695285
nyquist,PHAandWGA,6,PB100082_B05,0.17174345
nyquist,PHAandWGA,7,PB100082_B05,0.17028274
nyquist,PHAandWGA,8,PB100082_B05,0.16758448
nyquist,PHAandWGA,9,PB100082_B05,0.15799797
nyquist,PHAandWGA,10,PB100082_B05,0.15611234
nyquist,PHAandWGA,11,PB100082_B05,0.15650447
nyquist,PHAandWGA,12,PB100082_B05,0.15774937
nyquist,PHAandWGA,13,PB100082_B05,0.15828091
nyquist,PHAandWGA,14,PB100082_B05,0.16005057
nyquist,PHAandWGA,15,PB100082_B05,0.15703186
nyquist,PHAandWGA,16,PB100082_B05,0.15770221
nyquist,PHAandWGA,17,PB100082_B05,0.15672007
nyquist,PHAandWGA,18,PB100082_B05,0.15747362
nyquist,PHAandWGA,19,PB100082_B05,0.15697101
nyquist,PHAandWGA,20,PB100082_B05,0.146877
nyquist,PHAandWGA,21,PB100082_B05,0.14950952
nyquist,PHAandWGA,22,PB100082_B05,0.15263551
nyquist,PHAandWGA,23,PB100082_B05,0.15297434
nyquist,PHAandWGA,24,PB100082_B05,0.15153924
nyquist,PHAandWGA,25,PB100082_B05,0.15009965
nyquist,PHAandWGA,26,PB100082_B05,0.14720497
nyquist,PHAandWGA,27,PB100082_B05,0.14249031
nyquist,PHAandWGA,28,PB100082_B05,0.1427849
nyquist,PHAandWGA,29,PB100082_B05,0.14311865
nyquist,PHAandWGA,30,PB100082_B05,0.14437139
nyquist,PHAandWGA,31,PB100082_B05,0.14260375
nyquist,PHAandWGA,32,PB100082_B05,0.14268821
nyquist,PHAandWGA,33,PB100082_B05,0.13649893
nyquist,PHAandWGA,34,PB100082_B05,0.13792786
nyquist,PHAandWGA,35,PB100082_B05,0.13631417
nyquist,PHAandWGA,36,PB100082_B05,0.13742934
nyquist,PHAandWGA,37,PB100082_B05,0.13510993
nyquist,PHAandWGA,38,PB100082_B05,0.13242339
nyquist,PHAandWGA,39,PB100082_B05,0.1317148
nyquist,PHAandWGA,40,PB100082_B05,0.13511829
nyquist,PHAandWGA,41,PB100082_B05,0.13403603
nyquist,PHAandWGA,42,PB100082_B05,0.14062715
nyquist,PHAandWGA,43,PB100082_B05,0.1412211
nyquist,PHAandWGA,0,PB100082_C08,0.11777923
nyquist,PHAandWGA,1,PB100082_C08,0.11266717
nyquist,PHAandWGA,2,PB100082_C08,0.11646073
nyquist,PHAandWGA,3,PB100082_C08,0.11802473
nyquist,PHAandWGA,4,PB100082_C08,0.123645805
nyquist,PHAandWGA,5,PB100082_C08,0.12912205
nyquist,PHAandWGA,6,PB100082_C08,0.13335168
nyquist,PHAandWGA,7,PB100082_C08,0.13810503
nyquist,PHAandWGA,8,PB100082_C08,0.14428073
nyquist,PHAandWGA,9,PB100082_C08,0.14636302
nyquist,PHAandWGA,10,PB100082_C08,0.14795977
nyquist,PHAandWGA,11,PB100082_C08,0.15224884
nyquist,PHAandWGA,12,PB100082_C08,0.15502048
nyquist,PHAandWGA,13,PB100082_C08,0.15704998
nyquist,PHAandWGA,14,PB100082_C08,0.15638599
nyquist,PHAandWGA,15,PB100082_C08,0.1580942
nyquist,PHAandWGA,16,PB100082_C08,0.15676065
nyquist,PHAandWGA,17,PB100082_C08,0.15507086
nyquist,PHAandWGA,18,PB100082_C08,0.15253381
nyquist,PHAandWGA,19,PB100082_C08,0.15242322
nyquist,PHAandWGA,20,PB100082_C08,0.15304366
nyquist,PHAandWGA,21,PB100082_C08,0.15255056
nyquist,PHAandWGA,22,PB100082_C08,0.14914182
nyquist,PHAandWGA,23,PB100082_C08,0.1479747
nyquist,PHAandWGA,24,PB100082_C08,0.14685608
nyquist,PHAandWGA,25,PB100082_C08,0.14746685
nyquist,PHAandWGA,26,PB100082_C08,0.14477733
nyquist,PHAandWGA,27,PB100082_C08,0.143588
nyquist,PHAandWGA,28,PB100082_C08,0.14155388
nyquist,PHAandWGA,29,PB100082_C08,0.13885151
nyquist,PHAandWGA,30,PB100082_C08,0.13797891
nyquist,PHAandWGA,31,PB100082_C08,0.13778469
nyquist,PHAandWGA,32,PB100082_C08,0.13560991
nyquist,PHAandWGA,33,PB100082_C08,0.1325311
nyquist,PHAandWGA,34,PB100082_C08,0.1303055
nyquist,PHAandWGA,35,PB100082_C08,0.12988329
nyquist,PHAandWGA,36,PB100082_C08,0.12905394
nyquist,PHAandWGA,37,PB100082_C08,0.12891111
nyquist,PHAandWGA,38,PB100082_C08,0.13317387
nyquist,PHAandWGA,39,PB100082_C08,0.13032784
nyquist,PHAandWGA,40,PB100082_C08,0.1284951
nyquist,PHAandWGA,41,PB100082_C08,0.124914184
nyquist,PHAandWGA,42,PB100082_C08,0.120935924
nyquist,PHAandWGA,43,PB100082_C08,0.121123075
nyquist,PHAandWGA,0,PB100082_D03,0.12256977
nyquist,PHAandWGA,1,PB100082_D03,0.12778196
nyquist,PHAandWGA,2,PB100082_D03,0.12277159
nyquist,PHAandWGA,3,PB100082_D03,0.12695175
nyquist,PHAandWGA,4,PB100082_D03,0.12705648
nyquist,PHAandWGA,5,PB100082_D03,0.12816358
nyquist,PHAandWGA,6,PB100082_D03,0.12774692
nyquist,PHAandWGA,7,PB100082_D03,0.13071775
