well,z,channel,focus_laplacian_var,focus_normalized_var
B04,14,SYTO,65886.4921875,320.54385695647636
B04,15,CONC,19892.7578125,61.80319717733368
B04,15,HOECHST,13261.201171875,71.52173980128266
B04,15,MITO,142878.03125,544.2976918131076
B04,15,PHAandWGA,79751.7890625,323.0762346120509
B04,15,SYTO,66464.2421875,305.29895261424514
B05,0,CONC,6472.89501953125,145.80950044006013
B05,0,HOECHST,4252.76953125,116.96071191318187
B05,0,MITO,70420.5,2229.4487599545523
B05,0,PHAandWGA,28901.7265625,950.3265464950066
B05,0,SYTO,19855.806640625,706.1916771645059
B05,1,CONC,7079.26806640625,176.27115887021424
B05,1,HOECHST,4616.78125,141.5088074766293
B05,1,MITO,73389.3359375,2470.2175149772893
B05,1,PHAandWGA,30576.68359375,1096.1266294461343
B05,1,SYTO,21885.27734375,841.7153002971854
B05,2,CONC,7572.8916015625,196.30793547120416
B05,2,HOECHST,4961.486328125,159.500680661316
B05,2,MITO,77109.578125,2651.007049816149
B05,2,PHAandWGA,32840.734375,1205.4394778529936
B05,2,SYTO,24059.369140625,932.6126042226357
B05,3,CONC,7965.53369140625,203.39632222782402
B05,3,HOECHST,5246.4501953125,170.53288814538965
B05,3,MITO,79796.875,2711.359154347853
B05,3,PHAandWGA,34917.4140625,1249.4454761520174
B05,3,SYTO,25632.22265625,967.0386193258239
B05,4,CONC,8218.93359375,202.8971211622508
B05,4,HOECHST,5457.0966796875,172.71918255636413
B05,4,MITO,81307.1328125,2722.157235334334
B05,4,PHAandWGA,36065.3359375,1266.7163275351566
