well,z,channel,focus_laplacian_var,focus_normalized_var
B05,11,HOECHST,4848.8330078125,155.81014693071242
B05,11,MITO,72987.703125,2968.6129200684777
B05,11,PHAandWGA,33919.48828125,1408.602385824264
B05,11,SYTO,23773.849609375,818.298366590964
B05,12,CONC,6609.30078125,176.03406407885532
B05,12,HOECHST,4925.90576171875,150.65333240205015
B05,12,MITO,74032.0078125,2913.603406271991
B05,12,PHAandWGA,34390.6640625,1372.4928408597
B05,12,SYTO,23608.439453125,786.1433321572283
B05,13,CONC,6697.96044921875,170.62168558989515
B05,13,HOECHST,5009.7529296875,146.0723203463464
B05,13,MITO,75382.15625,2831.948273896976
B05,13,PHAandWGA,35002.7421875,1330.3699590500441
B05,13,SYTO,23723.53125,752.732825111621
B05,14,CONC,6776.2734375,164.88621909091964
B05,14,HOECHST,5043.1201171875,140.86462503319302
B05,14,MITO,76032.265625,2745.2470599884587
B05,14,PHAandWGA,35314.68359375,1290.298857935596
B05,14,SYTO,23882.546875,721.3241604626272
B05,15,CONC,6872.8447265625,158.80964730958937
B05,15,HOECHST,5147.5087890625,135.19591033064356
B05,15,MITO,77056.03125,2642.0915293210705
B05,15,PHAandWGA,35071.84765625,1235.8772756109327
B05,15,SYTO,24049.7578125,687.0427054296081
B08,0,CONC,4095.5322265625,110.94155494403009
B08,0,HOECHST,2929.7265625,90.30934729915886
B08,0,MITO,50967.6796875,2316.1967404429697
B08,0,PHAandWGA,20712.6328125,971.810892159466
B08,0,SYTO,11560.6201171875,564.4010236661348
B08,1,CONC,4376.8984375,134.0307694802713
B08,1,HOECHST,3143.02197265625,108.49136303100708
B08,1,MITO,53361.09765625,2603.979410115096
B08,1,PHAandWGA,21977.453125,1117.500883539937
B08,1,SYTO,13607.3701171875,679.7735853708731
B08,2,CONC,4722.49169921875,158.08890015761963
B08,2,HOECHST,3397.59912109375,129.72420201465795
B08,2,MITO,56154.40625,2894.526779367319
B08,2,PHAandWGA,23543.60546875,1276.5710524636702
B08,2,SYTO,15561.2744140625,801.4450541568532
B08,3,CONC,5026.439453125,174.06099997437028
B08,3,HOECHST,3603.79541015625,146.31317476719656
B08,3,MITO,58971.2265625,3093.149900587505
B08,3,PHAandWGA,25176.22265625,1392.344281955004
B08,3,SYTO,17288.123046875,880.2844043150278
B08,4,CONC,5269.3642578125,180.70345862952547
B08,4,HOECHST,3835.139892578125,154.8546574504228
B08,4,MITO,60714.72265625,3206.7247756559777
B08,4,PHAandWGA,26979.91796875,1458.66681240763
B08,4,SYTO,18905.84375,914.8057343379179
B08,5,CONC,5416.212890625,182.93154494796633
B08,5,HOECHST,3968.21484375,158.00275431909577
B08,5,MITO,62942.390625,3251.146450447227
B08,5,PHAandWGA,28342.12890625,1491.365759989055
B08,5,SYTO,19763.1484375,919.1137509841766
B08,6,CONC,5536.21142578125,182.82974154755175
B08,6,HOECHST,4090.978515625,158.13584731537364
B08,6,MITO,64291.3515625,3292.242703016325
B08,6,PHAandWGA,29053.734375,1499.7230328299934
B08,6,SYTO,20799.78125,906.4745795371957
B08,7,CONC,5662.36865234375,180.98557210900358
B08,7,HOECHST,4204.32177734375,157.04850485729236
B08,7,MITO,65214.2109375,3276.3454165499734
B08,7,PHAandWGA,30048.765625,1489.891014012517
B08,7,SYTO,20956.912109375,882.2669484774661
B08,8,CONC,5769.548828125,177.60937224592288
