EnsemblID,gene_name,logFC,PValue,FDR,F,gene_biotype,GroupA_NormCPM,GroupB_NormCPM,GroupA_stdv,GroupB_stdv,log10FDR,alias,mygene_name,summary
ENSG00000100439,ABHD4,-0.567285,0.00173434,0.00881969,14.5016,protein_coding,9.42069,6.53389,1.70511,1.00878,2.05455,ABH4,"abhydrolase domain containing 4, N-acyl phospholipase B","Predicted to enable lysophosphatidic acid acyltransferase activity and lysophospholipase activity. Predicted to be involved in N-acylphosphatidylethanolamine metabolic process; lipid homeostasis; and phosphatidic acid biosynthetic process. Predicted to act upstream of or within N-acylethanolamine metabolic process. Predicted to be located in endoplasmic reticulum membrane. Predicted to be active in lipid droplet and mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000288062,ENSG00000288062,-0.889842,0.00174182,0.00885103,14.4999,lncRNA,2.2123,1.22023,0.324688,0.149246,2.05301,,uncharacterized LOC101929748,
ENSG00000061987,MON2,-0.458028,0.00174204,0.00885103,14.4849,protein_coding,12.4887,9.0422,1.07636,1.19373,2.05301,,,
ENSG00000013392,RWDD2A,0.587028,0.00174271,0.00885103,14.4847,protein_coding,3.68452,5.56457,0.524626,0.343605,2.05301,RWDD2;dJ747H23.2,RWD domain containing 2A,
ENSG00000284378,MIR1244-1,0.383978,0.00174304,0.00885103,14.4825,miRNA,485.193,634.36,75.2482,52.7236,2.05301,,,
ENSG00000145817,YIPF5,0.420476,0.00174456,0.00885552,14.4793,protein_coding,15.4845,21.0517,2.27733,1.90583,2.05279,,,
ENSG00000161267,BDH1,0.545278,0.00174546,0.00885689,14.4775,protein_coding,10.8375,15.8744,1.98951,2.31282,2.05272,BDH;SDR9C1,3-hydroxybutyrate dehydrogenase 1,"This gene encodes a member of the short-chain dehydrogenase/reductase gene family. The encoded protein forms a homotetrameric lipid-requiring enzyme of the mitochondrial membrane and has a specific requirement for phosphatidylcholine for optimal enzymatic activity. The encoded protein catalyzes the interconversion of acetoacetate and (R)-3-hydroxybutyrate, the two major ketone bodies produced during fatty acid catabolism. Alternatively spliced transcript variants encoding the same protein have been described. [provided by RefSeq, Jul 2008]."
ENSG00000176092,CRYBG2,-0.545244,0.00174783,0.00886569,14.4726,protein_coding,10.5994,7.25044,0.733077,1.54702,2.05229,AIM1L,crystallin beta-gamma domain containing 2,"Predicted to enable carbohydrate binding activity. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000231007,CDC20P1,0.993774,0.00175208,0.008884,14.4759,transcribed_processed_pseudogene,1.36055,3.01964,0.662383,0.581787,2.05139,CDC20P,cell division cycle 20 pseudogene 1,
ENSG00000181751,MACIR,0.451587,0.00176022,0.00892202,14.4462,protein_coding,7.46779,10.4311,0.903618,0.772475,2.04954,,,
ENSG00000264247,ZNF407-AS1,-0.472829,0.00176182,0.00892687,14.443,lncRNA,8.42925,6.1045,0.282292,0.681296,2.0493,,,
ENSG00000179546,HTR1D,0.563061,0.00176797,0.00895482,14.4301,protein_coding,5.62349,8.73537,1.21238,1.03201,2.04794,5-HT1D;HT1DA;HTR1DA;HTRL;RDC4,5-hydroxytryptamine receptor 1D,"Enables G protein-coupled serotonin receptor activity. Involved in adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway and intestine smooth muscle contraction. Is integral component of plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000112855,HARS2,0.347762,0.00177063,0.00896501,14.424,protein_coding,18.4059,23.5212,0.921732,1.9292,2.04745,,,
ENSG00000159399,HK2,-0.428927,0.00177325,0.00897501,14.4185,protein_coding,18.0164,13.2629,1.75315,1.69972,2.04696,,,
ENSG00000234127,TRIM26,-0.42259,0.00177516,0.00898143,14.4145,protein_coding,22.8646,16.7249,3.47017,1.47774,2.04665,,,
ENSG00000123739,PLA2G12A,-0.378952,0.0017796,0.00900064,14.4051,protein_coding,33.7379,25.8923,3.36812,2.58122,2.04573,,,
ENSG00000143924,EML4,0.315287,0.00178076,0.00900322,14.4026,protein_coding,33.0559,40.7133,3.15103,1.16423,2.0456,,,
ENSG00000161618,ALDH16A1,0.392709,0.00178365,0.00901458,14.3967,protein_coding,16.5947,21.6524,1.20801,2.3848,2.04505,,,
ENSG00000000419,DPM1,0.325982,0.00178845,0.00903557,14.3866,protein_coding,79.5731,100.278,9.30688,6.79112,2.04404,,,
ENSG00000156804,FBXO32,-0.688236,0.00179031,0.0090417,14.3834,protein_coding,7.58265,4.79818,1.54836,1.08957,2.04375,Fbx32;MAFbx,F-box protein 32,"This gene encodes a member of the F-box protein family which is characterized by an approximately 40 amino acid motif, the F-box. The F-box proteins constitute one of the four subunits of the ubiquitin protein ligase complex called SCFs (SKP1-cullin-F-box), which function in phosphorylation-dependent ubiquitination. The F-box proteins are divided into 3 classes: Fbws containing WD-40 domains, Fbls containing leucine-rich repeats, and Fbxs containing either different protein-protein interaction modules or no recognizable motifs. The protein encoded by this gene belongs to the Fbxs class and contains an F-box domain. This protein is highly expressed during muscle atrophy, whereas mice deficient in this gene were found to be resistant to atrophy. This protein is thus a potential drug target for the treatment of muscle atrophy. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jun 2011]."
ENSG00000198700,IPO9,0.333173,0.00179271,0.00904553,14.3777,protein_coding,46.3516,58.8495,3.89058,5.84531,2.04357,,,
ENSG00000139722,VPS37B,-0.315584,0.00179282,0.00904553,14.3775,protein_coding,33.6937,27.1962,2.70604,0.778718,2.04357,,,
ENSG00000116711,PLA2G4A,0.819253,0.00179302,0.00904553,14.3866,protein_coding,1.76219,3.08225,0.380057,0.440237,2.04357,GURDP;PLA2G4;cPLA2;cPLA2-alpha,phospholipase A2 group IVA,"This gene encodes a member of the cytosolic phospholipase A2 group IV family. The enzyme catalyzes the hydrolysis of membrane phospholipids to release arachidonic acid which is subsequently metabolized into eicosanoids. Eicosanoids, including prostaglandins and leukotrienes, are lipid-based cellular hormones that regulate hemodynamics, inflammatory responses, and other intracellular pathways. The hydrolysis reaction also produces lysophospholipids that are converted into platelet-activating factor. The enzyme is activated by increased intracellular Ca(2+) levels and phosphorylation, resulting in its translocation from the cytosol and nucleus to perinuclear membrane vesicles. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2015]."
ENSG00000293057,ENSG00000293057,0.392745,0.00179504,0.00905246,14.3729,lncRNA,372.02,489.821,64.4978,28.4269,2.04323,,,
ENSG00000144048,DUSP11,-0.386141,0.00180197,0.0090841,14.3586,protein_coding,35.0115,27.2517,5.46989,1.0339,2.04172,,,
ENSG00000100271,TTLL1,0.589681,0.00180935,0.00911803,14.3444,protein_coding,4.40756,6.48253,0.713527,0.661999,2.0401,C22orf7;HS323M22B;TPGS3,TTL family tubulin polyglutamylase complex subunit L1,"Predicted to enable tubulin binding activity and tubulin-glutamic acid ligase activity. Predicted to be involved in microtubule cytoskeleton organization and protein polyglutamylation. Predicted to act upstream of or within several processes, including cerebellar Purkinje cell differentiation; mucociliary clearance; and regulation of blastocyst development. Predicted to be located in cytoplasm; extracellular region; and microtubule cytoskeleton. Predicted to be active in cilium. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000205339,IPO7,0.299774,0.00181959,0.00916511,14.3224,protein_coding,113.061,138.962,8.38399,12.0988,2.03786,,,
ENSG00000168300,PCMTD1,-0.440354,0.00182001,0.00916511,14.3219,protein_coding,10.1095,7.41043,0.327906,0.783727,2.03786,,,
ENSG00000167114,SLC27A4,-0.33622,0.00182214,0.00917254,14.3172,protein_coding,28.0664,22.2214,1.53598,1.76966,2.03751,,,
ENSG00000157654,PALM2AKAP2,-0.429822,0.00182517,0.0091845,14.311,protein_coding,50.7732,37.6107,4.30358,7.11937,2.03694,,,
ENSG00000149418,ST14,0.229868,0.00182602,0.00918546,14.3093,protein_coding,117.483,137.813,2.16234,3.24418,2.0369,,,
ENSG00000107614,TRDMT1,0.608765,0.0018332,0.00921766,14.2958,protein_coding,4.21336,6.52001,0.248019,1.18651,2.03538,DMNT2;DNMT2;MHSAIIP;PUMET;RNMT1,tRNA aspartic acid methyltransferase 1,"This gene encodes a protein responsible for the methylation of aspartic acid transfer RNA, specifically at the cytosine-38 residue in the anticodon loop. This enzyme also possesses residual DNA-(cytosine-C5) methyltransferase activity. While similar in sequence and structure to DNA cytosine methyltransferases, this gene is distinct and highly conserved in its function among taxa. [provided by RefSeq, Jun 2010]."
ENSG00000157470,FAM81A,1.21093,0.00183375,0.00921766,14.313,protein_coding,0.971383,2.6232,0.65608,0.554302,2.03538,,family with sequence similarity 81 member A,
ENSG00000125877,ITPA,-0.32499,0.0018373,0.00923219,14.2864,protein_coding,124.183,99.4538,12.9969,8.54974,2.0347,,,
ENSG00000138792,ENPEP,-0.686525,0.00183846,0.00923469,14.2864,protein_coding,4.2608,2.60658,0.562819,0.369639,2.03458,APA;CD249;gp160,glutamyl aminopeptidase,"The ENPEP gene encodes glutamyl aminopeptidase, a type II integral membrane protein with an extracellular zinc-binding domain. This protein can upregulate blood pressure by cleaving the N-terminal aspartate from angiotensin II, and can regulate blood vessel formation and enhance tumorigenesis in some tissues. Along with ANPEP and DPP4, ENPEP was found to be a candidate co-receptor for the coronavirus SARS-CoV-2, which causes COVID-19. [provided by RefSeq, Apr 2020]."
ENSG00000057657,PRDM1,-1.22893,0.00184301,0.00925421,14.2896,protein_coding,2.91711,1.15539,0.93283,0.603096,2.03366,BLIMP-1;BLIMP1;PRDI-BF1,PR/SET domain 1,"This gene encodes a protein that acts as a repressor of beta-interferon gene expression. The protein binds specifically to the PRDI (positive regulatory domain I element) of the beta-IFN gene promoter. Transcription of this gene increases upon virus induction. Two alternatively spliced transcript variants that encode different isoforms have been reported. [provided by RefSeq, Jul 2008]."
ENSG00000198146,ZNF770,-0.281966,0.00184608,0.0092663,14.2688,protein_coding,61.2925,50.4426,1.94892,3.84219,2.03309,,,
ENSG00000265817,FSBP,0.922251,0.00184971,0.00928116,14.2704,protein_coding,1.6879,3.37015,0.654604,0.491606,2.0324,,fibrinogen silencer binding protein,"Enables identical protein binding activity. Located in nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000204439,C6orf47,0.492465,0.00185224,0.00929051,14.2569,protein_coding,6.27699,8.89144,0.876976,0.288263,2.03196,,,
ENSG00000148291,SURF2,-0.358586,0.00185527,0.00930124,14.2504,protein_coding,36.0736,28.3884,3.12542,2.99856,2.03146,,,
ENSG00000095321,CRAT,0.562273,0.00185571,0.00930124,14.2499,protein_coding,6.76169,9.71592,1.32927,0.922539,2.03146,CAT;CAT1;NBIA8,carnitine O-acetyltransferase,"This gene encodes carnitine O-acetyltransferase, a member of the carnitine acyltransferase family and a key metabolic pathway enzyme which plays an important role in energy homeostasis and fat metabolism. This enzyme catalyzes the reversible transfer of acyl groups from an acyl-CoA thioester to carnitine and regulates the ratio of acyl-CoA/CoA. It is found in both the mitochondria and the peroxisome. Alternative splicing results in transcript variants encoding different isoforms that may localize to different subcellular compartments. [provided by RefSeq, Oct 2016]."
ENSG00000197694,SPTAN1,-0.322937,0.00185662,0.00930245,14.2477,protein_coding,41.6305,33.0699,3.56977,2.13539,2.0314,,,
ENSG00000170745,KCNS3,1.18704,0.00186027,0.00931738,14.261,protein_coding,0.87535,2.10261,0.394387,0.458611,2.03071,KV9.3,potassium voltage-gated channel modifier subfamily S member 3,"Voltage-gated potassium channels form the largest and most diversified class of ion channels and are present in both excitable and nonexcitable cells. Their main functions are associated with the regulation of the resting membrane potential and the control of the shape and frequency of action potentials. The alpha subunits are of 2 types: those that are functional by themselves and those that are electrically silent but capable of modulating the activity of specific functional alpha subunits. The protein encoded by this gene is not functional by itself but can form heteromultimers with member 1 and with member 2 (and possibly other members) of the Shab-related subfamily of potassium voltage-gated channel proteins. This gene belongs to the S subfamily of the potassium channel family. Alternatively spliced transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Sep 2013]."
ENSG00000184014,DENND5A,0.378349,0.00186175,0.00932147,14.2376,protein_coding,12.5641,16.075,1.11814,0.812199,2.03052,,,
ENSG00000288894,ENSG00000288894,0.393441,0.00187245,0.00937168,14.2163,protein_coding,16.3864,21.9372,1.92454,2.06045,2.02818,,,
ENSG00000286192,ENSG00000286192,0.328335,0.0018739,0.00937391,14.2135,protein_coding,21.8293,27.2712,0.926589,2.0473,2.02808,,,
ENSG00000119446,RBM18,-0.362009,0.00187425,0.00937391,14.2127,protein_coding,44.6275,34.873,3.34309,4.60414,2.02808,,,
ENSG00000150768,DLAT,0.346789,0.00187627,0.00938069,14.2087,protein_coding,35.1627,45.066,4.23577,2.97032,2.02777,,,
ENSG00000281649,EBLN3P,-0.356714,0.00187835,0.00938772,14.2047,lncRNA,27.9455,21.5875,2.15209,2.0596,2.02744,,,
ENSG00000010244,ZNF207,0.247157,0.00188701,0.00942764,14.1876,protein_coding,105.19,125.139,5.67014,3.60096,2.0256,,,
ENSG00000103363,ELOB,-0.367001,0.0018918,0.00944815,14.1782,protein_coding,413.524,321.038,57.8819,29.6309,2.02465,,,
ENSG00000105341,DMAC2,0.326867,0.00189561,0.00946377,14.1709,protein_coding,23.7097,29.8721,1.20474,2.34517,2.02394,,,
ENSG00000079819,EPB41L2,0.399027,0.00189805,0.0094726,14.1661,protein_coding,29.5295,39.4688,2.96571,5.7407,2.02353,,,
ENSG00000134802,SLC43A3,0.351137,0.00190143,0.00948608,14.1596,protein_coding,18.6532,23.8744,1.77015,0.948188,2.02291,,,
ENSG00000152104,PTPN14,-0.401622,0.00190299,0.00949043,14.1565,protein_coding,34.5906,26.0002,3.7118,3.55752,2.02271,,,
ENSG00000102098,SCML2,0.819628,0.00190599,0.00950033,14.1592,protein_coding,1.84229,3.13012,0.278341,0.655542,2.02226,,Scm polycomb group protein like 2,"This gene encodes a member of the Polycomb group proteins. These proteins form the Polycomb repressive complexes which are involved in transcriptional repression. The encoded protein binds histone peptides that are monomethylated at lysine residues and may be involved in regulating homeotic gene expression during development. [provided by RefSeq, Jun 2010]."
ENSG00000164091,WDR82,0.25248,0.00190633,0.00950033,14.15,protein_coding,90.9097,108.598,4.07356,5.24534,2.02226,,,
ENSG00000171703,TCEA2,0.327017,0.0019081,0.00950573,14.1467,protein_coding,17.1893,21.6557,0.820929,0.876498,2.02201,,,
ENSG00000204128,C2orf72,1.14628,0.00191001,0.00951185,14.1621,protein_coding,1.03399,2.43958,0.489317,0.558707,2.02174,,chromosome 2 open reading frame 72,
ENSG00000108395,TRIM37,0.323876,0.00191546,0.00953309,14.1324,protein_coding,33.8472,42.5126,0.878134,4.54776,2.02077,,,
ENSG00000142192,APP,-0.358811,0.00191564,0.00953309,14.132,protein_coding,114.856,88.9699,17.5792,5.45769,2.02077,,,
ENSG00000128309,MPST,0.360802,0.00191783,0.00953955,14.1278,protein_coding,96.6275,125.057,15.0378,7.94222,2.02047,,,
ENSG00000008513,ST3GAL1,-0.43323,0.00191831,0.00953955,14.1271,protein_coding,14.1879,10.5306,1.75466,0.636637,2.02047,,,
ENSG00000173334,TRIB1,-0.42388,0.0019244,0.00956329,14.1152,protein_coding,234.018,173.984,36.3228,24.1423,2.01939,,,
ENSG00000253276,CCDC71L,-0.351816,0.00192446,0.00956329,14.1152,protein_coding,21.6776,16.7882,1.62747,1.0988,2.01939,,,
ENSG00000127511,SIN3B,-0.296554,0.00192584,0.00956568,14.1125,protein_coding,41.5519,33.6194,2.98007,1.46629,2.01928,,,
ENSG00000275342,PRAG1,-0.382518,0.00192667,0.00956568,14.1109,protein_coding,43.25,33.1256,4.9754,3.53811,2.01928,,,
ENSG00000155760,FZD7,0.519471,0.00192749,0.00956568,14.1099,protein_coding,5.89214,8.48823,0.942917,0.6567,2.01928,FzE3,frizzled class receptor 7,"Members of the 'frizzled' gene family encode 7-transmembrane domain proteins that are receptors for Wnt signaling proteins.  The FZD7 protein contains an N-terminal signal sequence, 10 cysteine residues typical of the cysteine-rich extracellular domain of Fz family members, 7 putative transmembrane domains, and an intracellular C-terminal tail with a PDZ domain-binding motif.  FZD7 gene expression may downregulate APC function and enhance beta-catenin-mediated signals in poorly differentiated human esophageal carcinomas. [provided by RefSeq, Jul 2008]."
ENSG00000065485,PDIA5,0.278545,0.00192768,0.00956568,14.1089,protein_coding,42.5372,51.7483,1.79163,3.0369,2.01928,,,
ENSG00000256982,ENSG00000256982,-1.04743,0.00194565,0.00965143,14.0814,lncRNA,3.51645,1.56249,1.50984,0.315887,2.01541,,,
ENSG00000168246,UBTD2,0.36262,0.00194866,0.00966289,14.0692,protein_coding,16.2846,20.9273,0.971,1.84081,2.01489,,,
ENSG00000166451,CENPN,0.4324,0.00195073,0.00966646,14.0652,protein_coding,46.5994,63.9571,9.59316,4.89542,2.01473,,,
ENSG00000161791,FMNL3,0.915692,0.00195076,0.00966646,14.0824,protein_coding,1.28672,2.38044,0.312648,0.367684,2.01473,FHOD3;FRL2;WBP-3;WBP3,formin like 3,"The protein encoded by this gene contains a formin homology 2 domain and has high sequence identity to the mouse Wbp3 protein. Two alternative transcripts encoding different isoforms have been described. [provided by RefSeq, Jul 2008]."
ENSG00000145990,GFOD1,-0.509991,0.00196538,0.00973544,14.0384,protein_coding,7.18776,5.03791,0.49187,0.582579,2.01164,ADG-90;C6orf114,Gfo/Idh/MocA-like oxidoreductase domain containing 1,"Predicted to enable nucleotide binding activity and oxidoreductase activity. Predicted to be located in extracellular region. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000184083,FAM120C,-0.62284,0.00196788,0.00973948,14.0339,protein_coding,6.48707,4.30241,1.34478,0.29367,2.01146,CXorf17;ORF34,family with sequence similarity 120 member C,"This gene encodes a potential transmembrane protein and lies in a region where mutations and deletions have been associated with intellectual disability and autism. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2011]."
ENSG00000100345,MYH9,-0.4075,0.0019681,0.00973948,14.0326,protein_coding,267.948,201.748,38.0688,28.9823,2.01146,,,
ENSG00000156011,PSD3,-0.410648,0.00196829,0.00973948,14.0324,protein_coding,19.4413,14.4738,2.33562,1.04416,2.01146,,,
ENSG00000146067,FAM193B,0.419224,0.00197344,0.0097615,14.0228,protein_coding,13.9945,18.5704,1.6988,1.58064,2.01048,,,
ENSG00000236756,DNAJC9-AS1,0.941256,0.00197487,0.00976509,14.0297,lncRNA,1.73565,3.22492,0.342384,0.968491,2.01032,C10orf103;bA537A6.3,DNAJC9 and MRPS16 antisense RNA 1,
ENSG00000133731,IMPA1,0.263374,0.00198408,0.00980714,14.0029,protein_coding,53.7755,64.4039,2.00346,3.40074,2.00846,,,
ENSG00000169258,GPRIN1,0.675201,0.00198482,0.00980733,14.0019,protein_coding,7.41512,12.2195,1.9462,2.79208,2.00845,GRIN1,G protein regulated inducer of neurite outgrowth 1,"Predicted to enable phosphoprotein binding activity. Predicted to be involved in neuron projection development. Predicted to be located in growth cone. Predicted to be active in plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000283429,MIR1244-3,0.374876,0.00198595,0.00980946,13.9994,miRNA,338.62,440.249,51.8011,38.8218,2.00835,,,
ENSG00000109320,NFKB1,0.340724,0.001987,0.00981116,13.9975,protein_coding,35.9102,45.1904,4.14612,2.73441,2.00828,,,
ENSG00000116001,TIA1,0.289052,0.00198984,0.00982169,13.9923,protein_coding,32.1916,39.219,1.00871,2.32144,2.00781,,,
ENSG00000180901,KCTD2,0.295324,0.00199418,0.00983963,13.9843,protein_coding,34.886,43.0358,2.8839,0.72912,2.00702,,,
ENSG00000250471,GMPSP1,0.400346,0.00199631,0.00984666,13.9806,processed_pseudogene,10.6418,14.2339,1.21718,0.639402,2.00671,,,
ENSG00000163512,AZI2,0.396516,0.0020006,0.00986309,13.9726,protein_coding,17.2538,22.6819,1.22017,2.97326,2.00599,,,
ENSG00000204576,PRR3,-0.351517,0.00200105,0.00986309,13.9718,protein_coding,22.0566,17.3742,1.94545,0.83162,2.00599,,,
ENSG00000262454,MIR193BHG,-0.958248,0.00200249,0.00986671,13.9743,lncRNA,3.65009,1.71188,1.37235,0.34214,2.00583,HypERlnc;lincNORS,MIR193b-365a host gene,
ENSG00000081870,IFT25,0.36608,0.00200352,0.00986829,13.9672,protein_coding,58.4204,75.9849,8.90077,5.83268,2.00576,,,
ENSG00000105221,AKT2,-0.304576,0.00201567,0.0099246,13.9451,protein_coding,40.7553,32.6829,3.57724,1.25746,2.00329,,,
ENSG00000167964,RAB26,0.482512,0.00202123,0.00994847,13.9351,protein_coding,10.5334,14.6311,1.31809,2.08789,2.00224,,,
ENSG00000111897,SERINC1,-0.306603,0.0020238,0.00995759,13.9303,protein_coding,49.5741,40.0144,2.78137,3.39977,2.00185,,,
ENSG00000188158,NHS,-0.582468,0.00202737,0.00996831,13.9246,protein_coding,6.98695,4.58424,1.21848,0.445819,2.00138,CTRCT40;CXN;SCML1,NHS actin remodeling regulator,"This gene encodes a protein containing four conserved nuclear localization signals. The encoded protein functions in eye, tooth, craniofacial and brain development, and it can regulate actin remodeling and cell morphology. Mutations in this gene have been shown to cause Nance-Horan syndrome, and also X-linked cataract-40. Alternatively spliced transcript variants encoding different isoforms have been described for this gene. [provided by RefSeq, May 2014]."
ENSG00000162069,BICDL2,-0.48477,0.00202786,0.00996831,13.9231,protein_coding,15.854,11.1208,2.38434,1.25857,2.00138,,,
ENSG00000118985,ELL2,-0.395791,0.00202812,0.00996831,13.9226,protein_coding,20.268,15.1881,1.46666,1.95217,2.00138,,,
ENSG00000196455,PIK3R4,0.441279,0.00203213,0.00998451,13.9154,protein_coding,11.2516,15.3033,1.43245,1.50293,2.00067,,,
ENSG00000161509,GRIN2C,-1.47863,0.00203305,0.00998548,13.9588,protein_coding,2.14252,0.647112,1.16312,0.272248,2.00063,GluN2C;NMDAR2C;NR2C,glutamate ionotropic receptor NMDA type subunit 2C,"This gene encodes a subunit of the N-methyl-D-aspartate (NMDA) receptor, which is a subtype of ionotropic glutamate receptor. NMDA receptors are found in the central nervous system, are permeable to cations and have an important role in physiological processes such as learning, memory, and synaptic development. The receptor is a tetramer of different subunits (typically heterodimer of subunit 1 with one or more of subunits 2A-D), forming a channel that is permeable to calcium, potassium, and sodium, and whose properties are determined by subunit composition. Alterations in the subunit composition of the receptor are associated with pathophysiological conditions such as Parkinson's disease, Alzheimer's disease, depression, and schizophrenia. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jun 2013]."
ENSG00000273749,CYFIP1,-0.262531,0.00203594,0.00999616,13.9084,protein_coding,102.602,85.2409,7.32296,2.87428,2.00017,,,
ENSG00000006757,PNPLA4,-0.408102,0.00203946,0.0100099,13.9021,protein_coding,42.505,32.3594,7.18083,2.48615,1.99957,,,
ENSG00000130520,LSM4,0.438047,0.00204182,0.010018,13.9005,protein_coding,145.709,198.84,29.2534,19.0634,1.99922,,,
ENSG00000128590,DNAJB9,0.454477,0.00204731,0.0100414,13.8884,protein_coding,7.47643,10.3145,0.398271,1.15607,1.9982,,,
ENSG00000310431,ENSG00000310431,0.810035,0.00205156,0.0100587,13.8836,lncRNA,2.46302,4.56975,0.932026,0.381391,1.99746,,,
ENSG00000113716,HMGXB3,-0.28773,0.00205339,0.0100641,13.8773,protein_coding,31.0192,25.3556,0.544499,0.971403,1.99722,,,
ENSG00000198915,RASGEF1A,-0.344224,0.00205593,0.0100731,13.8728,protein_coding,28.0054,22.226,1.97859,2.00575,1.99684,,,
ENSG00000153982,GDPD1,-0.501106,0.00205667,0.0100731,13.8717,protein_coding,10.3284,7.41273,1.16266,1.13563,1.99684,GDE4,glycerophosphodiester phosphodiesterase domain containing 1,"This gene encodes a member of the glycerophosphodiester phosphodiesterase family of enzymes that catalyze the hydrolysis of deacylated glycerophospholipids to glycerol phosphate and alcohol. The encoded protein is localized to the cytoplasm and concentrates near the perinuclear region. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2009]."
ENSG00000147813,NAPRT,-0.275494,0.00206262,0.0100987,13.8609,protein_coding,100.778,83.3212,7.7526,4.36173,1.99573,,,
ENSG00000121274,TENT4B,-0.322586,0.00206469,0.010103,13.8572,protein_coding,57.763,46.0962,3.02778,5.05055,1.99555,,,
ENSG00000305301,ENSG00000305301,1.0253,0.00206561,0.010103,13.8701,lncRNA,1.23227,2.7746,0.625174,0.444558,1.99555,,,
ENSG00000096401,CDC5L,0.286652,0.00206571,0.010103,13.8554,protein_coding,40.9605,50.2499,2.8842,2.3433,1.99555,,,
ENSG00000099785,MARCHF2,-0.432161,0.0020664,0.010103,13.8543,protein_coding,23.6769,17.9829,4.45678,0.701628,1.99555,,,
ENSG00000294729,ENSG00000294729,1.51014,0.00206905,0.0101102,13.8613,lncRNA,0.628821,2.02516,0.546304,0.658308,1.99524,,,
ENSG00000133195,SLC39A11,-0.305257,0.00206931,0.0101102,13.8491,protein_coding,32.8005,26.6259,2.07165,1.1358,1.99524,,,
ENSG00000197375,SLC22A5,-0.442719,0.0020733,0.0101261,13.8422,protein_coding,13.3823,9.989,1.3705,1.19527,1.99456,,,
ENSG00000108469,RECQL5,-0.436984,0.00207864,0.0101487,13.8329,protein_coding,11.641,8.45178,1.484,0.375547,1.99359,,,
ENSG00000103091,WDR59,-0.338588,0.00208038,0.0101536,13.8296,protein_coding,35.5128,27.8022,2.44054,2.79027,1.99338,,,
ENSG00000272572,ENSG00000272572,0.6348,0.00208296,0.0101627,13.8275,lncRNA,2.77816,4.44393,0.539634,0.378013,1.99299,,,
ENSG00000143811,PYCR2,0.350135,0.00208748,0.0101811,13.8172,protein_coding,81.7887,104.89,9.95591,11.0401,1.9922,,,
ENSG00000291237,SOD2,-0.237538,0.00209171,0.0101982,13.8098,protein_coding,88.3364,74.9145,2.61365,1.92408,1.99148,,,
ENSG00000162300,ZFPL1,0.472015,0.00209254,0.0101987,13.8085,protein_coding,14.1394,20.1463,2.5443,2.73875,1.99146,,,
ENSG00000103197,TSC2,-0.497311,0.00209403,0.0102023,13.8059,protein_coding,20.8478,14.2779,4.16248,1.81059,1.9913,,,
ENSG00000177565,TBL1XR1,-0.286506,0.00209475,0.0102023,13.8045,protein_coding,137.597,112.488,10.9688,8.4624,1.9913,,,
ENSG00000109814,UGDH,0.254839,0.00209569,0.0102033,13.8029,protein_coding,75.0321,89.546,3.56796,4.18315,1.99126,,,
ENSG00000121988,ZRANB3,0.726498,0.00209796,0.0102108,13.8018,protein_coding,2.57588,4.45873,0.596412,0.715033,1.99094,4933425L19Rik;AH2,zinc finger RANBP2-type containing 3,"Enables ATP-dependent DNA/DNA annealing activity; K63-linked polyubiquitin modification-dependent protein binding activity; and endodeoxyribonuclease activity. Involved in several processes, including DNA metabolic process; DNA rewinding; and negative regulation of DNA recombination. Located in nuclear replication fork and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000198887,SMC5,0.352641,0.00210709,0.0102517,13.7832,protein_coding,27.6713,35.2066,1.99328,3.94892,1.98921,,,
ENSG00000300026,ENSG00000300026,-0.363801,0.0021085,0.010255,13.7808,lncRNA,22.1646,17.1127,2.30348,0.697198,1.98907,,,
ENSG00000157540,DYRK1A,0.398176,0.0021093,0.0102553,13.7795,protein_coding,14.1015,18.2171,1.97041,0.793361,1.98905,,,
