Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,drug,coll
prerank,HALLMARK_HEDGEHOG_SIGNALING,-0.26873616549907653,-0.7843865485538295,0.7593220338983051,0.883167973156692,1.0,5/24,10.66%,NRP2;DPYSL2;AMOT;NKX6-1;GLI1,5FU,H
prerank,HALLMARK_TGF_BETA_SIGNALING,0.20592112074886207,0.7459819623527304,0.8983050847457628,0.9440015555123469,1.0,6/49,11.15%,SERPINE1;BCAR3;SMAD3;CDH1;PPP1R15A;FKBP1A,5FU,H
prerank,HALLMARK_P53_PATHWAY,0.4874620474818942,2.421147994435658,0.001,0.001,0.001,82/179,21.15%,CDKN1A;RPS27L;SESN1;DGKA;FAS;PHLDA3;BTG2;PLK3;DRAM1;SERPINB5;MDM2;PROCR;HINT1;GADD45A;PLK2;FUCA1;BAX;CYFIP2;KLK8;DDB2;TRIAP1;FDXR;PIDD1;ZNF365;IP6K2;EPS8L2;RRP8;AEN;FAM162A;DDIT4;NINJ1;LIF;PVT1;TGFA;ANKRA2;TPD52L1;IER5;ISCU;MXD1;ABCC5;WRAP73;NDRG1;NUDT15;MXD4;SAT1;CCNG1;RAD51C;STEAP3;CDKN2B;EPHA2;ZMAT3;PPM1D;AK1;HBEGF;PCNA;RNF19B;TAP1;PLXNB2;CDK5R1;PMM1;ITGB4;H2AC25;IFI30;TAX1BP3;COQ8A;RHBDF2;LDHB;PITPNC1;PPP1R15A;TRAFD1;TPRKB;TRAF4;RETSAT;SPHK1;TSC22D1;SLC3A2;TNFSF9;IER3;CDKN2A;TP53;CSRNP2;BLCAP,Ola,H
prerank,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.44543720560174677,2.2410241884709676,0.001,0.001,0.001,116/198,29.03%,BAX;CYB5A;MGST3;MDH1;SDHD;COX6A1;SDHB;ACADVL;MRPL34;COX8A;MTX2;SLC25A20;ATP6V0E1;NDUFB4;ATP5F1C;ISCU;COX7C;CYC1;ATP5MC3;NDUFA4;COX7A2;NDUFA1;POLR2F;MRPS22;NDUFB3;NDUFB5;ATP5MG;PRDX3;SLC25A5;TIMM9;ATP5PB;ECH1;UQCRC2;OAT;IDH3A;MRPS15;ATP6V1G1;NDUFB6;FDX1;NDUFB8;UQCRH;TIMM8B;VDAC3;ATP6V1F;NDUFB1;NDUFA6;NDUFC1;HTRA2;MDH2;ATP5MC1;NDUFA7;COX7A2L;UQCRQ;ATP5PF;UQCR11;ATP5PD;NDUFAB1;COX5A;COX7B;NDUFA8;CYCS;PDHB;HADHB;FXN;NDUFA5;LDHB;VDAC1;COX17;NDUFB2;ISCA1;TIMM17A;RHOT2;SDHC;RETSAT;COX6C;ATP5PO;COX10;PDHX;ATP5MF;NDUFS4;MRPL15;UQCR10;MTRR;ETFA;ACAT1;IDH3G;COX4I1;NDUFA2;SLC25A6;SLC25A3;HSD17B10;DECR1;ACAA1;MRPS30;IDH2;COX11;MRPS11;OXA1L;GRPEL1;MRPL35;ECI1;ATP5F1A;SDHA;PDHA1;ATP5MC2;ATP6V1D;NDUFC2;IDH3B;NDUFS3;LDHA;ATP5F1B;GPX4;NQO2;PHB2;ACADM;IDH1,Ola,H
prerank,HALLMARK_G2M_CHECKPOINT,-0.4675245707143487,-1.965196368040679,0.001,0.0016574728718307306,0.002,79/195,25.74%,BRCA2;MARCKS;KNL1;CHAF1A;SMARCC1;NDC80;MEIS2;CENPE;DBF4;SMC1A;CENPF;ATRX;RBL1;KIF20B;HOXC10;KIF15;PURA;E2F1;SLC12A2;CUL5;PDS5B;ARID4A;CCNF;CASP8AP2;MKI67;MTF2;MAP3K20;CCND1;RAD21;BARD1;SMC2;CCNT1;MNAT1;SLC38A1;SLC7A1;WRN;KIF4A;KPNB1;CTCF;SFPQ;LBR;SMC4;TOP1;PRP4K;MYBL2;TLE3;NUP50;FOXN3;DKC1;E2F2;NSD2;AMD1;CHEK1;KIF11;HNRNPU;CDC7;SQLE;E2F3;POLQ;LMNB1;HMGA1;LIG3;RPS6KA5;STAG1;CDKN1B;MCM5;TPX2;XPO1;RBM14;KIF2C;CHMP1A;CDC25A;SYNCRIP;GINS2;ILF3;HIF1A;TMPO;KIF23;SUV39H1,Ola,H
prerank,HALLMARK_MITOTIC_SPINDLE,-0.4513426332626264,-1.9102580832765608,0.001,0.001243104653873048,0.003,84/194,26.95%,BRCA2;MARCKS;PALLD;FGD4;NDC80;CENPE;HOOK3;SMC1A;CENPF;APC;PPP4R2;KIF20B;NF1;ARHGAP29;KIF15;KIF1B;CDK5RAP2;KIF3B;RICTOR;CCDC88A;MYH10;DST;OPHN1;ARHGAP5;CLIP1;ROCK1;BIN1;RFC1;DYNC1H1;SASS6;KIF4A;RALBP1;CD2AP;SMC3;ARHGAP10;PCNT;SMC4;NET1;ARHGEF12;ALMS1;RAPGEF6;FARP1;SOS1;PCM1;PDLIM5;EZR;TAOK2;ACTN4;MYO9B;SPTBN1;WASF2;FGD6;SYNPO;WASL;PLEKHG2;EPB41;TUBGCP2;CLASP1;KIF11;CDC42BPA;CNTRL;LMNB1;RABGAP1;DYNLL2;CEP250;ARHGEF11;CEP192;RASA2;STAU1;TPX2;CDC42EP1;KIF2C;SSH2;CKAP5;DLGAP5;ARHGDIA;KIF23;TUBD1;CEP57;LATS1;CDC42EP2;CAPZB;ARHGEF2;SAC3D1,Ola,H
prerank,HALLMARK_ALLOGRAFT_REJECTION,-0.4856413879426753,-1.9058543924171472,0.001,0.001,0.003,22/102,8.51%,SPI1;HCLS1;PTPRC;TLR1;CCL5;SRGN;BCAT1;CSF1;CTSS;FYB1;IGSF6;MMP9;BRCA1;ITGB2;TLR6;CD74;CCL22;EIF3A;HLA-DMB;ETS1;EREG;ICOSLG,Ola,H
prerank,HALLMARK_HEDGEHOG_SIGNALING,-0.6085390927063344,-1.791226309764941,0.003189792663476874,0.0035221298526403027,0.017,12/23,18.72%,NRP2;NRP1;PTCH1;NF1;OPHN1;AMOT;CDK6;GLI1;DPYSL2;TLE3;SCG2;NKX6-1,Ola,H
prerank,HALLMARK_ANGIOGENESIS,-0.5986441486666999,-1.7474301722120669,0.004658385093167702,0.005469660477041411,0.033,4/22,2.54%,COL3A1;SPP1;LPL;NRP1,Ola,H
prerank,HALLMARK_COMPLEMENT,-0.3563776976170522,-1.4388411901680114,0.016624040920716114,0.1233436062120702,0.581,32/128,21.08%,S100A9;CCL5;PLEK;CTSS;HSPA1A;APOC1;LRP1;FCER1G;PCLO;CPM;PIM1;RBSN;PDP1;USP8;USP16;AKAP10;FN1;HPCAL4;CTSO;CTSD;USP14;CTSB;PPP4C;CBLB;DGKH;ZEB1;IRF7;KIF2A;IRF1;CASP10;MMP15;IRF2,Ola,H
prerank,HALLMARK_ADIPOGENESIS,0.2913940792290882,1.4303453832042465,0.001,0.14279441468341092,0.234,79/171,30.00%,SORBS1;GADD45A;DDT;MGST3;PPARG;COX6A1;SDHB;DRAM2;ITGA7;COX8A;RMDN3;PGM1;CYC1;MTCH2;ALDH2;PRDX3;SAMM50;MCCC1;ECH1;IDH3A;CMBL;SOD1;GBE1;MDH2;GHITM;EPHX2;PLIN2;UQCRQ;NABP1;UQCR11;CCNG2;NDUFAB1;DGAT1;COX7B;CHCHD10;PIM3;IFNGR1;NDUFA5;JAGN1;SDHC;RETSAT;ATP5PO;AK2;PFKFB3;PDCD4;MRPL15;UQCR10;PREB;IDH3G;ATL2;FAH;MTARC2;DECR1;DHRS7B;APLP2;SULT1A1;TST;CRAT;GRPEL1;SLC66A3;COQ9;CMPK1;LIFR;CHUK;NDUFS3;BCL2L13;ARL4A;MIGA2;LPCAT3;DNAJC15;GPX4;CAT;ACADM;REEP5;IDH1;LIPE;ESRRA;UCP2;ACO2,Ola,H
prerank,HALLMARK_APOPTOSIS,0.2883951787351887,1.379633391564668,0.018867924528301886,0.15096162290331078,0.311,38/123,21.44%,CDKN1A;FAS;BTG2;GADD45A;BAX;FDXR;ANXA1;SATB1;BID;TNFRSF12A;PRF1;BIK;SAT1;PPP2R5B;SOD1;CASP8;ANKH;IGFBP6;TAP1;GPX1;IFITM3;DAP3;DAP;TGFBR3;IFNGR1;RHOT2;PMAIP1;RETSAT;GCH1;BTG3;SC5D;PDCD4;LGALS3;IER3;CTH;CASP4;IL18;MADD,Ola,H
prerank,HALLMARK_GLYCOLYSIS,0.26866166643321465,1.3535386636254838,0.017341040462427744,0.14732589795380696,0.363,36/172,15.27%,GPR87;ADORA2B;CYB5A;IDUA;CHPF2;CDK1;FAM162A;MDH1;DDIT4;PPIA;POLR3K;CHST6;TGFA;GALE;BIK;AK4;GLRX;MERTK;ELF3;SAP30;SOD1;NOL3;ALDH7A1;HAX1;B3GALT6;ARTN;MDH2;TXN;STC2;GOT1;PGK1;AGRN;TPST1;PPP2CB;PSMC4;ECD,Ola,H
prerank,HALLMARK_KRAS_SIGNALING_UP,-0.33832260879737996,-1.3313461005344633,0.05994897959183673,0.27667957867631554,0.889,20/110,8.73%,LCP1;SPP1;CTSS;MMP9;PSMB8;ITGB2;NRP1;FCER1G;SPRY2;ADAM17;EVI5;LAPTM5;ETV1;EPHB2;MAFB;ADGRA2;ETV5;ETS1;EREG;MAP3K1,Ola,H
prerank,HALLMARK_HEME_METABOLISM,-0.3228097086594707,-1.3226243290045179,0.04263093788063337,0.25887654416906225,0.902,46/153,22.10%,ACP5;SLC7A11;DAAM1;H4C3;GCLM;SPTB;ALDH6A1;MFHAS1;TNRC6B;RNF19A;BNIP3L;ASNS;ATP6V0A1;CAST;GAPVD1;MAP2K3;FOXO3;SLC25A37;MBOAT2;NARF;ALAD;VEZF1;TOP1;TSPAN5;ARHGEF12;NR3C1;CLCN3;CTSB;BACH1;ELL2;RAD23A;NFE2L1;E2F2;MXI1;LPIN2;EPB41;LMO2;MPP1;MARK3;TFDP2;CIR1;XK;OPTN;SIDT2;DCAF10;DCAF11,Ola,H
prerank,HALLMARK_SPERMATOGENESIS,-0.3730665862144617,-1.309914250661042,0.11511789181692095,0.25755286791725296,0.922,14/58,11.89%,PRKAR2A;DBF4;CLGN;CAMK4;SLC12A2;NCAPH;BRAF;LPIN1;TOPBP1;PHF7;GMCL1;MLLT10;TNNI3;SPATA6,Ola,H
prerank,HALLMARK_DNA_REPAIR,0.25554269348126696,1.2347640572887923,0.043243243243243246,0.30455782910336354,0.667,45/148,22.76%,NPR2;RRM2B;GTF2B;DDB2;POLR2K;PNP;POLR2F;TAF9;BCAM;GTF2A2;MRPL40;POLR1D;RBX1;CLP1;POLR1C;ERCC3;POLR2C;TAF1C;POLL;TSG101;AK1;SNAPC5;PCNA;SUPT4H1;DAD1;CSTF3;MPC2;NME4;POLB;NELFCD;RAD52;TAF10;ITPA;MPG;NME1;COX17;EIF1B;POLR2G;TP53;CCNO;UMPS;DGUOK;TYMS;NCBP2;GTF2H5,Ola,H
prerank,HALLMARK_E2F_TARGETS,-0.2899561019260275,-1.2311112835511284,0.0903755868544601,0.4227384559604278,0.991,65/200,26.82%,BRCA2;DEK;BRCA1;DIAPH3;CENPE;RAD51AP1;SMC1A;SPC24;PDS5B;MMS22L;MKI67;NOP56;RFC1;RAD21;TCF19;HELLS;BARD1;KIF4A;CTCF;LBR;PSIP1;PRKDC;SMC3;POLD3;SMC4;PA2G4;PMS2;MLH1;USP1;IPO7;MYBL2;ING3;RAD50;SMC6;ATAD2;SSRP1;E2F8;XRCC6;CHEK1;ORC2;KIF18B;LMNB1;NBN;NUP153;HMGA1;MCM4;GINS1;STAG1;CDKN1B;MCM5;XPO1;KIF2C;CDC25A;SYNCRIP;DNMT1;ILF3;DLGAP5;POLD1;TMPO;TBRG4;SUV39H1;DONSON;UBE2S;CCP110;CBX5,Ola,H
prerank,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.30623078302432405,-1.2165635573002316,0.1424968474148802,0.42197752523290555,0.995,16/116,7.36%,VIM;BASP1;COL3A1;OXTR;SPP1;TGFBI;ANPEP;MYLK;LRP1;SPARC;DAB2;THBS1;CALU;DST;GEM;TIMP3,Ola,H
prerank,HALLMARK_INFLAMMATORY_RESPONSE,-0.3120963939538899,-1.2110730430368226,0.14044213263979194,0.4006940667650791,0.997,19/100,9.61%,TLR1;CCL5;CSF1;MSR1;C5AR1;KLF6;CCL22;HRH1;EIF2AK2;ATP2B1;CYBB;KIF1B;BEST1;AHR;EREG;ICOSLG;SLC7A1;PTPRE;NFKBIA,Ola,H
prerank,HALLMARK_UV_RESPONSE_DN,-0.2973629538833381,-1.1825120239419467,0.17423312883435582,0.4425452567788051,0.999,57/119,31.01%,COL3A1;SPOP;NRP1;MAP1B;ATRX;NIPBL;ATP2B1;PRKCE;DAB2;ADD3;NFIB;ATP2B4;SLC7A1;ZMIZ1;INSIG1;ATXN1;SIPA1L1;NR3C1;SYNE1;PHF3;MGLL;COL1A1;PDLIM5;NR1D2;LTBP1;PMP22;RUNX1;CDC42BPA;NFKB1;RASA2;CDKN1B;TJP1;AGGF1;MRPS31;ERBB2;DBP;PRKAR2B;CDK13;FZD2;SCHIP1;PRDM2;CDON;PLCB4;SFMBT1;SYNJ2;F3;GRK5;DUSP1;YTHDC1;BHLHE40;IGF1R;GCNT1;DDAH1;RXRA;DLG1;LDLR;INPP4B,Ola,H
prerank,HALLMARK_ESTROGEN_RESPONSE_LATE,0.23366601575891852,1.1668198637445242,0.07051282051282051,0.41641470850217666,0.818,57/161,27.26%,KRT13;TSPAN13;SEMA3B;SERPINA5;SULT2B1;PLXNB1;MICB;GAL;TPD52L1;ANXA9;FABP5;GALE;CDH1;CISH;PLAAT3;SCNN1A;PAPSS2;DYNLT3;MDK;SLC2A8;METTL3;TJP3;GJB3;MAPK13;XBP1;MYOF;KLK10;LSR;NMU;CD9;COX6C;BTG3;HR;PDCD4;AREG;ASS1;IL17RB;OPN3;CPE;KIF20A;IDH2;MEST;XRCC3;HPRT1;SLC27A2;TST;BCL2;PPIF;SLC29A1;CD44;RAPGEFL1;SERPINA1;SLC22A5;MOCS2;HSPA4L;ELOVL5;NXT1,Ola,H
prerank,HALLMARK_IL2_STAT5_SIGNALING,-0.28776020130461805,-1.1649888822542187,0.19898605830164764,0.45817285814178055,1.0,20/140,9.89%,SPP1;CSF1;ETFBKMT;HYCC2;SPRY4;GALM;ALCAM;KLF6;NRP1;PTCH1;PIM1;AHR;CKAP4;NFKBIZ;SNX9;PHTF2;MYO1C;BMPR2;ENPP1;POU2F1,Ola,H
prerank,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.23736991901267682,1.1628486609624884,0.12650602409638553,0.3764160885219988,0.824,32/165,13.87%,KRT13;FHL2;SLC2A1;NADSYN1;ASB13;SYBU;SLC1A1;SEMA3B;SULT2B1;SLC37A1;GREB1;TSKU;DHRS3;MICB;TPD52L1;SYNGR1;ANXA9;CISH;PLAAT3;SCNN1A;THSD4;PAPSS2;KRT15;DYNLT3;ELF3;TJP3;XBP1;MYOF;TIPARP;STC2;RHOD;KLK10,Ola,H
prerank,HALLMARK_PEROXISOME,0.2601407863931944,1.1395540650774776,0.17167381974248927,0.3930798278738913,0.877,35/85,30.07%,CRABP2;SULT2B1;FABP6;DHRS3;PEX5;ABCC5;ERCC3;ECH1;GSTK1;SOD1;PEX2;PEX11B;EPHX2;CNBP;HSD11B2;RETSAT;MVP;CDK7;EHHADH;CLN8;CTPS1;DLG4;SLC25A17;ACAA1;IDH2;SLC27A2;CRAT;ACSL5;ELOVL5;FDPS;PEX13;CAT;IDH1;ITGB1BP1;FIS1,Ola,H
prerank,HALLMARK_COAGULATION,-0.30836385825586177,-1.1361726163782064,0.2608089260808926,0.5116618755341465,1.0,13/73,11.60%,PLEK;MMP9;APOC1;LRP1;SPARC;CTSK;THBS1;MMP7;TIMP3;KLF7;A2M;FN1;CTSO,Ola,H
prerank,HALLMARK_HYPOXIA,0.22245451974763078,1.074222704550481,0.25139664804469275,0.5279704926670764,0.958,32/154,14.55%,CDKN1A;KIF5A;ADORA2B;SLC2A1;MT1E;SULT2B1;FAM162A;DDIT4;PGM1;SERPINE1;ADM;CSRP2;AK4;SRPX;GLRX;NDRG1;PGF;ANXA2;STBD1;SAP30;MAFF;B3GALT6;GBE1;GRHPR;CCN2;PNRC1;TIPARP;STC2;PLIN2;PGK1;HS3ST1;CCNG2,Ola,H
prerank,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.2826706914785026,-1.0437438764041678,0.3803921568627451,0.7759044881257607,1.0,17/74,19.63%,TXNIP;CSF1;PSMB8;CD74;DDX60;EIF2AK2;ELF1;SP110;IFI35;NCOA7;ISG15;TRIM25;BST2;IRF7;IFIH1;BATF2;IRF1,Ola,H
prerank,HALLMARK_APICAL_JUNCTION,-0.25197565016630863,-1.0318280270829365,0.4,0.7690186633273464,1.0,48/135,30.42%,PTPRC;TGFBI;FYB1;MMP9;SYMPK;NF1;MVD;PALS1;MYH10;SYK;MAP3K20;GTF2F1;SKAP2;SORBS3;INSIG1;BAIAP2;JUP;EXOC4;ICAM1;TAOK2;ACTN4;GAMT;WASL;CAP1;VASP;CD276;ACTB;SDC3;NECTIN3;SLC30A3;ITGA2;TJP1;ACTN1;KCNH2;LDLRAP1;GNAI2;ADAM15;PKD1;EVL;CNN2;PIK3CB;EPB41L2;RASA1;FLNC;CLDN7;LIMA1;DSC3;DLG1,Ola,H
prerank,HALLMARK_XENOBIOTIC_METABOLISM,0.2133050185880512,1.0212638703418209,0.38860103626943004,0.6502630591503867,0.988,24/130,14.06%,FAS;CYFIP2;CYB5A;DHRS1;GSTT2;DDT;NINJ1;SERPINE1;RAP1GAP;ALDH2;PAPSS2;HACL1;SPINT2;HES6;GSTM4;ECH1;EPHA2;ACP1;MCCC2;COMT;AP4B1;GABARAPL1;PMM1;TPST1,Ola,H
prerank,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.2552924875030692,-0.9791208926236187,0.5128865979381443,0.9017112831890238,1.0,22/87,22.47%,PRKAR2A;YWHAB;CAMK4;E2F1;ITPR2;NOD1;IRAK4;MAP2K3;RPS6KA3;PPP1CA;GSK3B;CAB39L;TRAF2;AKT1S1;PLA2G12A;PLCB1;TRIB3;PIKFYVE;PTPN11;RAC1;CDKN1B;DUSP3,Ola,H
prerank,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.25331545988303994,0.9751619499855949,0.4918032786885246,0.7691665934837972,0.997,24/46,32.89%,NDUFB4;GLRX;SRXN1;LAMTOR5;SOD1;NDUFA6;OXSR1;TXN;PRDX6;FES;MGST1;MSRA;PFKP;GLRX2;STK25;ATOX1;GPX4;PRDX4;CAT;PDLIM1;CDKN2D;SOD2;PRDX2;HMOX2,Ola,H
prerank,HALLMARK_MYOGENESIS,-0.24504597757588636,-0.9618928595109397,0.5431472081218274,0.9082515160560869,1.0,20/111,16.96%,COL3A1;LSP1;MYLK;IGF1;SPARC;SVIL;LPIN1;REEP1;WWTR1;BIN1;TPM3;MYO1C;SORBS3;DTNA;MEF2A;MYOM2;TEAD4;COL1A1;MAPK12;ACSL1,Ola,H
prerank,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.19514976813949092,0.9601058504577189,0.574585635359116,0.7583952010051949,0.998,26/155,13.23%,CDKN1A;BTG2;DRAM1;GADD45A;PLK2;IL15RA;SLC16A6;PLAU;NINJ1;LIF;CLCF1;IER5;SERPINE1;MXD1;RELB;SAT1;IFIT2;HBEGF;YRDC;MAFF;RNF19B;TAP1;PNRC1;NFKB2;TGIF1;TIPARP,Ola,H
prerank,HALLMARK_TGF_BETA_SIGNALING,-0.27787969955105885,-0.9507037086242542,0.5488165680473372,0.8981431124232773,1.0,13/49,20.51%,APC;THBS1;WWTR1;BMPR2;XIAP;ENG;PPP1CA;SMURF2;SPTBN1;CDKN1C;ARID4B;RAB31;HIPK2,Ola,H
prerank,HALLMARK_FATTY_ACID_METABOLISM,0.19584561033247774,0.9199743857227519,0.6974358974358974,0.8401686133309915,0.999,52/122,32.09%,AUH;MDH1;SDHD;PCBD1;ACADVL;MCEE;ECH1;GLUL;SERINC1;GRHPR;MDH2;UROD;GABARAPL1;PRDX6;OSTC;PDHB;HADHB;BCKDHB;D2HGDH;SDHC;RETSAT;EHHADH;PTS;GCDH;APEX1;IDH3G;HSD17B10;HSDL2;DECR1;ACAA1;CRAT;ECI1;SDHA;UBE2L6;PDHA1;SLC22A5;IDH3B;ACSL5;ELOVL5;LDHA;ACADM;IDH1;METAP1;ACO2;LGALS1;CRYZ;HIBCH;DLD;ADSL;PSME1;FH;S100A10,Ola,H
prerank,HALLMARK_MTORC1_SIGNALING,0.1814176619066183,0.916989101544346,0.7397260273972602,0.7943795556336173,0.999,41/190,19.49%,CDKN1A;SYTL2;BTG2;SLC2A1;FDXR;DDIT4;PPIA;PIK3R3;PPA1;PGM1;PNP;AK4;GLRX;HSPE1;CCNG1;SEC11A;TUBG1;SRD5A1;MTHFD2L;GBE1;PSME3;XBP1;PSMB5;ATP5MC1;PSMA3;GOT1;CYB5B;PGK1;IFI30;PSMC4;EDEM1;NFYC;PPP1R15A;EEF1E1;PSMC2;RAB1A;CD9;CTSC;LGMN;SC5D;COPS5,Ola,H
prerank,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.21484312295351168,-0.8731675001295427,0.7158671586715867,1.0,1.0,31/135,21.74%,TXNIP;CCL5;PSMB8;CD74;SAMHD1;SPPL2A;DDX60;EIF2AK2;PIM1;NOD1;SP110;IFI35;NFKBIA;EIF4E3;NLRC5;ST3GAL5;RAPGEF6;ICAM1;ISG15;TRIM25;BST2;IRF7;IFIH1;BATF2;IRF1;ARID5B;RNF213;TAPBP;IRF2;NFKB1;PTPN6,Ola,H
prerank,HALLMARK_NOTCH_SIGNALING,0.2512033199781923,0.8650772521240717,0.6803519061583577,0.8787981909194696,1.0,14/28,35.23%,FZD1;RBX1;SAP30;APH1A;NOTCH3;PPARD;SKP1;DLL1;FZD5;HES1;NOTCH1;KAT2A;PSENEN;JAG1,Ola,H
prerank,HALLMARK_APICAL_SURFACE,0.2574657111622301,0.8550421842027248,0.7011494252873564,0.8494206499671969,1.0,1/25,0.06%,SULF2,Ola,H
prerank,HALLMARK_KRAS_SIGNALING_DN,-0.22203893179247816,-0.810009044141364,0.8041379310344827,1.0,1.0,18/61,22.47%,RIBC2;TCF7L1;MTHFR;SLC16A7;BARD1;CPEB3;SLC29A3;TNNI3;MFSD6;SHOX2;DTNB;GAMT;MAST3;SYNPO;CELSR2;SLC25A23;SLC30A3;VPS50,Ola,H
prerank,HALLMARK_ANDROGEN_RESPONSE,-0.20949983253214807,-0.8008757413144282,0.8318002628120894,1.0,1.0,22/85,21.09%,CCND1;ZMIZ1;PIAS1;SLC26A2;CDK6;INSIG1;PA2G4;DHCR24;RPS6KA3;ACSL3;ABHD2;ELL2;FADS1;PDLIM5;LMAN1;AKAP12;XRCC6;STK39;ARID5B;ITGAV;HMGCS1;SEC24D,Ola,H
prerank,HALLMARK_PANCREAS_BETA_CELLS,-0.28643224791372346,-0.783648305827926,0.7495881383855024,1.0,1.0,6/16,19.28%,MAFB;VDR;PAX6;LMO2;NKX6-1;ISL1,Ola,H
prerank,HALLMARK_MYC_TARGETS_V2,-0.21945407119004026,-0.7797333775085222,0.8386648122392212,1.0,1.0,16/58,25.57%,WDR43;MRTO4;UTP20;NOP56;PA2G4;SLC19A1;GNL3;TCOF1;PPRC1;MCM4;GRWD1;MPHOSPH10;MCM5;NOC4L;WDR74;TBRG4,Ola,H
prerank,HALLMARK_UV_RESPONSE_UP,0.16147228920001838,0.7731157432636073,0.9692307692307692,0.9214894177570914,1.0,45/135,29.58%,BTG2;FGF18;BID;HYAL2;GAL;HLA-F;CDKN2B;SIGMAR1;POLG2;ATP6V1F;GGH;CCNE1;MMP14;UROD;TAP1;CYB5B;DGAT1;CTSV;CREG1;NXF1;EPCAM;GCH1;BTG3;PRPF3;GLS;DLG4;CNP;SPR;ACAA1;CLCN2;SULT1A1;TST;GRPEL1;PPIF;FOSB;FURIN;STK25;SQSTM1;POLR2H;BCL2L11;WIZ;PARP2;DNAJA1;PPP1R2;YKT6,Ola,H
prerank,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.21199264776513493,-0.7709619880250895,0.859697386519945,1.0,1.0,8/68,9.55%,LPL;ALCAM;ATXN2;MVD;NIBAN1;PCYT2;ANTXR2;GPX8,Ola,H
prerank,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.21416630723310698,-0.7304950609136508,0.8898305084745762,1.0,1.0,10/46,19.63%,CSF1;PIM1;IL6ST;A2M;LEPR;IFNAR1;JUN;IL10RB;PTPN11;IRF1,Ola,H
prerank,HALLMARK_BILE_ACID_METABOLISM,-0.2001416300445746,-0.7267385919567027,0.8966887417218543,1.0,1.0,5/66,6.08%,CYP27A1;GCLM;ABCA5;NEDD4;PEX1,Ola,H
prerank,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.17635140756655565,-0.6924072839317055,0.9676214196762142,1.0,1.0,36/111,31.95%,FKBP14;SKIC3;KHSRP;SLC1A4;NOP56;ASNS;DDX10;ATP6V0D1;XPOT;CHAC1;SDAD1;EDC4;DKC1;EIF4A1;EXOSC9;ARFGAP1;CNOT4;NOP14;NFYA;EIF4EBP1;EXOSC4;DCP2;ATF6;TARS1;SSR1;DNAJC3;TATDN2;MTREX;DCP1A;EXOSC2;VEGFA;CNOT2;HSP90B1;NOLC1;YWHAZ;SLC7A5,Ola,H
prerank,HALLMARK_MYC_TARGETS_V1,-0.1345210972578262,-0.5741322551323164,1.0,1.0,1.0,30/200,20.10%,RRM1;DEK;SMARCC1;MRPL23;NOP56;EIF2S2;SERBP1;PSMC6;KPNB1;DDX21;PSMD1;SET;EIF1AX;PA2G4;SSB;XPOT;FAM120A;USP1;EPRS1;GNL3;EIF3J;MRPS18B;HNRNPR;EIF4A1;RSL1D1;XRCC6;PSMA7;ORC2;HNRNPU;PSMB3,Ola,H
prerank,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.17760347043877828,-0.5666434282567766,0.9730941704035875,1.0,1.0,2/31,4.80%,PTCH1;ADAM17,Ola,H
prerank,HALLMARK_PROTEIN_SECRETION,-0.12258102631468262,-0.46583595340420436,1.0,0.9991712635640846,1.0,13/90,18.85%,KIF1B;DST;GOLGA4;DNM1L;CLCN3;RPS6KA3;AP2S1;LMAN1;AP3B1;RAB14;VPS4B;SGMS1;NAPA,Ola,H
