Files	well_id	z_plane	channel	cell_line
detection_example_dataset/Well-D11-z26-SYTO.ome.tiff	D11	26	SYTO	HCT-116
detection_example_dataset/Well-D11-z27-HOECHST.ome.tiff	D11	27	HOECHST	HCT-116
detection_example_dataset/Well-D11-z27-SYTO.ome.tiff	D11	27	SYTO	HCT-116
detection_example_dataset/Well-D11-z28-HOECHST.ome.tiff	D11	28	HOECHST	HCT-116
detection_example_dataset/Well-D11-z28-SYTO.ome.tiff	D11	28	SYTO	HCT-116
detection_example_dataset/Well-D11-z29-HOECHST.ome.tiff	D11	29	HOECHST	HCT-116
detection_example_dataset/Well-D11-z29-SYTO.ome.tiff	D11	29	SYTO	HCT-116
detection_example_dataset/Well-D11-z3-HOECHST.ome.tiff	D11	3	HOECHST	HCT-116
detection_example_dataset/Well-D11-z3-SYTO.ome.tiff	D11	3	SYTO	HCT-116
detection_example_dataset/Well-D11-z30-HOECHST.ome.tiff	D11	30	HOECHST	HCT-116
detection_example_dataset/Well-D11-z30-SYTO.ome.tiff	D11	30	SYTO	HCT-116
detection_example_dataset/Well-D11-z31-HOECHST.ome.tiff	D11	31	HOECHST	HCT-116
detection_example_dataset/Well-D11-z31-SYTO.ome.tiff	D11	31	SYTO	HCT-116
detection_example_dataset/Well-D11-z32-HOECHST.ome.tiff	D11	32	HOECHST	HCT-116
detection_example_dataset/Well-D11-z32-SYTO.ome.tiff	D11	32	SYTO	HCT-116
detection_example_dataset/Well-D11-z33-HOECHST.ome.tiff	D11	33	HOECHST	HCT-116
detection_example_dataset/Well-D11-z33-SYTO.ome.tiff	D11	33	SYTO	HCT-116
detection_example_dataset/Well-D11-z34-HOECHST.ome.tiff	D11	34	HOECHST	HCT-116
detection_example_dataset/Well-D11-z34-SYTO.ome.tiff	D11	34	SYTO	HCT-116
detection_example_dataset/Well-D11-z35-HOECHST.ome.tiff	D11	35	HOECHST	HCT-116
detection_example_dataset/Well-D11-z35-SYTO.ome.tiff	D11	35	SYTO	HCT-116
detection_example_dataset/Well-D11-z36-HOECHST.ome.tiff	D11	36	HOECHST	HCT-116
detection_example_dataset/Well-D11-z36-SYTO.ome.tiff	D11	36	SYTO	HCT-116
detection_example_dataset/Well-D11-z37-HOECHST.ome.tiff	D11	37	HOECHST	HCT-116
detection_example_dataset/Well-D11-z37-SYTO.ome.tiff	D11	37	SYTO	HCT-116
detection_example_dataset/Well-D11-z38-HOECHST.ome.tiff	D11	38	HOECHST	HCT-116
detection_example_dataset/Well-D11-z38-SYTO.ome.tiff	D11	38	SYTO	HCT-116
detection_example_dataset/Well-D11-z39-HOECHST.ome.tiff	D11	39	HOECHST	HCT-116
detection_example_dataset/Well-D11-z39-SYTO.ome.tiff	D11	39	SYTO	HCT-116
detection_example_dataset/Well-D11-z4-HOECHST.ome.tiff	D11	4	HOECHST	HCT-116
detection_example_dataset/Well-D11-z4-SYTO.ome.tiff	D11	4	SYTO	HCT-116
detection_example_dataset/Well-D11-z40-HOECHST.ome.tiff	D11	40	HOECHST	HCT-116
detection_example_dataset/Well-D11-z40-SYTO.ome.tiff	D11	40	SYTO	HCT-116
detection_example_dataset/Well-D11-z41-HOECHST.ome.tiff	D11	41	HOECHST	HCT-116
detection_example_dataset/Well-D11-z41-SYTO.ome.tiff	D11	41	SYTO	HCT-116
detection_example_dataset/Well-D11-z42-HOECHST.ome.tiff	D11	42	HOECHST	HCT-116
detection_example_dataset/Well-D11-z42-SYTO.ome.tiff	D11	42	SYTO	HCT-116
detection_example_dataset/Well-D11-z43-HOECHST.ome.tiff	D11	43	HOECHST	HCT-116
detection_example_dataset/Well-D11-z43-SYTO.ome.tiff	D11	43	SYTO	HCT-116
detection_example_dataset/Well-D11-z44-HOECHST.ome.tiff	D11	44	HOECHST	HCT-116
detection_example_dataset/Well-D11-z44-SYTO.ome.tiff	D11	44	SYTO	HCT-116
detection_example_dataset/Well-D11-z45-HOECHST.ome.tiff	D11	45	HOECHST	HCT-116
detection_example_dataset/Well-D11-z45-SYTO.ome.tiff	D11	45	SYTO	HCT-116
detection_example_dataset/Well-D11-z46-HOECHST.ome.tiff	D11	46	HOECHST	HCT-116
detection_example_dataset/Well-D11-z46-SYTO.ome.tiff	D11	46	SYTO	HCT-116
detection_example_dataset/Well-D11-z47-HOECHST.ome.tiff	D11	47	HOECHST	HCT-116
detection_example_dataset/Well-D11-z47-SYTO.ome.tiff	D11	47	SYTO	HCT-116
detection_example_dataset/Well-D11-z48-HOECHST.ome.tiff	D11	48	HOECHST	HCT-116
detection_example_dataset/Well-D11-z48-SYTO.ome.tiff	D11	48	SYTO	HCT-116
detection_example_dataset/Well-D11-z49-HOECHST.ome.tiff	D11	49	HOECHST	HCT-116
detection_example_dataset/Well-D11-z49-SYTO.ome.tiff	D11	49	SYTO	HCT-116
detection_example_dataset/Well-D11-z5-HOECHST.ome.tiff	D11	5	HOECHST	HCT-116
detection_example_dataset/Well-D11-z5-SYTO.ome.tiff	D11	5	SYTO	HCT-116
detection_example_dataset/Well-D11-z50-HOECHST.ome.tiff	D11	50	HOECHST	HCT-116
detection_example_dataset/Well-D11-z50-SYTO.ome.tiff	D11	50	SYTO	HCT-116
detection_example_dataset/Well-D11-z51-HOECHST.ome.tiff	D11	51	HOECHST	HCT-116
detection_example_dataset/Well-D11-z51-SYTO.ome.tiff	D11	51	SYTO	HCT-116
detection_example_dataset/Well-D11-z52-HOECHST.ome.tiff	D11	52	HOECHST	HCT-116
detection_example_dataset/Well-D11-z52-SYTO.ome.tiff	D11	52	SYTO	HCT-116
detection_example_dataset/Well-D11-z53-HOECHST.ome.tiff	D11	53	HOECHST	HCT-116
detection_example_dataset/Well-D11-z53-SYTO.ome.tiff	D11	53	SYTO	HCT-116
detection_example_dataset/Well-D11-z54-HOECHST.ome.tiff	D11	54	HOECHST	HCT-116
detection_example_dataset/Well-D11-z54-SYTO.ome.tiff	D11	54	SYTO	HCT-116
detection_example_dataset/Well-D11-z55-HOECHST.ome.tiff	D11	55	HOECHST	HCT-116
detection_example_dataset/Well-D11-z55-SYTO.ome.tiff	D11	55	SYTO	HCT-116
detection_example_dataset/Well-D11-z6-HOECHST.ome.tiff	D11	6	HOECHST	HCT-116
detection_example_dataset/Well-D11-z6-SYTO.ome.tiff	D11	6	SYTO	HCT-116
detection_example_dataset/Well-D11-z7-HOECHST.ome.tiff	D11	7	HOECHST	HCT-116
detection_example_dataset/Well-D11-z7-SYTO.ome.tiff	D11	7	SYTO	HCT-116
detection_example_dataset/Well-D11-z8-HOECHST.ome.tiff	D11	8	HOECHST	HCT-116
detection_example_dataset/Well-D11-z8-SYTO.ome.tiff	D11	8	SYTO	HCT-116
detection_example_dataset/Well-D11-z9-HOECHST.ome.tiff	D11	9	HOECHST	HCT-116
detection_example_dataset/Well-D11-z9-SYTO.ome.tiff	D11	9	SYTO	HCT-116
detection_example_dataset/Well-E02-z0-HOECHST.ome.tiff	E02	0	HOECHST	HCT-116
detection_example_dataset/Well-E02-z0-SYTO.ome.tiff	E02	0	SYTO	HCT-116
detection_example_dataset/Well-E02-z1-HOECHST.ome.tiff	E02	1	HOECHST	HCT-116
detection_example_dataset/Well-E02-z1-SYTO.ome.tiff	E02	1	SYTO	HCT-116
detection_example_dataset/Well-E02-z10-HOECHST.ome.tiff	E02	10	HOECHST	HCT-116
detection_example_dataset/Well-E02-z10-SYTO.ome.tiff	E02	10	SYTO	HCT-116
detection_example_dataset/Well-E02-z11-HOECHST.ome.tiff	E02	11	HOECHST	HCT-116
detection_example_dataset/Well-E02-z11-SYTO.ome.tiff	E02	11	SYTO	HCT-116
detection_example_dataset/Well-E02-z12-HOECHST.ome.tiff	E02	12	HOECHST	HCT-116
detection_example_dataset/Well-E02-z12-SYTO.ome.tiff	E02	12	SYTO	HCT-116
detection_example_dataset/Well-E02-z13-HOECHST.ome.tiff	E02	13	HOECHST	HCT-116
detection_example_dataset/Well-E02-z13-SYTO.ome.tiff	E02	13	SYTO	HCT-116
detection_example_dataset/Well-E02-z14-HOECHST.ome.tiff	E02	14	HOECHST	HCT-116
detection_example_dataset/Well-E02-z14-SYTO.ome.tiff	E02	14	SYTO	HCT-116
detection_example_dataset/Well-E02-z15-HOECHST.ome.tiff	E02	15	HOECHST	HCT-116
detection_example_dataset/Well-E02-z15-SYTO.ome.tiff	E02	15	SYTO	HCT-116
detection_example_dataset/Well-E02-z16-HOECHST.ome.tiff	E02	16	HOECHST	HCT-116
detection_example_dataset/Well-E02-z16-SYTO.ome.tiff	E02	16	SYTO	HCT-116
detection_example_dataset/Well-E02-z17-HOECHST.ome.tiff	E02	17	HOECHST	HCT-116
detection_example_dataset/Well-E02-z17-SYTO.ome.tiff	E02	17	SYTO	HCT-116
detection_example_dataset/Well-E02-z18-HOECHST.ome.tiff	E02	18	HOECHST	HCT-116
detection_example_dataset/Well-E02-z18-SYTO.ome.tiff	E02	18	SYTO	HCT-116
detection_example_dataset/Well-E02-z19-HOECHST.ome.tiff	E02	19	HOECHST	HCT-116
detection_example_dataset/Well-E02-z19-SYTO.ome.tiff	E02	19	SYTO	HCT-116
detection_example_dataset/Well-E02-z2-HOECHST.ome.tiff	E02	2	HOECHST	HCT-116
detection_example_dataset/Well-E02-z2-SYTO.ome.tiff	E02	2	SYTO	HCT-116
detection_example_dataset/Well-E02-z20-HOECHST.ome.tiff	E02	20	HOECHST	HCT-116
detection_example_dataset/Well-E02-z20-SYTO.ome.tiff	E02	20	SYTO	HCT-116
detection_example_dataset/Well-E02-z21-HOECHST.ome.tiff	E02	21	HOECHST	HCT-116
detection_example_dataset/Well-E02-z21-SYTO.ome.tiff	E02	21	SYTO	HCT-116
detection_example_dataset/Well-E02-z22-HOECHST.ome.tiff	E02	22	HOECHST	HCT-116
detection_example_dataset/Well-E02-z22-SYTO.ome.tiff	E02	22	SYTO	HCT-116
detection_example_dataset/Well-E02-z23-HOECHST.ome.tiff	E02	23	HOECHST	HCT-116
detection_example_dataset/Well-E02-z23-SYTO.ome.tiff	E02	23	SYTO	HCT-116
detection_example_dataset/Well-E02-z24-HOECHST.ome.tiff	E02	24	HOECHST	HCT-116
detection_example_dataset/Well-E02-z24-SYTO.ome.tiff	E02	24	SYTO	HCT-116
detection_example_dataset/Well-E02-z25-HOECHST.ome.tiff	E02	25	HOECHST	HCT-116
detection_example_dataset/Well-E02-z25-SYTO.ome.tiff	E02	25	SYTO	HCT-116
detection_example_dataset/Well-E02-z26-HOECHST.ome.tiff	E02	26	HOECHST	HCT-116
detection_example_dataset/Well-E02-z26-SYTO.ome.tiff	E02	26	SYTO	HCT-116
detection_example_dataset/Well-E02-z27-HOECHST.ome.tiff	E02	27	HOECHST	HCT-116
detection_example_dataset/Well-E02-z27-SYTO.ome.tiff	E02	27	SYTO	HCT-116
detection_example_dataset/Well-E02-z28-HOECHST.ome.tiff	E02	28	HOECHST	HCT-116
detection_example_dataset/Well-E02-z28-SYTO.ome.tiff	E02	28	SYTO	HCT-116
detection_example_dataset/Well-E02-z29-HOECHST.ome.tiff	E02	29	HOECHST	HCT-116
detection_example_dataset/Well-E02-z29-SYTO.ome.tiff	E02	29	SYTO	HCT-116
detection_example_dataset/Well-E02-z3-HOECHST.ome.tiff	E02	3	HOECHST	HCT-116
detection_example_dataset/Well-E02-z3-SYTO.ome.tiff	E02	3	SYTO	HCT-116
detection_example_dataset/Well-E02-z30-HOECHST.ome.tiff	E02	30	HOECHST	HCT-116
detection_example_dataset/Well-E02-z30-SYTO.ome.tiff	E02	30	SYTO	HCT-116
detection_example_dataset/Well-E02-z31-HOECHST.ome.tiff	E02	31	HOECHST	HCT-116
detection_example_dataset/Well-E02-z31-SYTO.ome.tiff	E02	31	SYTO	HCT-116
detection_example_dataset/Well-E02-z32-HOECHST.ome.tiff	E02	32	HOECHST	HCT-116
detection_example_dataset/Well-E02-z32-SYTO.ome.tiff	E02	32	SYTO	HCT-116
detection_example_dataset/Well-E02-z33-HOECHST.ome.tiff	E02	33	HOECHST	HCT-116
detection_example_dataset/Well-E02-z33-SYTO.ome.tiff	E02	33	SYTO	HCT-116
detection_example_dataset/Well-E02-z34-HOECHST.ome.tiff	E02	34	HOECHST	HCT-116
detection_example_dataset/Well-E02-z34-SYTO.ome.tiff	E02	34	SYTO	HCT-116
detection_example_dataset/Well-E02-z35-HOECHST.ome.tiff	E02	35	HOECHST	HCT-116
detection_example_dataset/Well-E02-z35-SYTO.ome.tiff	E02	35	SYTO	HCT-116
detection_example_dataset/Well-E02-z36-HOECHST.ome.tiff	E02	36	HOECHST	HCT-116
detection_example_dataset/Well-E02-z36-SYTO.ome.tiff	E02	36	SYTO	HCT-116
detection_example_dataset/Well-E02-z37-HOECHST.ome.tiff	E02	37	HOECHST	HCT-116
detection_example_dataset/Well-E02-z37-SYTO.ome.tiff	E02	37	SYTO	HCT-116
detection_example_dataset/Well-E02-z38-HOECHST.ome.tiff	E02	38	HOECHST	HCT-116
detection_example_dataset/Well-E02-z38-SYTO.ome.tiff	E02	38	SYTO	HCT-116
detection_example_dataset/Well-E02-z39-HOECHST.ome.tiff	E02	39	HOECHST	HCT-116
detection_example_dataset/Well-E02-z39-SYTO.ome.tiff	E02	39	SYTO	HCT-116
detection_example_dataset/Well-E02-z4-HOECHST.ome.tiff	E02	4	HOECHST	HCT-116
detection_example_dataset/Well-E02-z4-SYTO.ome.tiff	E02	4	SYTO	HCT-116
detection_example_dataset/Well-E02-z40-HOECHST.ome.tiff	E02	40	HOECHST	HCT-116
detection_example_dataset/Well-E02-z40-SYTO.ome.tiff	E02	40	SYTO	HCT-116
detection_example_dataset/Well-E02-z41-HOECHST.ome.tiff	E02	41	HOECHST	HCT-116
detection_example_dataset/Well-E02-z41-SYTO.ome.tiff	E02	41	SYTO	HCT-116
detection_example_dataset/Well-E02-z42-HOECHST.ome.tiff	E02	42	HOECHST	HCT-116
detection_example_dataset/Well-E02-z42-SYTO.ome.tiff	E02	42	SYTO	HCT-116
detection_example_dataset/Well-E02-z43-HOECHST.ome.tiff	E02	43	HOECHST	HCT-116
detection_example_dataset/Well-E02-z43-SYTO.ome.tiff	E02	43	SYTO	HCT-116
detection_example_dataset/Well-E02-z44-HOECHST.ome.tiff	E02	44	HOECHST	HCT-116
detection_example_dataset/Well-E02-z44-SYTO.ome.tiff	E02	44	SYTO	HCT-116
detection_example_dataset/Well-E02-z45-HOECHST.ome.tiff	E02	45	HOECHST	HCT-116
detection_example_dataset/Well-E02-z45-SYTO.ome.tiff	E02	45	SYTO	HCT-116
detection_example_dataset/Well-E02-z46-HOECHST.ome.tiff	E02	46	HOECHST	HCT-116
detection_example_dataset/Well-E02-z46-SYTO.ome.tiff	E02	46	SYTO	HCT-116
detection_example_dataset/Well-E02-z47-HOECHST.ome.tiff	E02	47	HOECHST	HCT-116
detection_example_dataset/Well-E02-z47-SYTO.ome.tiff	E02	47	SYTO	HCT-116
detection_example_dataset/Well-E02-z48-HOECHST.ome.tiff	E02	48	HOECHST	HCT-116
detection_example_dataset/Well-E02-z48-SYTO.ome.tiff	E02	48	SYTO	HCT-116
detection_example_dataset/Well-E02-z49-HOECHST.ome.tiff	E02	49	HOECHST	HCT-116
detection_example_dataset/Well-E02-z49-SYTO.ome.tiff	E02	49	SYTO	HCT-116
detection_example_dataset/Well-E02-z5-HOECHST.ome.tiff	E02	5	HOECHST	HCT-116
detection_example_dataset/Well-E02-z5-SYTO.ome.tiff	E02	5	SYTO	HCT-116
detection_example_dataset/Well-E02-z50-HOECHST.ome.tiff	E02	50	HOECHST	HCT-116
detection_example_dataset/Well-E02-z50-SYTO.ome.tiff	E02	50	SYTO	HCT-116
detection_example_dataset/Well-E02-z51-HOECHST.ome.tiff	E02	51	HOECHST	HCT-116
detection_example_dataset/Well-E02-z51-SYTO.ome.tiff	E02	51	SYTO	HCT-116
detection_example_dataset/Well-E02-z52-HOECHST.ome.tiff	E02	52	HOECHST	HCT-116
detection_example_dataset/Well-E02-z52-SYTO.ome.tiff	E02	52	SYTO	HCT-116
detection_example_dataset/Well-E02-z53-HOECHST.ome.tiff	E02	53	HOECHST	HCT-116
detection_example_dataset/Well-E02-z53-SYTO.ome.tiff	E02	53	SYTO	HCT-116
detection_example_dataset/Well-E02-z54-HOECHST.ome.tiff	E02	54	HOECHST	HCT-116
detection_example_dataset/Well-E02-z54-SYTO.ome.tiff	E02	54	SYTO	HCT-116
detection_example_dataset/Well-E02-z55-HOECHST.ome.tiff	E02	55	HOECHST	HCT-116
detection_example_dataset/Well-E02-z55-SYTO.ome.tiff	E02	55	SYTO	HCT-116
detection_example_dataset/Well-E02-z6-HOECHST.ome.tiff	E02	6	HOECHST	HCT-116
detection_example_dataset/Well-E02-z6-SYTO.ome.tiff	E02	6	SYTO	HCT-116
detection_example_dataset/Well-E02-z7-HOECHST.ome.tiff	E02	7	HOECHST	HCT-116
detection_example_dataset/Well-E02-z7-SYTO.ome.tiff	E02	7	SYTO	HCT-116
detection_example_dataset/Well-E02-z8-HOECHST.ome.tiff	E02	8	HOECHST	HCT-116
detection_example_dataset/Well-E02-z8-SYTO.ome.tiff	E02	8	SYTO	HCT-116
detection_example_dataset/Well-E02-z9-HOECHST.ome.tiff	E02	9	HOECHST	HCT-116
detection_example_dataset/Well-E02-z9-SYTO.ome.tiff	E02	9	SYTO	HCT-116
detection_example_dataset/Well-E03-z0-HOECHST.ome.tiff	E03	0	HOECHST	HCT-116
detection_example_dataset/Well-E03-z0-SYTO.ome.tiff	E03	0	SYTO	HCT-116
detection_example_dataset/Well-E03-z1-HOECHST.ome.tiff	E03	1	HOECHST	HCT-116
detection_example_dataset/Well-E03-z1-SYTO.ome.tiff	E03	1	SYTO	HCT-116
detection_example_dataset/Well-E03-z10-HOECHST.ome.tiff	E03	10	HOECHST	HCT-116
detection_example_dataset/Well-E03-z10-SYTO.ome.tiff	E03	10	SYTO	HCT-116
detection_example_dataset/Well-E03-z11-HOECHST.ome.tiff	E03	11	HOECHST	HCT-116
detection_example_dataset/Well-E03-z11-SYTO.ome.tiff	E03	11	SYTO	HCT-116
detection_example_dataset/Well-E03-z12-HOECHST.ome.tiff	E03	12	HOECHST	HCT-116
detection_example_dataset/Well-E03-z12-SYTO.ome.tiff	E03	12	SYTO	HCT-116
detection_example_dataset/Well-E03-z13-HOECHST.ome.tiff	E03	13	HOECHST	HCT-116
detection_example_dataset/Well-E03-z13-SYTO.ome.tiff	E03	13	SYTO	HCT-116
detection_example_dataset/Well-E03-z14-HOECHST.ome.tiff	E03	14	HOECHST	HCT-116
detection_example_dataset/Well-E03-z14-SYTO.ome.tiff	E03	14	SYTO	HCT-116
detection_example_dataset/Well-E03-z15-HOECHST.ome.tiff	E03	15	HOECHST	HCT-116
detection_example_dataset/Well-E03-z15-SYTO.ome.tiff	E03	15	SYTO	HCT-116
detection_example_dataset/Well-E03-z16-HOECHST.ome.tiff	E03	16	HOECHST	HCT-116
detection_example_dataset/Well-E03-z16-SYTO.ome.tiff	E03	16	SYTO	HCT-116
detection_example_dataset/Well-E03-z17-HOECHST.ome.tiff	E03	17	HOECHST	HCT-116
detection_example_dataset/Well-E03-z17-SYTO.ome.tiff	E03	17	SYTO	HCT-116
detection_example_dataset/Well-E03-z18-HOECHST.ome.tiff	E03	18	HOECHST	HCT-116
detection_example_dataset/Well-E03-z18-SYTO.ome.tiff	E03	18	SYTO	HCT-116
detection_example_dataset/Well-E03-z19-HOECHST.ome.tiff	E03	19	HOECHST	HCT-116
detection_example_dataset/Well-E03-z19-SYTO.ome.tiff	E03	19	SYTO	HCT-116
detection_example_dataset/Well-E03-z2-HOECHST.ome.tiff	E03	2	HOECHST	HCT-116
detection_example_dataset/Well-E03-z2-SYTO.ome.tiff	E03	2	SYTO	HCT-116
detection_example_dataset/Well-E03-z20-HOECHST.ome.tiff	E03	20	HOECHST	HCT-116
detection_example_dataset/Well-E03-z20-SYTO.ome.tiff	E03	20	SYTO	HCT-116
detection_example_dataset/Well-E03-z21-HOECHST.ome.tiff	E03	21	HOECHST	HCT-116
detection_example_dataset/Well-E03-z21-SYTO.ome.tiff	E03	21	SYTO	HCT-116
detection_example_dataset/Well-E03-z22-HOECHST.ome.tiff	E03	22	HOECHST	HCT-116
detection_example_dataset/Well-E03-z22-SYTO.ome.tiff	E03	22	SYTO	HCT-116
detection_example_dataset/Well-E03-z23-HOECHST.ome.tiff	E03	23	HOECHST	HCT-116
detection_example_dataset/Well-E03-z23-SYTO.ome.tiff	E03	23	SYTO	HCT-116
detection_example_dataset/Well-E03-z24-HOECHST.ome.tiff	E03	24	HOECHST	HCT-116
detection_example_dataset/Well-E03-z24-SYTO.ome.tiff	E03	24	SYTO	HCT-116
detection_example_dataset/Well-E03-z25-HOECHST.ome.tiff	E03	25	HOECHST	HCT-116
detection_example_dataset/Well-E03-z25-SYTO.ome.tiff	E03	25	SYTO	HCT-116
detection_example_dataset/Well-E03-z26-HOECHST.ome.tiff	E03	26	HOECHST	HCT-116
detection_example_dataset/Well-E03-z26-SYTO.ome.tiff	E03	26	SYTO	HCT-116
detection_example_dataset/Well-E03-z27-HOECHST.ome.tiff	E03	27	HOECHST	HCT-116
detection_example_dataset/Well-E03-z27-SYTO.ome.tiff	E03	27	SYTO	HCT-116
detection_example_dataset/Well-E03-z28-HOECHST.ome.tiff	E03	28	HOECHST	HCT-116
detection_example_dataset/Well-E03-z28-SYTO.ome.tiff	E03	28	SYTO	HCT-116
detection_example_dataset/Well-E03-z29-HOECHST.ome.tiff	E03	29	HOECHST	HCT-116
detection_example_dataset/Well-E03-z29-SYTO.ome.tiff	E03	29	SYTO	HCT-116
detection_example_dataset/Well-E03-z3-HOECHST.ome.tiff	E03	3	HOECHST	HCT-116
detection_example_dataset/Well-E03-z3-SYTO.ome.tiff	E03	3	SYTO	HCT-116
detection_example_dataset/Well-E03-z30-HOECHST.ome.tiff	E03	30	HOECHST	HCT-116
detection_example_dataset/Well-E03-z30-SYTO.ome.tiff	E03	30	SYTO	HCT-116
detection_example_dataset/Well-E03-z31-HOECHST.ome.tiff	E03	31	HOECHST	HCT-116
detection_example_dataset/Well-E03-z31-SYTO.ome.tiff	E03	31	SYTO	HCT-116
detection_example_dataset/Well-E03-z32-HOECHST.ome.tiff	E03	32	HOECHST	HCT-116
detection_example_dataset/Well-E03-z32-SYTO.ome.tiff	E03	32	SYTO	HCT-116
detection_example_dataset/Well-E03-z33-HOECHST.ome.tiff	E03	33	HOECHST	HCT-116
detection_example_dataset/Well-E03-z33-SYTO.ome.tiff	E03	33	SYTO	HCT-116
detection_example_dataset/Well-E03-z34-HOECHST.ome.tiff	E03	34	HOECHST	HCT-116
detection_example_dataset/Well-E03-z34-SYTO.ome.tiff	E03	34	SYTO	HCT-116
detection_example_dataset/Well-E03-z35-HOECHST.ome.tiff	E03	35	HOECHST	HCT-116
detection_example_dataset/Well-E03-z35-SYTO.ome.tiff	E03	35	SYTO	HCT-116
detection_example_dataset/Well-E03-z36-HOECHST.ome.tiff	E03	36	HOECHST	HCT-116
detection_example_dataset/Well-E03-z36-SYTO.ome.tiff	E03	36	SYTO	HCT-116
detection_example_dataset/Well-E03-z37-HOECHST.ome.tiff	E03	37	HOECHST	HCT-116
detection_example_dataset/Well-E03-z37-SYTO.ome.tiff	E03	37	SYTO	HCT-116
detection_example_dataset/Well-E03-z38-HOECHST.ome.tiff	E03	38	HOECHST	HCT-116
detection_example_dataset/Well-E03-z38-SYTO.ome.tiff	E03	38	SYTO	HCT-116
detection_example_dataset/Well-E03-z39-HOECHST.ome.tiff	E03	39	HOECHST	HCT-116
detection_example_dataset/Well-E03-z39-SYTO.ome.tiff	E03	39	SYTO	HCT-116
detection_example_dataset/Well-E03-z4-HOECHST.ome.tiff	E03	4	HOECHST	HCT-116
detection_example_dataset/Well-E03-z4-SYTO.ome.tiff	E03	4	SYTO	HCT-116
detection_example_dataset/Well-E03-z40-HOECHST.ome.tiff	E03	40	HOECHST	HCT-116
detection_example_dataset/Well-E03-z40-SYTO.ome.tiff	E03	40	SYTO	HCT-116
detection_example_dataset/Well-E03-z41-HOECHST.ome.tiff	E03	41	HOECHST	HCT-116
detection_example_dataset/Well-E03-z41-SYTO.ome.tiff	E03	41	SYTO	HCT-116
detection_example_dataset/Well-E03-z42-HOECHST.ome.tiff	E03	42	HOECHST	HCT-116
detection_example_dataset/Well-E03-z42-SYTO.ome.tiff	E03	42	SYTO	HCT-116
detection_example_dataset/Well-E03-z43-HOECHST.ome.tiff	E03	43	HOECHST	HCT-116
detection_example_dataset/Well-E03-z43-SYTO.ome.tiff	E03	43	SYTO	HCT-116
detection_example_dataset/Well-E03-z44-HOECHST.ome.tiff	E03	44	HOECHST	HCT-116
detection_example_dataset/Well-E03-z44-SYTO.ome.tiff	E03	44	SYTO	HCT-116
detection_example_dataset/Well-E03-z45-HOECHST.ome.tiff	E03	45	HOECHST	HCT-116
detection_example_dataset/Well-E03-z45-SYTO.ome.tiff	E03	45	SYTO	HCT-116
detection_example_dataset/Well-E03-z46-HOECHST.ome.tiff	E03	46	HOECHST	HCT-116
detection_example_dataset/Well-E03-z46-SYTO.ome.tiff	E03	46	SYTO	HCT-116
detection_example_dataset/Well-E03-z47-HOECHST.ome.tiff	E03	47	HOECHST	HCT-116
detection_example_dataset/Well-E03-z47-SYTO.ome.tiff	E03	47	SYTO	HCT-116
detection_example_dataset/Well-E03-z48-HOECHST.ome.tiff	E03	48	HOECHST	HCT-116
detection_example_dataset/Well-E03-z48-SYTO.ome.tiff	E03	48	SYTO	HCT-116
detection_example_dataset/Well-E03-z49-HOECHST.ome.tiff	E03	49	HOECHST	HCT-116
detection_example_dataset/Well-E03-z49-SYTO.ome.tiff	E03	49	SYTO	HCT-116
detection_example_dataset/Well-E03-z5-HOECHST.ome.tiff	E03	5	HOECHST	HCT-116
detection_example_dataset/Well-E03-z5-SYTO.ome.tiff	E03	5	SYTO	HCT-116
detection_example_dataset/Well-E03-z50-HOECHST.ome.tiff	E03	50	HOECHST	HCT-116
detection_example_dataset/Well-E03-z50-SYTO.ome.tiff	E03	50	SYTO	HCT-116
detection_example_dataset/Well-E03-z51-HOECHST.ome.tiff	E03	51	HOECHST	HCT-116
detection_example_dataset/Well-E03-z51-SYTO.ome.tiff	E03	51	SYTO	HCT-116
detection_example_dataset/Well-E03-z52-HOECHST.ome.tiff	E03	52	HOECHST	HCT-116
detection_example_dataset/Well-E03-z52-SYTO.ome.tiff	E03	52	SYTO	HCT-116
detection_example_dataset/Well-E03-z53-HOECHST.ome.tiff	E03	53	HOECHST	HCT-116
detection_example_dataset/Well-E03-z53-SYTO.ome.tiff	E03	53	SYTO	HCT-116
detection_example_dataset/Well-E03-z54-HOECHST.ome.tiff	E03	54	HOECHST	HCT-116
detection_example_dataset/Well-E03-z54-SYTO.ome.tiff	E03	54	SYTO	HCT-116
detection_example_dataset/Well-E03-z55-HOECHST.ome.tiff	E03	55	HOECHST	HCT-116
detection_example_dataset/Well-E03-z55-SYTO.ome.tiff	E03	55	SYTO	HCT-116
detection_example_dataset/Well-E03-z6-HOECHST.ome.tiff	E03	6	HOECHST	HCT-116
detection_example_dataset/Well-E03-z6-SYTO.ome.tiff	E03	6	SYTO	HCT-116
detection_example_dataset/Well-E03-z7-HOECHST.ome.tiff	E03	7	HOECHST	HCT-116
detection_example_dataset/Well-E03-z7-SYTO.ome.tiff	E03	7	SYTO	HCT-116
detection_example_dataset/Well-E03-z8-HOECHST.ome.tiff	E03	8	HOECHST	HCT-116
detection_example_dataset/Well-E03-z8-SYTO.ome.tiff	E03	8	SYTO	HCT-116
detection_example_dataset/Well-E03-z9-HOECHST.ome.tiff	E03	9	HOECHST	HCT-116
detection_example_dataset/Well-E03-z9-SYTO.ome.tiff	E03	9	SYTO	HCT-116
