,Drug1,Drug2,Similarity_2D,Pair,Match,Similarity_3D,difference,max,tail
187,BMS-7,MK-22,0.4144596585320914,"('BMS-7', 'MK-22')",True,0.5648213309489688,0.15036167241687742,0.5648213309489688,False
188,BMS-7,Oxali,0.7110919769763802,"('BMS-7', 'Oxali')",True,0.7472737014371584,0.036181724460778275,0.7472737014371584,False
189,BMS-7,PD032,0.7054806518054247,"('BMS-7', 'PD032')",True,0.8035359136186426,0.09805526181321789,0.8035359136186426,False
190,BMS-7,Pacli,0.6193969334108504,"('BMS-7', 'Pacli')",True,0.5604067206658572,-0.058990212744993276,0.6193969334108504,False
191,BMS-7,Palbo,0.400925755943911,"('BMS-7', 'Palbo')",True,0.2021711117765195,-0.1987546441673915,0.400925755943911,False
192,BMS-7,Rabus,0.5910792821720948,"('BMS-7', 'Rabus')",True,0.5354459756918499,-0.05563330648024489,0.5910792821720948,False
193,BMS-7,Regor,0.6555765847024022,"('BMS-7', 'Regor')",True,0.5623654578542231,-0.09321112684817912,0.6555765847024022,False
194,BMS-7,SB505,0.6775239856753841,"('BMS-7', 'SB505')",True,0.05949630426281781,-0.6180276814125663,0.6775239856753841,True
195,BMS-7,SN-38,0.6666865530556882,"('BMS-7', 'SN-38')",True,0.5797098633467141,-0.0869766897089741,0.6666865530556882,False
196,BMS-7,Tanes,0.6814468044006166,"('BMS-7', 'Tanes')",True,0.7056224928836198,0.02417568848300322,0.7056224928836198,False
197,BMS-7,Tasel,0.8616985140560842,"('BMS-7', 'Tasel')",True,0.8130555203403835,-0.04864299371570069,0.8616985140560842,False
198,BMS-7,Trici,0.3344384742663088,"('BMS-7', 'Trici')",True,0.08110254293792368,-0.2533359313283851,0.3344384742663088,False
199,BMS-7,Trifl,0.4582800277592514,"('BMS-7', 'Trifl')",True,0.44828006889435124,-0.009999958864900182,0.4582800277592514,False
200,BMS-7,Vemur,0.7430180058470703,"('BMS-7', 'Vemur')",True,0.8610845482521489,0.11806654240507852,0.8610845482521489,False
201,BMS-7,Vorin,0.6797122145659272,"('BMS-7', 'Vorin')",True,0.7214714636809756,0.04175924911504836,0.7214714636809756,False
202,BMS-7,abema,0.45568246410380775,"('BMS-7', 'abema')",True,0.23678420081145457,-0.21889826329235318,0.45568246410380775,False
203,Binim,Borte,0.5943492351535951,"('Binim', 'Borte')",True,0.38921463411291135,-0.2051346010406837,0.5943492351535951,False
204,Binim,Cobim,0.9740145618107897,"('Binim', 'Cobim')",True,0.9314072071954724,-0.04260735461531728,0.9740145618107897,False
205,Binim,Crizo,0.5594986859005393,"('Binim', 'Crizo')",True,0.5514523258376639,-0.008046360062875402,0.5594986859005393,False
206,Binim,Dabra,0.9594776531352454,"('Binim', 'Dabra')",True,0.9240242435873878,-0.035453409547857584,0.9594776531352454,False
207,Binim,Encor,0.9639502740323491,"('Binim', 'Encor')",True,0.9221349752360275,-0.04181529879632162,0.9639502740323491,False
208,Binim,Fluor,0.36168620946763874,"('Binim', 'Fluor')",True,0.3499673672142673,-0.011718842253371442,0.36168620946763874,False
