PC1,PC2,slice
-16.619032977784492,11.378242698249128,11
-12.621045312203147,-9.448626409750661,1
-29.6468829407188,-19.574032890826036,0
-10.299652853084151,11.860021911985827,9
-8.872013592931351,10.1003126256673,8
9.318708570230953,0.7155174239861365,6
7.042076232138794,-0.13150714319223483,7
14.713631538910843,-2.5845826766705144,4
12.658952406079035,0.4688238280906777,5
8.78557525241247,-9.373937418980267,3
-5.477438678347708,5.472216307950031,10
6.866434047353071,-14.795777810620846,2
-6.15954416422532,6.828590116995614,11
2.1353518887328207,-30.081701149880278,1
-23.98460532978208,-49.535019495818716,0
-0.6088431707997786,4.389888375689204,9
1.3803511906945387,3.872320076150845,8
5.6983980322586385,5.257709259523408,6
2.990233523185967,3.788048844822441,7
8.47292893863888,1.8475237350713947,4
11.612419600274636,3.252460099133089,5
10.081355341964493,2.8080655051545325,3
5.391992049531208,10.861851937223705,10
5.19742378658688,0.2403454071702796,2
0.7339790629947054,12.376427116228243,11
2.652161075454413,-1.5656369600500417,1
-14.374505654263928,-9.847060647606714,0
2.692970764752289,7.122695452538251,9
4.128344832816747,6.573861200181042,8
26.915812347035462,-3.238721818330142,6
25.114669111234335,-0.4133953336719222,7
32.015360902969405,-11.029485018045406,4
30.505507966228823,-5.730000046253336,5
28.77264075583477,-7.955367175723205,3
12.40652522377215,6.066618879564391,10
30.34801365810961,-11.162054388782504,2
9.256499981638825,6.912929869624722,11
22.49527715885522,-13.025030162670966,1
-6.853734584411078,-17.261790009875217,0
17.896082435742308,3.5625669829999413,9
22.44103666211748,1.9787553219341152,8
15.948128895343894,-4.238003536350478,6
15.715327119554322,-1.766643050959061,7
20.7896394379208,-6.753927232664643,4
20.198450739561732,-4.112947807183752,5
19.459877683652472,-9.911261623626425,3
10.557726064816903,7.569339716888576,10
15.174781833073247,-10.706994530243962,2
9.92986334610563,10.07026405763822,11
-0.4520808763211556,-21.9043039594767,1
-18.64591143421681,-23.038262223208342,0
12.483685218694719,5.79013416759022,9
15.175098097645998,2.2435313894010265,8
