Metadata_pert_name,corr,Metadata_name,Metadata_conc_step,cell_line,kind
,-0.003097222592123163,,3.0,HT29,null
,0.27194927050755663,,3.0,HT29,null
,0.038586783366480665,,3.0,HT29,null
,0.09718167328285213,,3.0,HT29,null
,0.20227826591417425,,3.0,HT29,null
,0.057554756494004045,,3.0,HT29,null
,-0.092540000053828,,3.0,HT29,null
,0.20874365173147277,,3.0,HT29,null
,0.1234000858864673,,3.0,HT29,null
,0.04819329205241303,,3.0,HT29,null
,0.24160496326817987,,3.0,HT29,null
,0.04991354511830812,,3.0,HT29,null
,0.0734674378192232,,3.0,HT29,null
,0.0032547926854411303,,3.0,HT29,null
,0.15642737519699002,,3.0,HT29,null
,0.14066724731755387,,3.0,HT29,null
,-0.04299604523774413,,3.0,HT29,null
,0.23665710970274956,,3.0,HT29,null
,0.07240262215347187,,3.0,HT29,null
,0.027777869857250476,,3.0,HT29,null
,0.20603175414435096,,3.0,HT29,null
,0.026929914150992294,,3.0,HT29,null
,0.04649207976883691,,3.0,HT29,null
,-0.05999242009570753,,3.0,HT29,null
,0.4314743776097698,,3.0,HT29,null
,0.15348698825070445,,3.0,HT29,null
,0.09601349890151906,,3.0,HT29,null
,-0.01624218548231916,,3.0,HT29,null
,0.11030572071662043,,3.0,HT29,null
,0.2390294936195741,,3.0,HT29,null
,0.27564972920433484,,3.0,HT29,null
,0.014722826351964265,,3.0,HT29,null
,-0.04648924772892493,,3.0,HT29,null
,0.028372952085736404,,3.0,HT29,null
,0.3773674846905071,,3.0,HT29,null
,0.051687675653931925,,3.0,HT29,null
,0.0452917172528067,,3.0,HT29,null
,0.478770769106131,,3.0,HT29,null
,0.2607603056217843,,3.0,HT29,null
,0.2672460231065421,,3.0,HT29,null
,0.3376551964275788,,3.0,HT29,null
,0.005011826310563354,,3.0,HT29,null
,0.06764459545689142,,3.0,HT29,null
,0.015439116911624768,,3.0,HT29,null
,0.11395417355672034,,3.0,HT29,null
,0.050538555028926256,,3.0,HT29,null
,0.34174405432169846,,3.0,HT29,null
,-0.015973047516702824,,3.0,HT29,null
,0.20760963632165158,,3.0,HT29,null
,0.03007826573837403,,3.0,HT29,null
,-0.015590220927618484,,3.0,HT29,null
,0.376765818574982,,3.0,HT29,null
,-0.07938836550055359,,3.0,HT29,null
,-0.010772945603631753,,3.0,HT29,null
,-0.04281879299846646,,3.0,HT29,null
,0.095019953744541,,3.0,HT29,null
,-0.011613749246950498,,3.0,HT29,null
,0.035667549055097225,,3.0,HT29,null
,0.2172487932435509,,3.0,HT29,null
,-0.005573135331658802,,3.0,HT29,null
,0.04819264908065044,,3.0,HT29,null
,-0.022637058910050207,,3.0,HT29,null
,-0.09948170167815362,,3.0,HT29,null
,0.033023081175345304,,3.0,HT29,null
,0.05622426494364485,,3.0,HT29,null
,0.04506370314349627,,3.0,HT29,null
,0.1840678938209095,,3.0,HT29,null
,0.37985582798629297,,3.0,HT29,null
,0.17618109845190139,,3.0,HT29,null
,0.09278642983911264,,3.0,HT29,null
,0.23551947354131741,,3.0,HT29,null
,0.3348865662223485,,3.0,HT29,null
,0.3794808313346647,,3.0,HT29,null
,0.07293891059436705,,3.0,HT29,null
,0.18000226124928223,,3.0,HT29,null
,0.23512054051248552,,3.0,HT29,null
,0.11019492847753604,,3.0,HT29,null
,0.00911739616404704,,3.0,HT29,null
,0.029074590986057816,,3.0,HT29,null
,0.00011436734863407775,,3.0,HT29,null
,0.17932746242470637,,3.0,HT29,null
,0.21742172740612253,,3.0,HT29,null
,0.18914338392162638,,3.0,HT29,null
,0.10545620964953299,,3.0,HT29,null
,0.18903380104511744,,3.0,HT29,null
,0.12235284394217368,,3.0,HT29,null
,0.14543882741748607,,3.0,HT29,null
,-0.05218460951908872,,3.0,HT29,null
,0.09716739739037512,,3.0,HT29,null
,0.225706412429615,,3.0,HT29,null
,0.3008304147926552,,3.0,HT29,null
,0.034055772829139186,,3.0,HT29,null
,0.2635399466700831,,3.0,HT29,null
,0.02986100238637651,,3.0,HT29,null
,-0.09220641373950306,,3.0,HT29,null
,-0.003776419052204369,,3.0,HT29,null
,0.4122205852527807,,3.0,HT29,null
,0.16723613337292856,,3.0,HT29,null
,0.062178530679127604,,3.0,HT29,null
,0.1607279593160556,,3.0,HT29,null
,-0.0023259149085808305,,3.0,HT29,null
,0.09310278630680055,,3.0,HT29,null
,0.05892931823816047,,3.0,HT29,null
,-0.04824195823428225,,3.0,HT29,null
,0.08353901738419839,,3.0,HT29,null
,0.03649182686957153,,3.0,HT29,null
,-0.09927080015342155,,3.0,HT29,null
,0.5170395280313109,,3.0,HT29,null
,-0.006791120219150706,,3.0,HT29,null
,0.16583857327536933,,3.0,HT29,null
,0.326604054207866,,3.0,HT29,null
,0.4085712647999171,,3.0,HT29,null
,-0.023486722261883423,,3.0,HT29,null
,0.0026969308003389784,,3.0,HT29,null
,0.27497625116623053,,3.0,HT29,null
,0.0964401390197791,,3.0,HT29,null
,0.16460576394173004,,3.0,HT29,null
,0.06282465692527699,,3.0,HT29,null
,0.12251497032923152,,3.0,HT29,null
,0.12758651493610065,,3.0,HT29,null
,0.1768057149767765,,3.0,HT29,null
,0.006734437452363684,,3.0,HT29,null
,0.26489710051672605,,3.0,HT29,null
,0.10458348392076765,,3.0,HT29,null
,0.04228807026498997,,3.0,HT29,null
,-0.013905152182866157,,3.0,HT29,null
,-0.08179040204147017,,3.0,HT29,null
,0.10807387153226541,,3.0,HT29,null
,0.047543896733948904,,3.0,HT29,null
,0.11605659823182146,,3.0,HT29,null
,0.026491578657783513,,3.0,HT29,null
,0.1042534462151658,,3.0,HT29,null
,0.08197460997865874,,3.0,HT29,null
,0.09161365181914634,,3.0,HT29,null
,0.16036508363443627,,3.0,HT29,null
,0.1336794234390809,,3.0,HT29,null
,0.16164725932077523,,3.0,HT29,null
,-0.019145372672464293,,3.0,HT29,null
,0.20453977849147764,,3.0,HT29,null
,0.5297546663887936,,3.0,HT29,null
,0.11246636608013252,,3.0,HT29,null
,-0.05480985320156561,,3.0,HT29,null
,0.05589483667082033,,3.0,HT29,null
,0.07212128652570401,,3.0,HT29,null
,0.03153715933284399,,3.0,HT29,null
,0.18425127068230748,,3.0,HT29,null
,0.2249338731358147,,3.0,HT29,null
,-0.07142661048150796,,3.0,HT29,null
,0.18593901840643498,,3.0,HT29,null
,0.3130635746484687,,3.0,HT29,null
,0.06595122167098397,,3.0,HT29,null
,0.09238554392993434,,3.0,HT29,null
,0.09237309391362344,,3.0,HT29,null
,0.15196282322472032,,3.0,HT29,null
,0.008875209945334502,,3.0,HT29,null
,0.2555255268173994,,3.0,HT29,null
,0.0881408888499931,,3.0,HT29,null
,0.15409011056241562,,3.0,HT29,null
,0.133521815995058,,3.0,HT29,null
,0.1672649860568089,,3.0,HT29,null
,-0.003349058377721225,,3.0,HT29,null
,0.056370399912738636,,3.0,HT29,null
,0.4588617137367832,,3.0,HT29,null
,0.13061529335322575,,3.0,HT29,null
,0.008832870955397497,,3.0,HT29,null
,0.04169351561880952,,3.0,HT29,null
,0.12375230452040677,,3.0,HT29,null
,0.1915496191669051,,3.0,HT29,null
,0.24523846035180505,,3.0,HT29,null
,0.14523981522756957,,3.0,HT29,null
,-0.005230964621734582,,3.0,HT29,null
,0.2867878527099597,,3.0,HT29,null
,0.0015209652783938364,,3.0,HT29,null
,-0.011738245075620574,,3.0,HT29,null
,0.3630194378770517,,3.0,HT29,null
,0.05860676046655477,,3.0,HT29,null
,0.14211673685714588,,3.0,HT29,null
,-0.033410103101647756,,3.0,HT29,null
,0.30629096702002323,,3.0,HT29,null
,0.11033848648925783,,3.0,HT29,null
,0.10575339044995763,,3.0,HT29,null
,0.1588803129962624,,3.0,HT29,null
,0.07911561033036948,,3.0,HT29,null
,0.04464775321740007,,3.0,HT29,null
,-0.16061405129534606,,3.0,HT29,null
,-0.025129186576149376,,3.0,HT29,null
,-0.011919037843078647,,3.0,HT29,null
,-0.03949075602239127,,4.0,HT29,null
,0.042797592771461584,,4.0,HT29,null
,-0.04159627145793539,,4.0,HT29,null
,0.03149256105446366,,4.0,HT29,null
,-0.017040974959134682,,4.0,HT29,null
,-0.08396489753718299,,4.0,HT29,null
,0.07390029224534497,,4.0,HT29,null
,0.17338179316858365,,4.0,HT29,null
,0.029906811308965255,,4.0,HT29,null
,0.015440097589230766,,4.0,HT29,null
,0.022163819060676333,,4.0,HT29,null
,-0.0566452846947123,,4.0,HT29,null
,0.07151066174371719,,4.0,HT29,null
,0.15289616181302457,,4.0,HT29,null
,0.047994283663505374,,4.0,HT29,null
,0.05269280113042592,,4.0,HT29,null
,0.062167723683412814,,4.0,HT29,null
,-0.04245306614459472,,4.0,HT29,null
,0.27368318336459585,,4.0,HT29,null
,0.22126753395287443,,4.0,HT29,null
,0.0814959534805719,,4.0,HT29,null
,0.17785770639983722,,4.0,HT29,null
,0.07010593262857465,,4.0,HT29,null
,-0.022276925631762156,,4.0,HT29,null
,0.02616666080722465,,4.0,HT29,null
,0.10311394776446897,,4.0,HT29,null
,0.2243625298209696,,4.0,HT29,null
,0.10604861863174399,,4.0,HT29,null
,0.02978498275603881,,4.0,HT29,null
,0.08611603252131887,,4.0,HT29,null
,0.10110698834769864,,4.0,HT29,null
,0.11151332411141915,,4.0,HT29,null
,0.1577209505003231,,4.0,HT29,null
,0.02678654643468238,,4.0,HT29,null
,0.028474406201438495,,4.0,HT29,null
,0.054263028289357494,,4.0,HT29,null
,0.24985363868398097,,4.0,HT29,null
,0.04770570659528198,,4.0,HT29,null
,-0.002045737097889402,,4.0,HT29,null
,0.21351252974417131,,4.0,HT29,null
,0.22987725644389598,,4.0,HT29,null
,-0.060421076439345814,,4.0,HT29,null
,0.2013821833954473,,4.0,HT29,null
,0.057096486055488616,,4.0,HT29,null
,0.03666672750095584,,4.0,HT29,null
,0.04898557433236899,,4.0,HT29,null
,0.09415217782279989,,4.0,HT29,null
,0.1364065491291622,,4.0,HT29,null
,0.2871573962988567,,4.0,HT29,null
,0.010661675302261128,,4.0,HT29,null
,0.11377496758321409,,4.0,HT29,null
,0.044539072423450135,,4.0,HT29,null
,0.03079776612983391,,4.0,HT29,null
,-0.02626617950839262,,4.0,HT29,null
,0.09940627652764766,,4.0,HT29,null
,0.023914474089176692,,4.0,HT29,null
,0.20581339927083395,,4.0,HT29,null
,0.48693893948673844,,4.0,HT29,null
,0.12590781600872464,,4.0,HT29,null
,0.11527281214025953,,4.0,HT29,null
,0.14141349071868164,,4.0,HT29,null
,0.1310005740815664,,4.0,HT29,null
,0.19764062379448694,,4.0,HT29,null
,0.0631937022047089,,4.0,HT29,null
,0.04520392414732574,,4.0,HT29,null
,0.04359821128024785,,4.0,HT29,null
,-0.12634334861981483,,4.0,HT29,null
,0.14152964119653658,,4.0,HT29,null
,-0.06640311635462476,,4.0,HT29,null
,0.013299447233564216,,4.0,HT29,null
,0.13321687722109332,,4.0,HT29,null
,0.16327428582977155,,4.0,HT29,null
,0.08241710706958028,,4.0,HT29,null
,-0.029201097904762854,,4.0,HT29,null
,0.45447362623933985,,4.0,HT29,null
,0.0792017095126286,,4.0,HT29,null
,0.06575579766867445,,4.0,HT29,null
,-0.02512936841816532,,4.0,HT29,null
,0.027938534349792855,,4.0,HT29,null
,0.049146254599925956,,4.0,HT29,null
,0.10453605115979858,,4.0,HT29,null
,-0.04005974259243376,,4.0,HT29,null
,0.1101089403558498,,4.0,HT29,null
,0.3687667383042183,,4.0,HT29,null
,0.20055840695558866,,4.0,HT29,null
,0.27667786121251225,,4.0,HT29,null
,0.04481522286205901,,4.0,HT29,null
,0.19466593034841775,,4.0,HT29,null
,0.058086354908640433,,4.0,HT29,null
,0.01390651985185185,,4.0,HT29,null
,-0.025040655372490627,,4.0,HT29,null
,0.43757072017096466,,4.0,HT29,null
,0.014189500948630068,,4.0,HT29,null
,0.1400745425488232,,4.0,HT29,null
,-0.08596211022444517,,4.0,HT29,null
,0.09506634038373668,,4.0,HT29,null
,0.011613585235060505,,4.0,HT29,null
,0.3303572843720836,,4.0,HT29,null
,0.06726008377678089,,4.0,HT29,null
,0.05203081979786193,,4.0,HT29,null
,-0.11724640444113327,,4.0,HT29,null
,-0.042977508589986,,4.0,HT29,null
,0.028420932315739132,,4.0,HT29,null
,0.20327588918916212,,4.0,HT29,null
,-0.0076219536660238054,,4.0,HT29,null
,0.128967550178562,,4.0,HT29,null
,0.09682003706026324,,4.0,HT29,null
,0.08242446734722816,,4.0,HT29,null
,0.021224269058388333,,4.0,HT29,null
,0.058125447195670345,,4.0,HT29,null
,0.1269699468700822,,4.0,HT29,null
,0.10946937419696817,,4.0,HT29,null
,0.029229418371651293,,4.0,HT29,null
,0.2864912192098801,,4.0,HT29,null
,0.2405259629002204,,4.0,HT29,null
,0.005926226371962776,,4.0,HT29,null
,0.20422605681651473,,4.0,HT29,null
,0.1201907945072446,,4.0,HT29,null
,0.07565178976765802,,4.0,HT29,null
,0.10993857143394627,,4.0,HT29,null
,0.02490401371390467,,4.0,HT29,null
,0.18903306546377216,,4.0,HT29,null
,0.004116597707542462,,4.0,HT29,null
,0.040067217401918535,,4.0,HT29,null
,0.12083722136831522,,4.0,HT29,null
,0.11063462195757501,,4.0,HT29,null
,0.03798841665323337,,4.0,HT29,null
,0.20605704479010956,,4.0,HT29,null
,0.23705366780111808,,4.0,HT29,null
,0.1875836439008757,,4.0,HT29,null
,0.0319592306171288,,4.0,HT29,null
,-0.0012409411187201298,,4.0,HT29,null
,0.05918089937494646,,4.0,HT29,null
,0.05543584361961964,,4.0,HT29,null
,-0.017180763109939448,,4.0,HT29,null
,0.11049999328450405,,4.0,HT29,null
,0.18082090947922091,,4.0,HT29,null
,0.019837142574045882,,4.0,HT29,null
,0.3765497384116978,,4.0,HT29,null
,0.09645077595257762,,4.0,HT29,null
,-0.029910175517105834,,4.0,HT29,null
,0.48670017023710843,,4.0,HT29,null
,0.08668526255668162,,4.0,HT29,null
,0.24679732780592434,,4.0,HT29,null
,0.06877497858393751,,4.0,HT29,null
,0.018875568598776916,,4.0,HT29,null
,0.05208109510628306,,4.0,HT29,null
,-0.12976686237607626,,4.0,HT29,null
,0.26913436807640667,,4.0,HT29,null
,0.07038469250874771,,4.0,HT29,null
,0.04401923446872408,,4.0,HT29,null
,0.2724213880598806,,4.0,HT29,null
,0.019814198516935017,,4.0,HT29,null
,0.18861122733011126,,4.0,HT29,null
,0.12175745852999476,,4.0,HT29,null
,-0.05777469895391145,,4.0,HT29,null
,0.07043696594190901,,4.0,HT29,null
,0.5508149181503849,,4.0,HT29,null
,0.009124422883734006,,4.0,HT29,null
,-0.04174960914541997,,4.0,HT29,null
,0.11885743012144437,,4.0,HT29,null
,-0.017130663321097223,,4.0,HT29,null
,-0.025370305647889498,,4.0,HT29,null
,0.1630188348725144,,4.0,HT29,null
,0.058701702264136874,,4.0,HT29,null
,-0.1257137689794147,,4.0,HT29,null
,0.18155312040489124,,4.0,HT29,null
,0.12426046015778736,,4.0,HT29,null
,0.04018117743035268,,4.0,HT29,null
,0.0874633876546254,,4.0,HT29,null
,0.10885642643635317,,4.0,HT29,null
,0.36666007775222365,,4.0,HT29,null
,0.1648617259803108,,4.0,HT29,null
,0.04423173746162137,,4.0,HT29,null
,-0.07902261093654717,,4.0,HT29,null
,0.10471907042863235,,4.0,HT29,null
,0.08809990631342415,,4.0,HT29,null
,0.1263204453718244,,4.0,HT29,null
,0.2737103875357033,,4.0,HT29,null
,-0.04410484909735226,,4.0,HT29,null
,0.06000751648186978,,4.0,HT29,null
,0.06828064487926813,,4.0,HT29,null
,0.09352178342129996,,4.0,HT29,null
,0.01468194380493155,,4.0,HT29,null
,0.0872266556814924,,4.0,HT29,null
,0.1299594150246103,,4.0,HT29,null
,0.051860151380183364,,4.0,HT29,null
,0.4467713946983498,,4.0,HT29,null
,0.09580302044153513,,4.0,HT29,null
,0.013267793440403925,,4.0,HT29,null
,0.02213216920638293,,4.0,HT29,null
,0.028308176103039717,,4.0,HT29,null
,0.23124184895087113,,4.0,HT29,null
,0.1525962695665846,,4.0,HT29,null
,0.16537228678568008,,4.0,HT29,null
,-0.09283995373943142,,4.0,HT29,null
,0.13463002260459064,,4.0,HT29,null
,0.025757502951574696,,4.0,HT29,null
,0.2643126045655523,,4.0,HT29,null
,0.03805613748772533,,4.0,HT29,null
,0.3242343583124258,,4.0,HT29,null
,0.46790215764350923,,4.0,HT29,null
,0.004951012468549134,,4.0,HT29,null
,0.08115404344414977,,4.0,HT29,null
,0.20938911508510577,,4.0,HT29,null
,0.179084522113045,,4.0,HT29,null
,0.20665502507900851,,4.0,HT29,null
,0.14421864426346542,,4.0,HT29,null
