,Drug1,Drug2,Similarity_2D,Pair,Match,Similarity_3D,difference,max,tail
20,5Z-7-,PD032,0.866465672689369,"('5Z-7-', 'PD032')",True,0.7633386329937824,-0.10312703969558668,0.866465672689369,False
21,5Z-7-,PI-10,0.685431557095657,"('5Z-7-', 'PI-10')",True,0.6006680600910906,-0.08476349700456631,0.685431557095657,False
22,5Z-7-,Pacli,0.6208887132602565,"('5Z-7-', 'Pacli')",True,0.6093864235924371,-0.01150228966781941,0.6208887132602565,False
23,5Z-7-,Palbo,0.5824586870773473,"('5Z-7-', 'Palbo')",True,0.27188544735867093,-0.31057323971867634,0.5824586870773473,False
24,5Z-7-,Regor,0.6340496991958009,"('5Z-7-', 'Regor')",True,0.8094655766332868,0.17541587743748588,0.8094655766332868,False
25,5Z-7-,SB505,0.6306229124234033,"('5Z-7-', 'SB505')",True,0.37231742839778703,-0.25830548402561626,0.6306229124234033,False
26,5Z-7-,SN-38,0.7018662189941066,"('5Z-7-', 'SN-38')",True,0.6928098363503277,-0.009056382643778949,0.7018662189941066,False
27,5Z-7-,Soraf,0.6497785729076837,"('5Z-7-', 'Soraf')",True,0.867159705526608,0.21738113261892433,0.867159705526608,False
28,5Z-7-,Tanes,0.7177674935537008,"('5Z-7-', 'Tanes')",True,0.6451374343608925,-0.0726300591928083,0.7177674935537008,False
29,5Z-7-,Tasel,0.5627976221233837,"('5Z-7-', 'Tasel')",True,0.7969995645269226,0.23420194240353887,0.7969995645269226,False
30,5Z-7-,Trame,0.8783151278966917,"('5Z-7-', 'Trame')",True,0.7300691961018411,-0.14824593179485068,0.8783151278966917,False
31,5Z-7-,Trifl,0.5514742880268142,"('5Z-7-', 'Trifl')",True,0.36097716514492684,-0.19049712288188736,0.5514742880268142,False
32,5Z-7-,Vinor,0.6154165623710809,"('5Z-7-', 'Vinor')",True,0.6122679849447605,-0.0031485774263203536,0.6154165623710809,False
33,5Z-7-,Vorin,0.6028186980557956,"('5Z-7-', 'Vorin')",True,0.5442960867122848,-0.05852261134351078,0.6028186980557956,False
34,5Z-7-,abema,0.6750518194811481,"('5Z-7-', 'abema')",True,0.409264358717449,-0.26578746076369913,0.6750518194811481,False
35,AMG23,AZD45,0.3633179288342096,"('AMG23', 'AZD45')",True,0.3551833747144244,-0.008134554119785198,0.3633179288342096,False
36,AMG23,AZD77,0.3595649367041962,"('AMG23', 'AZD77')",True,0.5094555692375169,0.1498906325333207,0.5094555692375169,False
37,AMG23,AZD80,-0.05033644855675448,"('AMG23', 'AZD80')",True,0.03262654127163636,0.08296298982839084,0.03262654127163636,False
