Metadata_pert_name,corr,Metadata_name,Metadata_conc_step,cell_line,kind
,0.0804792352282035,,3.0,HT29,null
,0.09760691514357267,,3.0,HT29,null
,-0.025979513498098974,,3.0,HT29,null
,0.17261968527265673,,3.0,HT29,null
,0.14081557180443652,,3.0,HT29,null
,-0.05134659620042111,,3.0,HT29,null
,0.09229736775722168,,3.0,HT29,null
,0.016110300564989796,,3.0,HT29,null
,0.41016104014169974,,3.0,HT29,null
,0.0726248866246599,,3.0,HT29,null
,-0.09914161862009124,,3.0,HT29,null
,0.27309392590172676,,3.0,HT29,null
,0.3177915690221997,,3.0,HT29,null
,-0.07385206600931622,,3.0,HT29,null
,0.17099268599134212,,3.0,HT29,null
,0.014326265945326565,,3.0,HT29,null
,0.030073981558474544,,3.0,HT29,null
,0.1314922187640768,,3.0,HT29,null
,-0.10121729421953372,,3.0,HT29,null
,0.13103100687212488,,3.0,HT29,null
,-0.09589618996864006,,3.0,HT29,null
,0.18319221632750432,,3.0,HT29,null
,0.4314966040354399,,3.0,HT29,null
,0.09231706638808085,,3.0,HT29,null
,0.10640949952249154,,3.0,HT29,null
,-0.045289165386798794,,3.0,HT29,null
,0.17854241450400302,,3.0,HT29,null
,-0.06107818565941385,,3.0,HT29,null
,0.03274975420744593,,3.0,HT29,null
,0.2065394871979836,,3.0,HT29,null
,0.04181575940490401,,3.0,HT29,null
,0.1998841627441257,,3.0,HT29,null
,0.061487290555037315,,3.0,HT29,null
,0.0765072269390467,,3.0,HT29,null
,0.006273673832251754,,3.0,HT29,null
,-0.042001843141712195,,3.0,HT29,null
,0.521589252185946,,3.0,HT29,null
,0.10322187663670991,,3.0,HT29,null
,0.05330768390579384,,3.0,HT29,null
,0.2595528342608947,,3.0,HT29,null
,0.16832893289897247,,3.0,HT29,null
,0.008777623424004465,,3.0,HT29,null
,0.45750327860860474,,3.0,HT29,null
,0.2179134308963495,,3.0,HT29,null
,0.2906642134608751,,3.0,HT29,null
,0.1337231905758486,,3.0,HT29,null
,0.1694260162783714,,3.0,HT29,null
,-0.09015288858292568,,3.0,HT29,null
,0.004673991182465195,,3.0,HT29,null
,0.21384784810988805,,3.0,HT29,null
,0.03791652175984281,,3.0,HT29,null
,0.20389858946912304,,3.0,HT29,null
,0.2918249450764767,,3.0,HT29,null
,0.22671603675911256,,3.0,HT29,null
,0.034677355434135464,,3.0,HT29,null
,-0.08052669588980638,,3.0,HT29,null
,0.24466447187003343,,3.0,HT29,null
,0.1505539151258257,,3.0,HT29,null
,-0.08542883872548378,,3.0,HT29,null
,0.2679118861966825,,3.0,HT29,null
,-0.1176209598865677,,3.0,HT29,null
,0.023042201945735113,,3.0,HT29,null
,0.14075014575525083,,3.0,HT29,null
,0.23981970773232053,,3.0,HT29,null
,0.07895052458429995,,3.0,HT29,null
,0.30754984046929895,,3.0,HT29,null
,0.19467555920872065,,3.0,HT29,null
,0.06060376644634052,,3.0,HT29,null
,0.20545145246318158,,3.0,HT29,null
,0.3087527079161193,,3.0,HT29,null
,0.07069307828527227,,3.0,HT29,null
,0.15462627931305983,,3.0,HT29,null
,0.05211844034419711,,3.0,HT29,null
,-0.015397762815051803,,3.0,HT29,null
,-0.2076095903487506,,3.0,HT29,null
,0.3753382680301228,,3.0,HT29,null
,-0.12796402769332865,,3.0,HT29,null
,0.24158006133862375,,3.0,HT29,null
,-0.08126239529548396,,3.0,HT29,null
,-0.09759745607623665,,3.0,HT29,null
,0.037805793779326996,,3.0,HT29,null
,0.1769340689426958,,3.0,HT29,null
,0.3848482557205162,,3.0,HT29,null
,0.2007996520162572,,3.0,HT29,null
,0.01831642467747158,,3.0,HT29,null
,0.08899634994317265,,3.0,HT29,null
,0.08125576423501381,,3.0,HT29,null
,0.01285637512913905,,3.0,HT29,null
,0.09979765588530823,,3.0,HT29,null
,0.09149941436577566,,3.0,HT29,null
,0.14466464147072428,,3.0,HT29,null
,0.14669437812488076,,3.0,HT29,null
,0.013914725806392303,,3.0,HT29,null
,0.3182006373796138,,3.0,HT29,null
,0.1717230552253846,,3.0,HT29,null
,0.05809713487403988,,3.0,HT29,null
,0.07696249513614799,,3.0,HT29,null
,0.31588117604516175,,3.0,HT29,null
,0.20154158492700158,,3.0,HT29,null
,-0.18790442435690807,,3.0,HT29,null
,0.053029767017900825,,3.0,HT29,null
,0.2598678522691207,,3.0,HT29,null
,-0.03734572038118118,,3.0,HT29,null
,0.018523995544909425,,3.0,HT29,null
,-0.08819157192388485,,3.0,HT29,null
,0.15903344051043208,,3.0,HT29,null
,0.11539975938182659,,3.0,HT29,null
,-0.028307381814041802,,3.0,HT29,null
,0.21461209534878842,,3.0,HT29,null
,0.3078519245320834,,3.0,HT29,null
,0.32545106542133384,,3.0,HT29,null
,0.16105531611219404,,3.0,HT29,null
,-0.20277822302936133,,3.0,HT29,null
,0.042026899333906194,,3.0,HT29,null
,-0.006222076102180049,,3.0,HT29,null
,0.11370640120492936,,3.0,HT29,null
,0.0511601773626471,,3.0,HT29,null
,0.3457187185799657,,3.0,HT29,null
,0.19767154012489455,,3.0,HT29,null
,0.2584162630188981,,3.0,HT29,null
,0.2250251936496212,,3.0,HT29,null
,-0.05535986626735178,,3.0,HT29,null
,0.3612027252390546,,3.0,HT29,null
,0.337282183818897,,3.0,HT29,null
,0.01726497391749341,,3.0,HT29,null
,-0.066871538218882,,3.0,HT29,null
,0.043871493674217596,,3.0,HT29,null
,-0.03838927943608836,,3.0,HT29,null
,0.12410551179168441,,3.0,HT29,null
,0.03257978215792939,,3.0,HT29,null
,0.48063370559311097,,3.0,HT29,null
,-0.011289424646216639,,3.0,HT29,null
,-0.0051009814641723005,,3.0,HT29,null
,-0.010943010243656397,,3.0,HT29,null
,0.03442807304292555,,3.0,HT29,null
,0.3166524959030152,,3.0,HT29,null
,0.29353696542639585,,3.0,HT29,null
,0.37803410787669045,,3.0,HT29,null
,0.07657626090823502,,3.0,HT29,null
,0.36000019372217384,,3.0,HT29,null
,0.29699581283586607,,3.0,HT29,null
,0.12569813989333206,,3.0,HT29,null
,0.03110473645307333,,3.0,HT29,null
,0.05685903574777719,,3.0,HT29,null
,0.3729329873567319,,3.0,HT29,null
,0.11910803205260873,,3.0,HT29,null
,0.10420076476585602,,3.0,HT29,null
,0.15760336529720498,,3.0,HT29,null
,0.006798011155426872,,3.0,HT29,null
,0.04697034269790976,,3.0,HT29,null
,0.08088503792521755,,3.0,HT29,null
,-0.16494707007693174,,3.0,HT29,null
,0.06004117003757049,,3.0,HT29,null
,-0.1132048787488531,,3.0,HT29,null
,0.08348371856220277,,3.0,HT29,null
,0.08621166920051025,,3.0,HT29,null
,-0.03290990918484233,,3.0,HT29,null
,0.3275360484276876,,3.0,HT29,null
,0.27703632628007646,,3.0,HT29,null
,0.29709504137185755,,3.0,HT29,null
,0.002092097594823275,,3.0,HT29,null
,0.1154273055950815,,3.0,HT29,null
,0.19843211570847938,,3.0,HT29,null
,-0.08781071770452013,,3.0,HT29,null
,-0.002994815502442995,,3.0,HT29,null
,-0.06623115638562334,,3.0,HT29,null
,0.03478021873418282,,3.0,HT29,null
,0.2753866293823093,,3.0,HT29,null
,0.0538600607888612,,3.0,HT29,null
,0.28215090093941825,,3.0,HT29,null
,-0.07364624502098337,,3.0,HT29,null
,0.22586004143165828,,3.0,HT29,null
,0.15663537119283294,,3.0,HT29,null
,0.0057450052153810195,,3.0,HT29,null
,-0.0008550094356746399,,3.0,HT29,null
,0.14109770473125202,,3.0,HT29,null
,0.14239718072936872,,3.0,HT29,null
,0.01590502167897305,,3.0,HT29,null
,-0.028707763556372008,,3.0,HT29,null
,0.1847976792896856,,3.0,HT29,null
,0.1537340927043072,,3.0,HT29,null
,0.018938505931172203,,3.0,HT29,null
,-0.08936424512670521,,3.0,HT29,null
,0.147973826597,,3.0,HT29,null
,0.04980593050745865,,3.0,HT29,null
,0.18155197569061438,,4.0,HT29,null
,-0.14987253328433228,,4.0,HT29,null
,0.35297125215947767,,4.0,HT29,null
,0.1465743759094753,,4.0,HT29,null
,0.14790518114309564,,4.0,HT29,null
,0.4051557594818711,,4.0,HT29,null
,0.3641332188245357,,4.0,HT29,null
,0.00906495295170806,,4.0,HT29,null
,0.2137802413078503,,4.0,HT29,null
,0.23146704160627796,,4.0,HT29,null
,-0.06627264164777436,,4.0,HT29,null
,0.150775305473014,,4.0,HT29,null
,0.03974991055056478,,4.0,HT29,null
,0.39365437811041304,,4.0,HT29,null
,-0.19484529816488907,,4.0,HT29,null
,0.2207381254295251,,4.0,HT29,null
,-0.06668475430365173,,4.0,HT29,null
,0.2681764413714016,,4.0,HT29,null
,0.4626471456154317,,4.0,HT29,null
,0.15155043213382416,,4.0,HT29,null
,0.24390608521461365,,4.0,HT29,null
,0.009326344402653487,,4.0,HT29,null
,0.18348730028517232,,4.0,HT29,null
,0.26269691253068317,,4.0,HT29,null
,-0.07771287134371357,,4.0,HT29,null
,-0.03915998230122994,,4.0,HT29,null
,0.0635863579086785,,4.0,HT29,null
,0.4700563261080541,,4.0,HT29,null
,0.5747958283265876,,4.0,HT29,null
,0.12370607810267267,,4.0,HT29,null
,0.4348465528928292,,4.0,HT29,null
,-0.09040067008830532,,4.0,HT29,null
,0.051789367812652434,,4.0,HT29,null
,-0.032217016988462244,,4.0,HT29,null
,0.15231016452764717,,4.0,HT29,null
,-0.0745949097929465,,4.0,HT29,null
,0.07677129359862747,,4.0,HT29,null
,0.05226014219268507,,4.0,HT29,null
,0.16020009898280999,,4.0,HT29,null
,-0.0016423622965482665,,4.0,HT29,null
,0.15600843595618702,,4.0,HT29,null
,0.20948535752214648,,4.0,HT29,null
,0.04233286595112799,,4.0,HT29,null
,0.18234382028576082,,4.0,HT29,null
,-0.0044447241473616235,,4.0,HT29,null
,0.20515783665332726,,4.0,HT29,null
,0.00392094139586359,,4.0,HT29,null
,0.08302861745899569,,4.0,HT29,null
,0.07527403609631261,,4.0,HT29,null
,-0.01100279773127871,,4.0,HT29,null
,-0.025918244947862136,,4.0,HT29,null
,0.38707461263662546,,4.0,HT29,null
,0.04356335707435453,,4.0,HT29,null
,0.16914988055796604,,4.0,HT29,null
,-0.0808183126664437,,4.0,HT29,null
,0.10542292535361973,,4.0,HT29,null
,-0.08703434172223039,,4.0,HT29,null
,-0.007047105043642223,,4.0,HT29,null
,0.06867021908877158,,4.0,HT29,null
,0.2648809818988289,,4.0,HT29,null
,0.2966235518059666,,4.0,HT29,null
,0.08634518587881496,,4.0,HT29,null
,0.2496468246117174,,4.0,HT29,null
,0.11686565710200769,,4.0,HT29,null
,0.07623273793136315,,4.0,HT29,null
,0.29997524142087095,,4.0,HT29,null
,-0.08874282209598429,,4.0,HT29,null
,-0.028042869233561824,,4.0,HT29,null
,0.16830559706161216,,4.0,HT29,null
,-0.006300479063088036,,4.0,HT29,null
,0.26773256000366535,,4.0,HT29,null
,0.012732031681499063,,4.0,HT29,null
,-0.08695417248382462,,4.0,HT29,null
,0.04826050153471964,,4.0,HT29,null
,0.4187766945410948,,4.0,HT29,null
,0.24497111491393114,,4.0,HT29,null
,0.21699934422508615,,4.0,HT29,null
,0.3116400035938801,,4.0,HT29,null
,0.19207954048886786,,4.0,HT29,null
,0.11198327668012933,,4.0,HT29,null
,0.04327906495790648,,4.0,HT29,null
,0.30952168272121877,,4.0,HT29,null
,0.3191841465556863,,4.0,HT29,null
,-0.03775810005005273,,4.0,HT29,null
,0.02452273129759498,,4.0,HT29,null
,0.12160545118881962,,4.0,HT29,null
,-0.036256260823576615,,4.0,HT29,null
,0.049091547981547176,,4.0,HT29,null
,0.3856060582790046,,4.0,HT29,null
,0.04742057061089411,,4.0,HT29,null
,-0.012292482510888606,,4.0,HT29,null
,0.38078774919229846,,4.0,HT29,null
,0.06269572317403752,,4.0,HT29,null
,0.1714922036922634,,4.0,HT29,null
,0.22567086397579406,,4.0,HT29,null
,0.2504065653496528,,4.0,HT29,null
,0.057171426747925636,,4.0,HT29,null
,0.09990738348668876,,4.0,HT29,null
,0.008621753009103122,,4.0,HT29,null
,0.04626184787269287,,4.0,HT29,null
,0.0757321808501419,,4.0,HT29,null
,0.29014962061265925,,4.0,HT29,null
,0.10622742627543838,,4.0,HT29,null
,0.1491141347493817,,4.0,HT29,null
,0.19203939875649528,,4.0,HT29,null
,0.005707235979671113,,4.0,HT29,null
,0.27498497808768535,,4.0,HT29,null
,-0.12314545384125086,,4.0,HT29,null
,-0.05771432930875779,,4.0,HT29,null
,0.27952417717151923,,4.0,HT29,null
,0.04743227149941294,,4.0,HT29,null
,0.04937873907264702,,4.0,HT29,null
,0.1295473328308206,,4.0,HT29,null
,0.3893331227431662,,4.0,HT29,null
,0.05161506039884082,,4.0,HT29,null
,0.009851979807397757,,4.0,HT29,null
,0.02647610874160604,,4.0,HT29,null
,-0.07251740548936127,,4.0,HT29,null
,0.2775257868814852,,4.0,HT29,null
,-0.011647658359229221,,4.0,HT29,null
,0.44749022555416784,,4.0,HT29,null
,0.10229424187878652,,4.0,HT29,null
,0.12464911118500006,,4.0,HT29,null
,0.1164753401583756,,4.0,HT29,null
,0.002492443157384148,,4.0,HT29,null
,-0.046678560015722625,,4.0,HT29,null
,0.14502589143734976,,4.0,HT29,null
,0.17553032855850953,,4.0,HT29,null
,0.13824515594612402,,4.0,HT29,null
,0.678850003111821,,4.0,HT29,null
,0.17405510201310206,,4.0,HT29,null
,0.1325890460524621,,4.0,HT29,null
,0.2842018371011531,,4.0,HT29,null
,-0.0184604442763889,,4.0,HT29,null
,0.027791510190357756,,4.0,HT29,null
,0.13481874639981145,,4.0,HT29,null
,0.24748440062695137,,4.0,HT29,null
,0.07881428938348689,,4.0,HT29,null
,0.18177837784152898,,4.0,HT29,null
,0.36041679574594243,,4.0,HT29,null
,0.16422969939383425,,4.0,HT29,null
,0.19670861193535039,,4.0,HT29,null
,0.031698548079394095,,4.0,HT29,null
,0.022948613797142123,,4.0,HT29,null
,0.07189897403454333,,4.0,HT29,null
,0.1826616660493182,,4.0,HT29,null
,0.26222013756224544,,4.0,HT29,null
,-0.13613506505100864,,4.0,HT29,null
,0.0838875260533041,,4.0,HT29,null
,0.027560090368141717,,4.0,HT29,null
,-0.030702483487826594,,4.0,HT29,null
,0.07811644948986192,,4.0,HT29,null
,0.35390094893699114,,4.0,HT29,null
,-0.10189470625190392,,4.0,HT29,null
,0.6441796888993131,,4.0,HT29,null
,0.25084873734515156,,4.0,HT29,null
,-0.17009514564149922,,4.0,HT29,null
,0.2886655742389914,,4.0,HT29,null
,0.021628313137128895,,4.0,HT29,null
,0.29964118257596617,,4.0,HT29,null
,-0.08285743896826521,,4.0,HT29,null
,-0.06151524432397944,,4.0,HT29,null
,0.19942376905505899,,4.0,HT29,null
,-0.00013188258447255005,,4.0,HT29,null
,0.19007378327831545,,4.0,HT29,null
,0.0769496090101483,,4.0,HT29,null
,0.28600249645887227,,4.0,HT29,null
,-0.042465955093621076,,4.0,HT29,null
,0.31267854160787106,,4.0,HT29,null
,-0.05897041527598234,,4.0,HT29,null
,-0.14940785635732073,,4.0,HT29,null
,0.3515214540742489,,4.0,HT29,null
,0.17842819277183167,,4.0,HT29,null
,0.2842077515712474,,4.0,HT29,null
,0.08573646745414021,,4.0,HT29,null
,0.06441767577321234,,4.0,HT29,null
,0.20934062540347204,,4.0,HT29,null
,-0.07964848850610584,,4.0,HT29,null
,0.24769313978181356,,4.0,HT29,null
,0.30104901906964104,,4.0,HT29,null
,0.2296670060299968,,4.0,HT29,null
,0.026078666001920048,,4.0,HT29,null
,0.11449290401192869,,4.0,HT29,null
,0.4058844297409292,,4.0,HT29,null
,0.08120966199146826,,4.0,HT29,null
,0.07301020240386216,,4.0,HT29,null
,0.21255978434657316,,4.0,HT29,null
,-0.03511887492923555,,4.0,HT29,null
,0.06274285695971674,,4.0,HT29,null
,-0.07889584829782936,,4.0,HT29,null
,-0.036832374979503056,,4.0,HT29,null
,-0.050252954904354996,,4.0,HT29,null
,-0.0827188085575746,,4.0,HT29,null
,-0.04805274841971527,,4.0,HT29,null
,0.18147495782707845,,4.0,HT29,null
,-0.11397191191949352,,4.0,HT29,null
,-0.037611886028898714,,4.0,HT29,null
,0.19417572503540476,,4.0,HT29,null
,0.030414494522563167,,4.0,HT29,null
,-0.027071527604923307,,4.0,HT29,null
,0.2792192278333182,,4.0,HT29,null
,0.5322428819921794,,4.0,HT29,null
,0.084040086282233,,4.0,HT29,null
,-0.17633318366713782,,4.0,HT29,null
,0.22984852870334724,,4.0,HT29,null
,0.16940305894588964,,4.0,HT29,null
,-0.11171402523015606,,4.0,HT29,null
,0.1350615692716107,,4.0,HT29,null
