drug_a,drug_b,s2,s3,cls_a,cls_b,pair_class
"Olaparib (AZD2281, Ku-0059436)",Triciribine,0.6169590926666867,0.5534094309752218,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Veliparib (ABT-888),0.790827572241359,0.5401926691056126,PARP inhibitor,PARP inhibitor,Other
"Olaparib (AZD2281, Ku-0059436)","Vemurafenib (PLX4032, RG7204)",0.0292471748005646,0.2832252709167312,PARP inhibitor,MAPK inhibitor,Other
"Olaparib (AZD2281, Ku-0059436)",Vinorelbine Tartrate,0.309462683248129,0.283223826072239,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)","Vorinostat (SAHA, MK0683)",0.2341295527423308,0.2964260954885991,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",abemaciclib (LY2835219),0.6931995045886414,0.3344007083324304,PARP inhibitor,Other,Other
Oxaliplatin,PD0325901,0.4944024585771345,0.437850721157717,Other,MAPK inhibitor,Other
Oxaliplatin,PI-103,0.2734192012048621,0.2750395817394168,Other,Other,Other
Oxaliplatin,Paclitaxel,0.4985851264532649,0.6054458968350797,Other,Other,Other
Oxaliplatin,Palbociclib (PD-0332991) HCl,0.404495463816985,0.1248651962126103,Other,Other,Other
Oxaliplatin,Phenformin HCl,-0.0072723718306166,0.2484959889159667,Other,Other,Other
Oxaliplatin,Rabusertib (LY2603618),0.3031411010524859,0.2297944939016267,Other,Other,Other
Oxaliplatin,Regorafenib (BAY 73-4506),0.1887500841548327,0.23810153704915,Other,Other,Other
Oxaliplatin,Ruxolitinib (INCB018424),0.090905707465176,-0.1758718197677053,Other,Other,Other
Oxaliplatin,SB216763,0.3015521480484507,0.1935692014969103,Other,Other,Other
Oxaliplatin,SB505124,0.5823634769572189,0.2234843759254033,Other,Other,Other
Oxaliplatin,SN-38,0.6226971487636206,0.6560170391226274,Other,Topo I inhibitor,Other
Oxaliplatin,Sapitinib (AZD8931),0.1549117558916058,0.012050751280178,Other,Other,Other
Oxaliplatin,Sorafenib,0.6277372768198946,0.164285762386981,Other,MAPK inhibitor,Other
Oxaliplatin,Tanespimycin (17-AAG),0.640639204603395,0.4022749675182411,Other,Other,Other
Oxaliplatin,Taselisib (GDC 0032),0.2937327446518633,0.371178189884897,Other,Other,Other
Oxaliplatin,Temozolomide,0.3705590344771526,-0.1835717324585727,Other,Other,Other
Oxaliplatin,Trametinib (GSK1120212),0.6203917288738316,0.4427857868242947,Other,MAPK inhibitor,Other
Oxaliplatin,Triciribine,0.1571010509785821,0.1162881426466703,Other,Other,Other
Oxaliplatin,Trifluridine,0.2204237958980438,0.3742399625317846,Other,Antimetabolite,Other
Oxaliplatin,Veliparib (ABT-888),0.2204933884367829,0.0024901044606037,Other,PARP inhibitor,Other
Oxaliplatin,"Vemurafenib (PLX4032, RG7204)",0.5348482287266616,0.1588677122021752,Other,MAPK inhibitor,Other
Oxaliplatin,Vinorelbine Tartrate,0.4652948652158416,0.7613859543942756,Other,Other,Other
Oxaliplatin,"Vorinostat (SAHA, MK0683)",0.3397402741163696,0.4721870293441518,Other,Other,Other
Oxaliplatin,abemaciclib (LY2835219),0.3467704845113071,0.0242307244484109,Other,Other,Other
PD0325901,PI-103,0.5769097208853634,0.6641910638868074,MAPK inhibitor,Other,Other
PD0325901,Paclitaxel,0.5438348075752147,0.3342098435183271,MAPK inhibitor,Other,Other
PD0325901,Palbociclib (PD-0332991) HCl,0.3094819886949891,0.2235889172557774,MAPK inhibitor,Other,Other
PD0325901,Phenformin HCl,-0.0330938656765696,0.3024992607686809,MAPK inhibitor,Other,Other
PD0325901,Rabusertib (LY2603618),0.4096522782855069,0.326341728322523,MAPK inhibitor,Other,Other
PD0325901,Regorafenib (BAY 73-4506),0.7777902743323516,0.7924758914544728,MAPK inhibitor,Other,Other
PD0325901,Ruxolitinib (INCB018424),0.2991261619859341,-0.3444375984625453,MAPK inhibitor,Other,Other
PD0325901,SB216763,0.5051922657582382,0.1350187632561565,MAPK inhibitor,Other,Other
PD0325901,SB505124,0.479155896947101,0.4272776179473313,MAPK inhibitor,Other,Other
PD0325901,SN-38,0.0380053928907302,0.3917395720814055,MAPK inhibitor,Topo I inhibitor,Other
PD0325901,Sapitinib (AZD8931),0.3352203456018602,0.0603637147294589,MAPK inhibitor,Other,Other
PD0325901,Tanespimycin (17-AAG),0.4133078594408829,0.7539301862902958,MAPK inhibitor,Other,Other
PD0325901,Taselisib (GDC 0032),0.4941926685582091,0.7238841542343714,MAPK inhibitor,Other,Other
PD0325901,Temozolomide,0.2425695059815347,-0.2408807939642641,MAPK inhibitor,Other,Other
PD0325901,Triciribine,0.0125002073743766,0.0297698769034216,MAPK inhibitor,Other,Other
PD0325901,Trifluridine,0.0696404274746223,0.0751630885078633,MAPK inhibitor,Antimetabolite,Other
PD0325901,Veliparib (ABT-888),0.0544685640351413,0.1846591549727785,MAPK inhibitor,PARP inhibitor,Other
PD0325901,Vinorelbine Tartrate,0.3766155815862417,0.2212437438279693,MAPK inhibitor,Other,Other
PD0325901,"Vorinostat (SAHA, MK0683)",0.5057944775536056,0.3035378842043029,MAPK inhibitor,Other,Other
PD0325901,abemaciclib (LY2835219),0.326850350055234,0.272748443789983,MAPK inhibitor,Other,Other
PI-103,Paclitaxel,0.5779968500506738,0.1334854263007302,Other,Other,Other
PI-103,Palbociclib (PD-0332991) HCl,-0.1646767484159536,-0.0699657744805894,Other,Other,Other
PI-103,Phenformin HCl,-0.2575506558204044,0.1706266629307262,Other,Other,Other
PI-103,Rabusertib (LY2603618),0.0835621691972098,0.2544058020066871,Other,Other,Other
PI-103,Regorafenib (BAY 73-4506),0.6279533906213774,0.6098993486552207,Other,Other,Other
PI-103,Ruxolitinib (INCB018424),-0.1997580540952336,-0.0155756497881969,Other,Other,Other
PI-103,SB216763,0.4459941632948596,0.3604679748373462,Other,Other,Other
PI-103,SB505124,0.3327672442847637,0.3773389150456043,Other,Other,Other
PI-103,SN-38,-0.1008060906932931,0.0562262982824317,Other,Topo I inhibitor,Other
PI-103,Sapitinib (AZD8931),0.7282742242683771,-0.0348278172023327,Other,Other,Other
PI-103,Sorafenib,0.5650984102647834,0.5952800171535259,Other,MAPK inhibitor,Other
PI-103,Tanespimycin (17-AAG),0.3673007782100634,0.5471021226464896,Other,Other,Other
PI-103,Taselisib (GDC 0032),0.8787922227621814,0.6441943711985665,Other,Other,Other
PI-103,Temozolomide,0.2944755151581295,-0.031356115418398,Other,Other,Other
PI-103,Trametinib (GSK1120212),0.4395109563516737,0.494686044893676,Other,MAPK inhibitor,Other
PI-103,Triciribine,-0.2745266855734795,-0.2063883817531759,Other,Other,Other
PI-103,Trifluridine,-0.3580653453998233,-0.1962311971809393,Other,Antimetabolite,Other
PI-103,Veliparib (ABT-888),-0.271963067445195,0.1677987780667814,Other,PARP inhibitor,Other
PI-103,"Vemurafenib (PLX4032, RG7204)",0.2205379799619494,-0.1929313557095497,Other,MAPK inhibitor,Other
PI-103,Vinorelbine Tartrate,0.4539734172228691,0.0261876577328105,Other,Other,Other
PI-103,"Vorinostat (SAHA, MK0683)",-0.008202358202232,0.0425224849723962,Other,Other,Other
PI-103,abemaciclib (LY2835219),-0.1545686754670223,0.0524777514990046,Other,Other,Other
Paclitaxel,Palbociclib (PD-0332991) HCl,0.1446387255084765,-0.0921086426617105,Other,Other,Other
Paclitaxel,Phenformin HCl,-0.0670579138145077,-0.0126427802749841,Other,Other,Other
Paclitaxel,Rabusertib (LY2603618),0.2678142824491281,0.0890717767000253,Other,Other,Other
Paclitaxel,Regorafenib (BAY 73-4506),0.2958839619686079,-0.0371794541490473,Other,Other,Other
Paclitaxel,Ruxolitinib (INCB018424),-0.0040067884201772,-0.2137936438895737,Other,Other,Other
Paclitaxel,SB216763,0.334761287194102,0.0422942111215394,Other,Other,Other
Paclitaxel,SB505124,0.6356337466714747,-0.1222151781769407,Other,Other,Other
Paclitaxel,SN-38,0.2095476248844155,0.3883410033265227,Other,Topo I inhibitor,Other
Paclitaxel,Sapitinib (AZD8931),0.3622009080473081,-0.0233111308259584,Other,Other,Other
Paclitaxel,Sorafenib,0.5137533722529773,0.0294708362213344,Other,MAPK inhibitor,Other
Paclitaxel,Tanespimycin (17-AAG),0.5785463510863353,0.3753618263672117,Other,Other,Other
Paclitaxel,Taselisib (GDC 0032),0.6097337767744405,0.4102146364589407,Other,Other,Other
Paclitaxel,Temozolomide,0.2612243183755344,-0.1922723816457583,Other,Other,Other
Paclitaxel,Trametinib (GSK1120212),0.5411558065963257,0.3500580529353349,Other,MAPK inhibitor,Other
Paclitaxel,Triciribine,-0.0177093283398493,-0.1309631255090275,Other,Other,Other
Paclitaxel,Trifluridine,0.0989340438623877,0.0666802673293596,Other,Antimetabolite,Other
Paclitaxel,Veliparib (ABT-888),0.1094573772989062,-0.3707524256263921,Other,PARP inhibitor,Other
Paclitaxel,"Vemurafenib (PLX4032, RG7204)",0.3987455548862621,0.0724816333344722,Other,MAPK inhibitor,Other
Paclitaxel,Vinorelbine Tartrate,0.8040246153849561,0.6797401888194156,Other,Other,Other
Paclitaxel,"Vorinostat (SAHA, MK0683)",0.0339650290822027,0.2030343907800007,Other,Other,Other
Paclitaxel,abemaciclib (LY2835219),0.1190950761727303,-0.15487701249112,Other,Other,Other
Palbociclib (PD-0332991) HCl,Phenformin HCl,0.2715012003739853,0.2946756427656759,Other,Other,Other
Palbociclib (PD-0332991) HCl,Rabusertib (LY2603618),0.2363195962708389,0.2980463877915273,Other,Other,Other
Palbociclib (PD-0332991) HCl,Regorafenib (BAY 73-4506),0.0690974900083549,0.4103520378383857,Other,Other,Other
Palbociclib (PD-0332991) HCl,Ruxolitinib (INCB018424),0.3708427451837648,-0.1635529435874654,Other,Other,Other
Palbociclib (PD-0332991) HCl,SB216763,0.2015481049328262,0.011523068785879,Other,Other,Other
Palbociclib (PD-0332991) HCl,SB505124,0.1171245777346511,0.5791316606489394,Other,Other,Other
Palbociclib (PD-0332991) HCl,SN-38,0.2629511364097268,0.6335243027997006,Other,Topo I inhibitor,Other
Palbociclib (PD-0332991) HCl,Sapitinib (AZD8931),-0.131679671318312,-0.0533606033935873,Other,Other,Other
Palbociclib (PD-0332991) HCl,Sorafenib,0.1237954870174797,0.1954864239658917,Other,MAPK inhibitor,Other
Palbociclib (PD-0332991) HCl,Tanespimycin (17-AAG),0.1522266988030296,0.2016594401222224,Other,Other,Other
Palbociclib (PD-0332991) HCl,Taselisib (GDC 0032),-0.1190893033496988,-0.0678700783870415,Other,Other,Other
Palbociclib (PD-0332991) HCl,Temozolomide,-0.0510983643356679,-0.1470839121680382,Other,Other,Other
Palbociclib (PD-0332991) HCl,Trametinib (GSK1120212),0.3934065995729009,-0.0398449940161097,Other,MAPK inhibitor,Other
Palbociclib (PD-0332991) HCl,Triciribine,0.6032306718745294,0.7483698393162582,Other,Other,Other
Palbociclib (PD-0332991) HCl,Trifluridine,0.7276673503230192,0.6463519491311687,Other,Antimetabolite,Other
Palbociclib (PD-0332991) HCl,Veliparib (ABT-888),0.5608468966408082,0.5847700880712926,Other,PARP inhibitor,Other
Palbociclib (PD-0332991) HCl,"Vemurafenib (PLX4032, RG7204)",0.0764378585180911,-0.1393301641474439,Other,MAPK inhibitor,Other
Palbociclib (PD-0332991) HCl,Vinorelbine Tartrate,0.1889639158539744,0.1818514226267867,Other,Other,Other
Palbociclib (PD-0332991) HCl,"Vorinostat (SAHA, MK0683)",0.517946464827078,0.3984577864987165,Other,Other,Other
Palbociclib (PD-0332991) HCl,abemaciclib (LY2835219),0.9497714386120027,0.9129224334537972,Other,Other,Other
Phenformin HCl,Rabusertib (LY2603618),-0.0484098621239171,0.4736457634370548,Other,Other,Other
Phenformin HCl,Regorafenib (BAY 73-4506),-0.1427705114020979,0.3080886343359142,Other,Other,Other
Phenformin HCl,Ruxolitinib (INCB018424),0.1427484329865808,0.0122989516014949,Other,Other,Other
Phenformin HCl,SB216763,-0.0102586811775555,0.2884061422471866,Other,Other,Other
Phenformin HCl,SB505124,-0.0915778963685487,0.6214160286370657,Other,Other,Other
Phenformin HCl,SN-38,0.2119444702960147,0.2091962883968796,Other,Topo I inhibitor,Other
Phenformin HCl,Sapitinib (AZD8931),-0.073399620563958,0.3619513235409374,Other,Other,Other
Phenformin HCl,Sorafenib,-0.1890232920815173,0.1081727043338802,Other,MAPK inhibitor,Other
Phenformin HCl,Tanespimycin (17-AAG),0.0101748106572245,0.3336708130649433,Other,Other,Other
Phenformin HCl,Taselisib (GDC 0032),-0.1888197165013783,0.1352939407741842,Other,Other,Other
Phenformin HCl,Temozolomide,0.0119120464145065,0.2725397387726782,Other,Other,Other
Phenformin HCl,Trametinib (GSK1120212),-0.0250033208562757,0.2410243272832073,Other,MAPK inhibitor,Other
Phenformin HCl,Triciribine,0.3129096837850915,0.3332860128321757,Other,Other,Other
Phenformin HCl,Trifluridine,0.2979229795821319,0.2664291727418027,Other,Antimetabolite,Other
Phenformin HCl,Veliparib (ABT-888),0.3115347699454928,0.3745677955715347,Other,PARP inhibitor,Other
Phenformin HCl,"Vemurafenib (PLX4032, RG7204)",-0.0534168068625005,0.3238155320095622,Other,MAPK inhibitor,Other
Phenformin HCl,Vinorelbine Tartrate,-0.0783432525703708,0.0514846727856176,Other,Other,Other
Phenformin HCl,"Vorinostat (SAHA, MK0683)",-0.045723169294793,0.1357608178652734,Other,Other,Other
Phenformin HCl,abemaciclib (LY2835219),0.300907917672186,0.2127725009628174,Other,Other,Other
Rabusertib (LY2603618),Regorafenib (BAY 73-4506),0.2607372771670912,0.2710536675721649,Other,Other,Other
Rabusertib (LY2603618),Ruxolitinib (INCB018424),0.3514511560098766,0.1207951356082377,Other,Other,Other
Rabusertib (LY2603618),SB216763,0.2639749587539811,0.5424828011175294,Other,Other,Other
Rabusertib (LY2603618),SB505124,0.4167017667874592,0.6351795381689501,Other,Other,Other
Rabusertib (LY2603618),SN-38,0.1045804155808332,0.2963342702292891,Other,Topo I inhibitor,Other
Rabusertib (LY2603618),Sapitinib (AZD8931),-0.0078299285299991,0.1859867680805539,Other,Other,Other
Rabusertib (LY2603618),Sorafenib,0.548221439166063,0.0088020926206087,Other,MAPK inhibitor,Other
Rabusertib (LY2603618),Tanespimycin (17-AAG),0.2549563155548347,0.4246878072281557,Other,Other,Other
Rabusertib (LY2603618),Taselisib (GDC 0032),0.0764365628166637,0.1817603267013892,Other,Other,Other
Rabusertib (LY2603618),Temozolomide,0.0723394914603369,0.3158656014231088,Other,Other,Other
Rabusertib (LY2603618),Trametinib (GSK1120212),0.5339400069879356,0.3723178431108388,Other,MAPK inhibitor,Other
Rabusertib (LY2603618),Triciribine,0.0207176358876203,0.2916876540610926,Other,Other,Other
Rabusertib (LY2603618),Trifluridine,0.0452448600793711,0.3655304537180739,Other,Antimetabolite,Other
Rabusertib (LY2603618),Veliparib (ABT-888),-0.1177204234685367,0.3333970357826254,Other,PARP inhibitor,Other
Rabusertib (LY2603618),"Vemurafenib (PLX4032, RG7204)",0.4562561453376602,0.2804230418323677,Other,MAPK inhibitor,Other
Rabusertib (LY2603618),Vinorelbine Tartrate,0.1988290270727228,0.2168698622475344,Other,Other,Other
Rabusertib (LY2603618),"Vorinostat (SAHA, MK0683)",0.4900663016353708,0.3158927618677352,Other,Other,Other
Rabusertib (LY2603618),abemaciclib (LY2835219),0.2131475794898507,0.2016849624232612,Other,Other,Other
Regorafenib (BAY 73-4506),Ruxolitinib (INCB018424),0.2658741143803637,-0.3076867562678007,Other,Other,Other
Regorafenib (BAY 73-4506),SB216763,0.5542471369006226,0.0668152052176921,Other,Other,Other
Regorafenib (BAY 73-4506),SB505124,0.1971477839502593,0.5642828075174608,Other,Other,Other
Regorafenib (BAY 73-4506),SN-38,-0.2370763684888981,0.3620346064392352,Other,Topo I inhibitor,Other
Regorafenib (BAY 73-4506),Sapitinib (AZD8931),0.544720592310268,0.0881993736617538,Other,Other,Other
Regorafenib (BAY 73-4506),Sorafenib,0.5158436565015385,0.8257049181791655,Other,MAPK inhibitor,Other
Regorafenib (BAY 73-4506),Tanespimycin (17-AAG),0.2531239537278025,0.5190086988990461,Other,Other,Other
Regorafenib (BAY 73-4506),Taselisib (GDC 0032),0.5730730113914844,0.4800257278259318,Other,Other,Other
Regorafenib (BAY 73-4506),Temozolomide,0.2082061445659783,-0.2606370729509883,Other,Other,Other
Regorafenib (BAY 73-4506),Trametinib (GSK1120212),0.597354799525846,0.3623117774111244,Other,MAPK inhibitor,Other
Regorafenib (BAY 73-4506),Triciribine,-0.2001276922724946,0.1917445845216744,Other,Other,Other
Regorafenib (BAY 73-4506),Trifluridine,-0.2052652679705649,0.1183207730097109,Other,Antimetabolite,Other
Regorafenib (BAY 73-4506),Veliparib (ABT-888),-0.2269929198521622,0.4767416334590098,Other,PARP inhibitor,Other
Regorafenib (BAY 73-4506),"Vemurafenib (PLX4032, RG7204)",0.0753136959620833,-0.2819007679854755,Other,MAPK inhibitor,Other
Regorafenib (BAY 73-4506),Vinorelbine Tartrate,0.1232317628183859,-0.0174886073102353,Other,Other,Other
Regorafenib (BAY 73-4506),"Vorinostat (SAHA, MK0683)",0.3983741007926824,0.3018099710912846,Other,Other,Other
Regorafenib (BAY 73-4506),abemaciclib (LY2835219),0.1124364505044501,0.4982775810208388,Other,Other,Other
Ruxolitinib (INCB018424),SB216763,0.2277963603669773,0.5294072176442015,Other,Other,Other
Ruxolitinib (INCB018424),SB505124,0.1843670166902381,0.0520834981390516,Other,Other,Other
Ruxolitinib (INCB018424),SN-38,-0.0260244939407106,-0.1782824780055426,Other,Topo I inhibitor,Other
Ruxolitinib (INCB018424),Sapitinib (AZD8931),-0.1912905188139985,-0.1963873969741016,Other,Other,Other
Ruxolitinib (INCB018424),Sorafenib,0.1258654365151735,-0.3712125140682379,Other,MAPK inhibitor,Other
Ruxolitinib (INCB018424),Tanespimycin (17-AAG),0.0073437800275858,-0.1346744665486276,Other,Other,Other
Ruxolitinib (INCB018424),Taselisib (GDC 0032),-0.1890742380211335,-0.1037131037751028,Other,Other,Other
Ruxolitinib (INCB018424),Temozolomide,0.0393241912417217,0.6649312571108372,Other,Other,Other
Ruxolitinib (INCB018424),Trametinib (GSK1120212),0.3052901247430654,0.0424333954330594,Other,MAPK inhibitor,Other
Ruxolitinib (INCB018424),Triciribine,0.0002627800369798,-0.0858898838793013,Other,Other,Other
Ruxolitinib (INCB018424),Trifluridine,0.188028416035064,0.1653209244766615,Other,Antimetabolite,Other
Ruxolitinib (INCB018424),Veliparib (ABT-888),0.1271922012919024,0.1328850913441502,Other,PARP inhibitor,Other
Ruxolitinib (INCB018424),"Vemurafenib (PLX4032, RG7204)",0.170282466972855,-0.000503891596889,Other,MAPK inhibitor,Other
Ruxolitinib (INCB018424),Vinorelbine Tartrate,-0.0133773040151695,0.0104452283011494,Other,Other,Other
Ruxolitinib (INCB018424),"Vorinostat (SAHA, MK0683)",0.4254293592147981,-0.1155794928629206,Other,Other,Other
Ruxolitinib (INCB018424),abemaciclib (LY2835219),0.3839937837908204,-0.1843791066422501,Other,Other,Other
SB216763,SB505124,0.1976752536776548,0.448192025437277,Other,Other,Other
SB216763,SN-38,-0.0235372021044251,0.0808688030231017,Other,Topo I inhibitor,Other
SB216763,Sapitinib (AZD8931),0.662850569075291,-0.1842702926546031,Other,Other,Other
SB216763,Sorafenib,0.4905172301293883,-0.1342133828306976,Other,MAPK inhibitor,Other
SB216763,Tanespimycin (17-AAG),0.4447642637730262,0.3717406237259679,Other,Other,Other
SB216763,Taselisib (GDC 0032),0.6052224330064696,0.2367131724540964,Other,Other,Other
SB216763,Temozolomide,0.3376872471244412,0.6186546852062088,Other,Other,Other
SB216763,Trametinib (GSK1120212),0.3428292651530056,0.5136279681415642,Other,MAPK inhibitor,Other
SB216763,Triciribine,-0.0208619744962803,-0.0499253761510366,Other,Other,Other
SB216763,Trifluridine,-0.0846684057932652,0.2850002737295891,Other,Antimetabolite,Other
SB216763,Veliparib (ABT-888),-0.0762727659792308,0.2866874065307329,Other,PARP inhibitor,Other
SB216763,"Vemurafenib (PLX4032, RG7204)",0.4822622196676898,0.0782729319186927,Other,MAPK inhibitor,Other
SB216763,Vinorelbine Tartrate,0.1623307203204868,0.2564703180587662,Other,Other,Other
SB216763,"Vorinostat (SAHA, MK0683)",0.2950517952961937,0.1286286337069493,Other,Other,Other
SB216763,abemaciclib (LY2835219),0.2670767952807267,-0.0651853870227197,Other,Other,Other
SB505124,SN-38,0.3029910111238081,0.3677870756361692,Other,Topo I inhibitor,Other
SB505124,Sapitinib (AZD8931),-0.00055641605969,0.163758716009418,Other,Other,Other
SB505124,Sorafenib,0.6176796776177695,0.2855101580163487,Other,MAPK inhibitor,Other
SB505124,Tanespimycin (17-AAG),0.5104556050443833,0.4252214521331349,Other,Other,Other
SB505124,Taselisib (GDC 0032),0.2791204469752962,0.2023527748213073,Other,Other,Other
SB505124,Temozolomide,0.2676171651426844,0.1991343583327992,Other,Other,Other
SB505124,Trametinib (GSK1120212),0.6190746221998195,0.3144177854399189,Other,MAPK inhibitor,Other
SB505124,Triciribine,-0.1911533322338441,0.5343740675670595,Other,Other,Other
SB505124,Trifluridine,0.0332161726402844,0.483011660430736,Other,Antimetabolite,Other
SB505124,Veliparib (ABT-888),0.0346003932533479,0.6911161276997455,Other,PARP inhibitor,Other
SB505124,"Vemurafenib (PLX4032, RG7204)",0.552631081260693,0.1061963915203589,Other,MAPK inhibitor,Other
SB505124,Vinorelbine Tartrate,0.5755345310210688,0.0750990261963026,Other,Other,Other
SB505124,"Vorinostat (SAHA, MK0683)",0.1962183672057808,0.2244097846750748,Other,Other,Other
SB505124,abemaciclib (LY2835219),0.0588064659915834,0.5426858179851919,Other,Other,Other
SN-38,Sapitinib (AZD8931),-0.1066933475787831,-0.0991539212754186,Topo I inhibitor,Other,Other
SN-38,Sorafenib,0.2733642538399606,0.1603129980905235,Topo I inhibitor,MAPK inhibitor,Other
SN-38,Tanespimycin (17-AAG),0.6322126972816281,0.3587717532418807,Topo I inhibitor,Other,Other
SN-38,Taselisib (GDC 0032),-0.0360462593145672,0.1747012995660294,Topo I inhibitor,Other,Other
SN-38,Temozolomide,0.1896681686451198,-0.207925356252879,Topo I inhibitor,Other,Other
SN-38,Trametinib (GSK1120212),0.2120659067941118,0.238879726283805,Topo I inhibitor,MAPK inhibitor,Other
SN-38,Triciribine,0.3077445162233859,0.5103353724979353,Topo I inhibitor,Other,Other
SN-38,Veliparib (ABT-888),0.2562749846423439,0.3178805696783924,Topo I inhibitor,PARP inhibitor,Other
SN-38,"Vemurafenib (PLX4032, RG7204)",0.3302377386725129,-0.064517609678188,Topo I inhibitor,MAPK inhibitor,Other
SN-38,Vinorelbine Tartrate,0.3179834780602184,0.6957986870121367,Topo I inhibitor,Other,Other
SN-38,"Vorinostat (SAHA, MK0683)",0.0266599944315502,0.7183562919526827,Topo I inhibitor,Other,Other
SN-38,abemaciclib (LY2835219),0.2092844210022618,0.5700655813746207,Topo I inhibitor,Other,Other
Sapitinib (AZD8931),Sorafenib,0.4081427055079958,0.0894091622491115,Other,MAPK inhibitor,Other
Sapitinib (AZD8931),Tanespimycin (17-AAG),0.4078349003957036,-0.033665978203365,Other,Other,Other
Sapitinib (AZD8931),Taselisib (GDC 0032),0.8579237747691619,-0.0327919260015641,Other,Other,Other
Sapitinib (AZD8931),Temozolomide,0.3513815251254069,-0.1114790747428215,Other,Other,Other
Sapitinib (AZD8931),Trametinib (GSK1120212),0.1433617234635281,-0.0607197671956033,Other,MAPK inhibitor,Other
Sapitinib (AZD8931),Triciribine,-0.0798680887121853,0.1461973324452632,Other,Other,Other
Sapitinib (AZD8931),Trifluridine,-0.3097535694401843,-0.1068805390798955,Other,Antimetabolite,Other
Sapitinib (AZD8931),Veliparib (ABT-888),-0.2482234284980727,0.0734859550036107,Other,PARP inhibitor,Other
Sapitinib (AZD8931),"Vemurafenib (PLX4032, RG7204)",0.2044892718107142,0.5377333348719847,Other,MAPK inhibitor,Other
Sapitinib (AZD8931),Vinorelbine Tartrate,0.2032553303689531,-0.1682760381954527,Other,Other,Other
Sapitinib (AZD8931),"Vorinostat (SAHA, MK0683)",-0.085897026080993,-0.0620512624079057,Other,Other,Other
Sapitinib (AZD8931),abemaciclib (LY2835219),-0.0595957049842335,-0.0446567089759021,Other,Other,Other
Sorafenib,Tanespimycin (17-AAG),0.6655673043331232,0.4557232247029043,MAPK inhibitor,Other,Other
Sorafenib,Taselisib (GDC 0032),0.5666205236027361,0.5755383320426375,MAPK inhibitor,Other,Other
Sorafenib,Temozolomide,0.3871621332048431,-0.410561020914098,MAPK inhibitor,Other,Other
Sorafenib,Triciribine,-0.1722608459613674,-0.0847480864354808,MAPK inhibitor,Other,Other
Sorafenib,Trifluridine,-0.1489016488739178,-0.1274072095091524,MAPK inhibitor,Antimetabolite,Other
Sorafenib,Veliparib (ABT-888),-0.2162765236349828,0.2367635702018048,MAPK inhibitor,PARP inhibitor,Other
Sorafenib,Vinorelbine Tartrate,0.3706908068626834,-0.0828197097971602,MAPK inhibitor,Other,Other
Sorafenib,"Vorinostat (SAHA, MK0683)",0.3053282551439961,0.1166116483818428,MAPK inhibitor,Other,Other
Sorafenib,abemaciclib (LY2835219),0.0923948431659587,0.3303423354409807,MAPK inhibitor,Other,Other
Tanespimycin (17-AAG),Taselisib (GDC 0032),0.5295240581645242,0.7805475836091544,Other,Other,Other
Tanespimycin (17-AAG),Temozolomide,0.3695952464701315,-0.0169004455763286,Other,Other,Other
Tanespimycin (17-AAG),Trametinib (GSK1120212),0.4508785173678881,0.8081734043091506,Other,MAPK inhibitor,Other
Tanespimycin (17-AAG),Triciribine,0.0504666442895142,0.0429311142218906,Other,Other,Other
Tanespimycin (17-AAG),Trifluridine,0.0463738710991826,0.2318710595374074,Other,Antimetabolite,Other
Tanespimycin (17-AAG),Veliparib (ABT-888),0.0052585688850778,0.1630958182965497,Other,PARP inhibitor,Other
Tanespimycin (17-AAG),"Vemurafenib (PLX4032, RG7204)",0.571404310241742,-0.11333792422276,Other,MAPK inhibitor,Other
Tanespimycin (17-AAG),Vinorelbine Tartrate,0.5070339303555909,0.3329583741128267,Other,Other,Other
Tanespimycin (17-AAG),"Vorinostat (SAHA, MK0683)",0.1358544750806034,0.2929883831494929,Other,Other,Other
Tanespimycin (17-AAG),abemaciclib (LY2835219),0.1347262942593044,0.2060239504079007,Other,Other,Other
Taselisib (GDC 0032),Temozolomide,0.3331241216480536,-0.1232256658836235,Other,Other,Other
Taselisib (GDC 0032),Trametinib (GSK1120212),0.3344342030903073,0.7479648205147842,Other,MAPK inhibitor,Other
Taselisib (GDC 0032),Triciribine,-0.2138523790718913,-0.2979739296651635,Other,Other,Other
Taselisib (GDC 0032),Trifluridine,-0.2890901703893477,-0.0667839922326738,Other,Antimetabolite,Other
Taselisib (GDC 0032),Veliparib (ABT-888),-0.231303066691965,-0.0773552411628536,Other,PARP inhibitor,Other
Taselisib (GDC 0032),"Vemurafenib (PLX4032, RG7204)",0.3426048568919046,-0.2484288361892389,Other,MAPK inhibitor,Other
Taselisib (GDC 0032),Vinorelbine Tartrate,0.4442600830167367,0.2729829910343458,Other,Other,Other
Taselisib (GDC 0032),"Vorinostat (SAHA, MK0683)",-0.0149159501161514,0.1559249227928613,Other,Other,Other
Taselisib (GDC 0032),abemaciclib (LY2835219),-0.1013176793079854,-0.0271906240779432,Other,Other,Other
Temozolomide,Trametinib (GSK1120212),0.2140589015087815,0.1609392728235036,Other,MAPK inhibitor,Other
Temozolomide,Triciribine,-0.1009136371877332,-0.0445644401156184,Other,Other,Other
Temozolomide,Trifluridine,-0.12350860436937,0.1432206186063087,Other,Antimetabolite,Other
